Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Book of Mazarbul",Fellowship Block (PC),1,52,0.4423,0.1320,Unknown,1.70
"•Book of Mazarbul",Fellowship Block (PC),2,2,0.5000,0.0051,Unknown,0.07
"•Book of Mazarbul",Fellowship Block (PC),Any,54,0.4444,0.1371,Unknown,1.77
"•Book of Mazarbul",Movie Block (PC),1,1,0.0000,0.0032,Unknown,0.08
"•Book of Mazarbul",Movie Block (PC),3,1,0.0000,0.0032,Unknown,0.08
"•Book of Mazarbul",Movie Block (PC),Any,2,0.0000,0.0065,Unknown,0.16
"•Book of Mazarbul",All Blocks (PC),Any,56,0.4286,0.0493,Unknown,3.83
"•Gimli's Helm",Fellowship Block (PC),1,76,0.4737,0.1929,Unknown,2.49
"•Gimli's Helm",Fellowship Block (PC),2,2,0.5000,0.0051,Unknown,0.07
"•Gimli's Helm",Fellowship Block (PC),Any,78,0.4744,0.1980,Unknown,2.55
"•Gimli's Helm",Expanded (PC),1,30,0.5000,0.0691,Unknown,2.72
"•Gimli's Helm",Expanded (PC),Any,30,0.5000,0.0691,Unknown,2.72
"•Gimli's Helm",Movie Block (PC),1,40,0.6000,0.1299,Unknown,3.18
"•Gimli's Helm",Movie Block (PC),Any,40,0.6000,0.1299,Unknown,3.18
"•Gimli's Helm",All Blocks (PC),Any,148,0.5135,0.1303,Unknown,10.13
"Axe Strike",Fellowship Block (PC),2,19,0.6842,0.0482,Unknown,0.62
"Axe Strike",Fellowship Block (PC),3,21,0.2857,0.0533,Unknown,0.69
"Axe Strike",Fellowship Block (PC),4,3,0.6667,0.0076,Unknown,0.10
"Axe Strike",Fellowship Block (PC),Any,43,0.4884,0.1091,Unknown,1.41
"Axe Strike",Movie Block (PC),2,9,0.6667,0.0292,Unknown,0.71
"Axe Strike",Movie Block (PC),3,21,0.3333,0.0682,Unknown,1.67
"Axe Strike",Movie Block (PC),4,3,0.3333,0.0097,Unknown,0.24
"Axe Strike",Movie Block (PC),Any,33,0.4242,0.1071,Unknown,2.62
"Axe Strike",Expanded (PC),1,1,0.0000,0.0023,Unknown,0.09
"Axe Strike",Expanded (PC),2,3,0.0000,0.0069,Unknown,0.27
"Axe Strike",Expanded (PC),4,1,0.0000,0.0023,Unknown,0.09
"Axe Strike",Expanded (PC),Any,5,0.0000,0.0115,Unknown,0.45
"Axe Strike",All Blocks (PC),Any,81,0.4321,0.0713,Unknown,5.55
"Dwarven Bracers",Fellowship Block (PC),1,11,0.2727,0.0279,Unknown,0.36
"Dwarven Bracers",Fellowship Block (PC),2,34,0.4412,0.0863,Unknown,1.11
"Dwarven Bracers",Fellowship Block (PC),3,27,0.5185,0.0685,Unknown,0.88
"Dwarven Bracers",Fellowship Block (PC),4,8,0.3750,0.0203,Unknown,0.26
"Dwarven Bracers",Fellowship Block (PC),Any,80,0.4375,0.2030,Unknown,2.62
"Dwarven Bracers",Expanded (PC),1,6,0.6667,0.0138,Unknown,0.54
"Dwarven Bracers",Expanded (PC),2,23,0.4348,0.0530,Unknown,2.09
"Dwarven Bracers",Expanded (PC),3,21,0.4286,0.0484,Unknown,1.90
"Dwarven Bracers",Expanded (PC),4,6,0.3333,0.0138,Unknown,0.54
"Dwarven Bracers",Expanded (PC),Any,56,0.4464,0.1290,Unknown,5.08
"Dwarven Bracers",Movie Block (PC),1,1,1.0000,0.0032,Unknown,0.08
"Dwarven Bracers",Movie Block (PC),2,24,0.5833,0.0779,Unknown,1.91
"Dwarven Bracers",Movie Block (PC),3,25,0.4400,0.0812,Unknown,1.99
"Dwarven Bracers",Movie Block (PC),4,9,0.1111,0.0292,Unknown,0.71
"Dwarven Bracers",Movie Block (PC),Any,59,0.4576,0.1916,Unknown,4.69
"Dwarven Bracers",All Blocks (PC),Any,195,0.4462,0.1717,Unknown,13.35
"•Gimli's Battle Axe",Fellowship Block (PC),1,51,0.4510,0.1294,Unknown,1.67
"•Gimli's Battle Axe",Fellowship Block (PC),2,18,0.4444,0.0457,Unknown,0.59
"•Gimli's Battle Axe",Fellowship Block (PC),Any,69,0.4493,0.1751,Unknown,2.26
"•Gimli's Battle Axe",Movie Block (PC),1,13,0.3077,0.0422,Unknown,1.03
"•Gimli's Battle Axe",Movie Block (PC),2,4,0.7500,0.0130,Unknown,0.32
"•Gimli's Battle Axe",Movie Block (PC),Any,17,0.4118,0.0552,Unknown,1.35
"•Gimli's Battle Axe",Expanded (PC),1,1,1.0000,0.0023,Unknown,0.09
"•Gimli's Battle Axe",Expanded (PC),2,4,0.7500,0.0092,Unknown,0.36
"•Gimli's Battle Axe",Expanded (PC),Any,5,0.8000,0.0115,Unknown,0.45
"•Gimli's Battle Axe",All Blocks (PC),Any,91,0.4615,0.0801,Unknown,6.23
"Flurry of Blows",Fellowship Block (PC),1,22,0.5909,0.0558,Unknown,0.72
"Flurry of Blows",Fellowship Block (PC),2,1,0.0000,0.0025,Unknown,0.03
"Flurry of Blows",Fellowship Block (PC),3,13,0.3077,0.0330,Unknown,0.43
"Flurry of Blows",Fellowship Block (PC),4,16,0.4375,0.0406,Unknown,0.52
"Flurry of Blows",Fellowship Block (PC),Any,52,0.4615,0.1320,Unknown,1.70
"Flurry of Blows",Movie Block (PC),2,11,0.0909,0.0357,Unknown,0.87
"Flurry of Blows",Movie Block (PC),3,6,0.3333,0.0195,Unknown,0.48
"Flurry of Blows",Movie Block (PC),4,4,0.0000,0.0130,Unknown,0.32
"Flurry of Blows",Movie Block (PC),Any,21,0.1429,0.0682,Unknown,1.67
"Flurry of Blows",Expanded (PC),4,1,0.0000,0.0023,Unknown,0.09
"Flurry of Blows",Expanded (PC),Any,1,0.0000,0.0023,Unknown,0.09
"Flurry of Blows",All Blocks (PC),Any,74,0.3649,0.0651,Unknown,5.07
"•Greatest Kingdom of My People",Fellowship Block (PC),1,46,0.4783,0.1168,Unknown,1.50
"•Greatest Kingdom of My People",Fellowship Block (PC),2,3,0.3333,0.0076,Unknown,0.10
"•Greatest Kingdom of My People",Fellowship Block (PC),Any,49,0.4694,0.1244,Unknown,1.60
"•Greatest Kingdom of My People",Movie Block (PC),1,10,0.6000,0.0325,Unknown,0.79
"•Greatest Kingdom of My People",Movie Block (PC),2,2,1.0000,0.0065,Unknown,0.16
"•Greatest Kingdom of My People",Movie Block (PC),3,1,0.0000,0.0032,Unknown,0.08
"•Greatest Kingdom of My People",Movie Block (PC),Any,13,0.6154,0.0422,Unknown,1.03
"•Greatest Kingdom of My People",Expanded (PC),1,3,0.0000,0.0069,Unknown,0.27
"•Greatest Kingdom of My People",Expanded (PC),Any,3,0.0000,0.0069,Unknown,0.27
"•Greatest Kingdom of My People",All Blocks (PC),Any,65,0.4769,0.0572,Unknown,4.45
"Gimli, Vengeful Naugrim",Fellowship Block (PC),1,60,0.4833,0.1523,Unknown,1.96
"Gimli, Vengeful Naugrim",Fellowship Block (PC),2,1,0.0000,0.0025,Unknown,0.03
"Gimli, Vengeful Naugrim",Fellowship Block (PC),3,2,0.5000,0.0051,Unknown,0.07
"Gimli, Vengeful Naugrim",Fellowship Block (PC),Any,63,0.4762,0.1599,Unknown,2.06
"Gimli, Vengeful Naugrim",Expanded (PC),1,1,1.0000,0.0023,Unknown,0.09
"Gimli, Vengeful Naugrim",Expanded (PC),Any,1,1.0000,0.0023,Unknown,0.09
"Gimli, Vengeful Naugrim",Movie Block (PC),1,1,1.0000,0.0032,Unknown,0.08
"Gimli, Vengeful Naugrim",Movie Block (PC),Any,1,1.0000,0.0032,Unknown,0.08
"Gimli, Vengeful Naugrim",All Blocks (PC),Any,65,0.4923,0.0572,Unknown,4.45
"Deep in Thought",Fellowship Block (PC),1,2,1.0000,0.0051,Unknown,0.07
"Deep in Thought",Fellowship Block (PC),2,12,0.4167,0.0305,Unknown,0.39
"Deep in Thought",Fellowship Block (PC),Any,14,0.5000,0.0355,Unknown,0.46
"Deep in Thought",Expanded (PC),1,34,0.6471,0.0783,Unknown,3.08
"Deep in Thought",Expanded (PC),2,13,0.4615,0.0300,Unknown,1.18
"Deep in Thought",Expanded (PC),3,4,0.5000,0.0092,Unknown,0.36
"Deep in Thought",Expanded (PC),Any,51,0.5882,0.1175,Unknown,4.63
"Deep in Thought",Movie Block (PC),1,38,0.6316,0.1234,Unknown,3.02
"Deep in Thought",Movie Block (PC),2,9,0.4444,0.0292,Unknown,0.71
"Deep in Thought",Movie Block (PC),3,7,0.4286,0.0227,Unknown,0.56
"Deep in Thought",Movie Block (PC),4,9,1.0000,0.0292,Unknown,0.71
"Deep in Thought",Movie Block (PC),Any,63,0.6349,0.2045,Unknown,5.00
"Deep in Thought",All Blocks (PC),Any,128,0.6016,0.1127,Unknown,8.76
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),1,2,0.0000,0.0051,Unknown,0.07
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),2,10,0.3000,0.0254,Unknown,0.33
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),3,55,0.6364,0.1396,Unknown,1.80
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),4,50,0.5000,0.1269,Unknown,1.64
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),Any,117,0.5385,0.2970,Unknown,3.83
"•Ulaire Attea, Keeper of Dol Guldur",Expanded (PC),1,2,0.0000,0.0046,Unknown,0.18
"•Ulaire Attea, Keeper of Dol Guldur",Expanded (PC),Any,2,0.0000,0.0046,Unknown,0.18
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),1,1,1.0000,0.0032,Unknown,0.08
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),2,6,0.3333,0.0195,Unknown,0.48
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),3,3,0.6667,0.0097,Unknown,0.24
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),4,1,0.0000,0.0032,Unknown,0.08
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),Any,11,0.4545,0.0357,Unknown,0.87
"•Ulaire Attea, Keeper of Dol Guldur",All Blocks (PC),Any,130,0.5231,0.1144,Unknown,8.90
"•Narya",Fellowship Block (PC),1,41,0.5366,0.1041,Unknown,1.34
"•Narya",Fellowship Block (PC),2,2,0.0000,0.0051,Unknown,0.07
"•Narya",Fellowship Block (PC),Any,43,0.5116,0.1091,Unknown,1.41
"•Narya",Movie Block (PC),1,72,0.5972,0.2338,Unknown,5.72
"•Narya",Movie Block (PC),2,3,1.0000,0.0097,Unknown,0.24
"•Narya",Movie Block (PC),Any,75,0.6133,0.2435,Unknown,5.96
"•Narya",Expanded (PC),1,44,0.5455,0.1014,Unknown,3.99
"•Narya",Expanded (PC),2,3,0.6667,0.0069,Unknown,0.27
"•Narya",Expanded (PC),Any,47,0.5532,0.1083,Unknown,4.26
"•Narya",All Blocks (PC),Any,165,0.5697,0.1452,Unknown,11.30
"Threshold of Shadow",Fellowship Block (PC),1,18,0.3333,0.0457,Unknown,0.59
"Threshold of Shadow",Fellowship Block (PC),2,1,0.0000,0.0025,Unknown,0.03
"Threshold of Shadow",Fellowship Block (PC),3,1,0.0000,0.0025,Unknown,0.03
"Threshold of Shadow",Fellowship Block (PC),Any,20,0.3000,0.0508,Unknown,0.65
"Threshold of Shadow",Movie Block (PC),4,1,0.0000,0.0032,Unknown,0.08
"Threshold of Shadow",Movie Block (PC),Any,1,0.0000,0.0032,Unknown,0.08
"Threshold of Shadow",All Blocks (PC),Any,21,0.2857,0.0185,Unknown,1.44
"Stricken Dumb",Fellowship Block (PC),1,2,0.0000,0.0051,Unknown,0.07
"Stricken Dumb",Fellowship Block (PC),2,1,0.0000,0.0025,Unknown,0.03
"Stricken Dumb",Fellowship Block (PC),3,12,0.4167,0.0305,Unknown,0.39
"Stricken Dumb",Fellowship Block (PC),Any,15,0.3333,0.0381,Unknown,0.49
"Stricken Dumb",All Blocks (PC),Any,15,0.3333,0.0132,Unknown,1.03
"The Prancing Pony",Fellowship Block (PC),Site,179,0.4916,0.4543,29.12,29.12
"The Prancing Pony",Expanded (PC),Site,79,0.4430,0.1820,14.56,14.56
"The Prancing Pony",All Blocks (PC),Site,258,0.4767,0.2271,42.85,42.85
"Rivendell Terrace",Fellowship Block (PC),Site,19,0.4211,0.0482,3.09,3.09
"Rivendell Terrace",All Blocks (PC),Site,19,0.4211,0.0167,3.15,3.15
"Wariness",Fellowship Block (PC),2,4,0.2500,0.0102,Unknown,0.13
"Wariness",Fellowship Block (PC),Any,4,0.2500,0.0102,Unknown,0.13
"Wariness",All Blocks (PC),Any,4,0.2500,0.0035,Unknown,0.27
"•Mithril-coat",Fellowship Block (PC),1,112,0.6071,0.2843,Unknown,3.66
"•Mithril-coat",Fellowship Block (PC),2,4,0.2500,0.0102,Unknown,0.13
"•Mithril-coat",Fellowship Block (PC),Any,116,0.5948,0.2944,Unknown,3.79
"•Mithril-coat",Movie Block (PC),1,30,0.7000,0.0974,Unknown,2.38
"•Mithril-coat",Movie Block (PC),Any,30,0.7000,0.0974,Unknown,2.38
"•Mithril-coat",Expanded (PC),1,3,0.3333,0.0069,Unknown,0.27
"•Mithril-coat",Expanded (PC),Any,3,0.3333,0.0069,Unknown,0.27
"•Mithril-coat",All Blocks (PC),Any,149,0.6107,0.1312,Unknown,10.20
"•Orthanc Berserker",Fellowship Block (PC),1,27,0.7778,0.0685,Unknown,0.88
"•Orthanc Berserker",Fellowship Block (PC),2,8,0.2500,0.0203,Unknown,0.26
"•Orthanc Berserker",Fellowship Block (PC),Any,35,0.6571,0.0888,Unknown,1.14
"•Orthanc Berserker",Expanded (PC),1,1,1.0000,0.0023,Unknown,0.09
"•Orthanc Berserker",Expanded (PC),Any,1,1.0000,0.0023,Unknown,0.09
"•Orthanc Berserker",All Blocks (PC),Any,36,0.6667,0.0317,Unknown,2.46
"Uruk-hai Raiding Party",Fellowship Block (PC),2,2,0.0000,0.0051,Unknown,0.07
"Uruk-hai Raiding Party",Fellowship Block (PC),3,4,0.0000,0.0102,Unknown,0.13
"Uruk-hai Raiding Party",Fellowship Block (PC),Any,6,0.0000,0.0152,Unknown,0.20
"Uruk-hai Raiding Party",All Blocks (PC),Any,6,0.0000,0.0053,Unknown,0.41
"Hobbit Sword",Fellowship Block (PC),1,51,0.6275,0.1294,Unknown,1.67
"Hobbit Sword",Fellowship Block (PC),2,8,0.3750,0.0203,Unknown,0.26
"Hobbit Sword",Fellowship Block (PC),3,7,0.1429,0.0178,Unknown,0.23
"Hobbit Sword",Fellowship Block (PC),4,12,0.5833,0.0305,Unknown,0.39
"Hobbit Sword",Fellowship Block (PC),Any,78,0.5513,0.1980,Unknown,2.55
"Hobbit Sword",Movie Block (PC),1,10,0.3000,0.0325,Unknown,0.79
"Hobbit Sword",Movie Block (PC),2,38,0.5526,0.1234,Unknown,3.02
"Hobbit Sword",Movie Block (PC),3,1,0.0000,0.0032,Unknown,0.08
"Hobbit Sword",Movie Block (PC),4,3,0.3333,0.0097,Unknown,0.24
"Hobbit Sword",Movie Block (PC),Any,52,0.4808,0.1688,Unknown,4.13
"Hobbit Sword",Expanded (PC),1,3,0.0000,0.0069,Unknown,0.27
"Hobbit Sword",Expanded (PC),2,20,0.3000,0.0461,Unknown,1.81
"Hobbit Sword",Expanded (PC),3,9,0.2222,0.0207,Unknown,0.82
"Hobbit Sword",Expanded (PC),4,4,0.5000,0.0092,Unknown,0.36
"Hobbit Sword",Expanded (PC),Any,36,0.2778,0.0829,Unknown,3.27
"Hobbit Sword",All Blocks (PC),Any,166,0.4699,0.1461,Unknown,11.37
"Uruk Slayer",Fellowship Block (PC),1,1,0.0000,0.0025,Unknown,0.03
"Uruk Slayer",Fellowship Block (PC),2,9,0.1111,0.0228,Unknown,0.29
"Uruk Slayer",Fellowship Block (PC),3,2,0.5000,0.0051,Unknown,0.07
"Uruk Slayer",Fellowship Block (PC),4,2,1.0000,0.0051,Unknown,0.07
"Uruk Slayer",Fellowship Block (PC),Any,14,0.2857,0.0355,Unknown,0.46
"Uruk Slayer",All Blocks (PC),Any,14,0.2857,0.0123,Unknown,0.96
"•Merry, From O'er the Brandywine",Fellowship Block (PC),1,13,0.1538,0.0330,Unknown,0.43
"•Merry, From O'er the Brandywine",Fellowship Block (PC),3,1,0.0000,0.0025,Unknown,0.03
"•Merry, From O'er the Brandywine",Fellowship Block (PC),Any,14,0.1429,0.0355,Unknown,0.46
"•Merry, From O'er the Brandywine",Expanded (PC),1,13,0.5385,0.0300,Unknown,1.18
"•Merry, From O'er the Brandywine",Expanded (PC),Any,13,0.5385,0.0300,Unknown,1.18
"•Merry, From O'er the Brandywine",Movie Block (PC),1,6,0.3333,0.0195,Unknown,0.48
"•Merry, From O'er the Brandywine",Movie Block (PC),Any,6,0.3333,0.0195,Unknown,0.48
"•Merry, From O'er the Brandywine",All Blocks (PC),Any,33,0.3333,0.0290,Unknown,2.26
"•Boromir's Cloak",Fellowship Block (PC),1,2,0.0000,0.0051,Unknown,0.07
"•Boromir's Cloak",Fellowship Block (PC),Any,2,0.0000,0.0051,Unknown,0.07
"•Boromir's Cloak",Expanded (PC),1,9,0.3333,0.0207,Unknown,0.82
"•Boromir's Cloak",Expanded (PC),Any,9,0.3333,0.0207,Unknown,0.82
"•Boromir's Cloak",All Blocks (PC),Any,11,0.2727,0.0097,Unknown,0.75
"•Boromir, Son of Denethor",Fellowship Block (PC),1,79,0.6709,0.2005,Unknown,2.58
"•Boromir, Son of Denethor",Fellowship Block (PC),2,11,0.5455,0.0279,Unknown,0.36
"•Boromir, Son of Denethor",Fellowship Block (PC),Any,90,0.6556,0.2284,Unknown,2.94
"•Boromir, Son of Denethor",Movie Block (PC),1,14,0.5000,0.0455,Unknown,1.11
"•Boromir, Son of Denethor",Movie Block (PC),2,1,1.0000,0.0032,Unknown,0.08
"•Boromir, Son of Denethor",Movie Block (PC),4,1,0.0000,0.0032,Unknown,0.08
"•Boromir, Son of Denethor",Movie Block (PC),Any,16,0.5000,0.0519,Unknown,1.27
"•Boromir, Son of Denethor",Expanded (PC),2,4,0.5000,0.0092,Unknown,0.36
"•Boromir, Son of Denethor",Expanded (PC),Any,4,0.5000,0.0092,Unknown,0.36
"•Boromir, Son of Denethor",All Blocks (PC),Any,110,0.6273,0.0968,Unknown,7.53
"Bred for Battle",Fellowship Block (PC),1,1,0.0000,0.0025,Unknown,0.03
"Bred for Battle",Fellowship Block (PC),2,4,0.2500,0.0102,Unknown,0.13
"Bred for Battle",Fellowship Block (PC),3,6,0.0000,0.0152,Unknown,0.20
"Bred for Battle",Fellowship Block (PC),4,1,0.0000,0.0025,Unknown,0.03
"Bred for Battle",Fellowship Block (PC),Any,12,0.0833,0.0305,Unknown,0.39
"Bred for Battle",Movie Block (PC),3,4,0.2500,0.0130,Unknown,0.32
"Bred for Battle",Movie Block (PC),Any,4,0.2500,0.0130,Unknown,0.32
"Bred for Battle",All Blocks (PC),Any,16,0.1250,0.0141,Unknown,1.10
"Athelas",Fellowship Block (PC),1,3,0.3333,0.0076,Unknown,0.10
"Athelas",Fellowship Block (PC),2,63,0.6032,0.1599,Unknown,2.06
"Athelas",Fellowship Block (PC),3,46,0.5000,0.1168,Unknown,1.50
"Athelas",Fellowship Block (PC),4,5,0.0000,0.0127,Unknown,0.16
"Athelas",Fellowship Block (PC),Any,117,0.5299,0.2970,Unknown,3.83
"Athelas",Movie Block (PC),1,1,0.0000,0.0032,Unknown,0.08
"Athelas",Movie Block (PC),2,4,0.0000,0.0130,Unknown,0.32
"Athelas",Movie Block (PC),3,15,0.4667,0.0487,Unknown,1.19
"Athelas",Movie Block (PC),Any,20,0.3500,0.0649,Unknown,1.59
"Athelas",Expanded (PC),1,12,0.2500,0.0276,Unknown,1.09
"Athelas",Expanded (PC),2,10,0.7000,0.0230,Unknown,0.91
"Athelas",Expanded (PC),3,1,1.0000,0.0023,Unknown,0.09
"Athelas",Expanded (PC),4,6,0.8333,0.0138,Unknown,0.54
"Athelas",Expanded (PC),Any,29,0.5517,0.0668,Unknown,2.63
"Athelas",All Blocks (PC),Any,166,0.5120,0.1461,Unknown,11.37
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),1,33,0.3939,0.0838,Unknown,1.08
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),2,7,0.0000,0.0178,Unknown,0.23
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),3,4,0.2500,0.0102,Unknown,0.13
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),4,19,0.5789,0.0482,Unknown,0.62
"•Gandalf, Friend of the Shirefolk",Fellowship Block (PC),Any,63,0.3968,0.1599,Unknown,2.06
"•Gandalf, Friend of the Shirefolk",Expanded (PC),4,2,0.5000,0.0046,Unknown,0.18
"•Gandalf, Friend of the Shirefolk",Expanded (PC),Any,2,0.5000,0.0046,Unknown,0.18
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),3,2,0.5000,0.0065,Unknown,0.16
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),4,1,0.0000,0.0032,Unknown,0.08
"•Gandalf, Friend of the Shirefolk",Movie Block (PC),Any,3,0.3333,0.0097,Unknown,0.24
"•Gandalf, Friend of the Shirefolk",All Blocks (PC),Any,68,0.3971,0.0599,Unknown,4.66
"•Boromir, Bearer of Council",Expanded (PC),Ring Bearer,30,0.4333,0.0691,1.24,1.24
"•Boromir, Bearer of Council",Movie Block (PC),Ring Bearer,28,0.4643,0.0909,1.27,1.27
"•Boromir, Bearer of Council",All Blocks (PC),Ring Bearer,58,0.4483,0.0511,1.79,1.79
"Steward's Tomb",Expanded (PC),Site,80,0.5375,0.1843,14.74,14.74
"Steward's Tomb",Movie Block (PC),Site,65,0.6154,0.2110,9.06,9.06
"Steward's Tomb",All Blocks (PC),Site,145,0.5724,0.1276,24.08,24.08
"Foot of Mount Doom",Expanded (PC),Site,12,0.3333,0.0276,2.21,2.21
"Foot of Mount Doom",All Blocks (PC),Site,12,0.3333,0.0106,2.00,2.00
"City of Kings",Expanded (PC),Site,6,0.5000,0.0138,1.10,1.10
"City of Kings",All Blocks (PC),Site,6,0.5000,0.0053,1.00,1.00
"•Faramir, Captain of Gondor",Expanded (PC),1,11,0.3636,0.0253,Unknown,1.00
"•Faramir, Captain of Gondor",Expanded (PC),Any,11,0.3636,0.0253,Unknown,1.00
"•Faramir, Captain of Gondor",Movie Block (PC),1,22,0.5000,0.0714,Unknown,1.75
"•Faramir, Captain of Gondor",Movie Block (PC),Any,22,0.5000,0.0714,Unknown,1.75
"•Faramir, Captain of Gondor",All Blocks (PC),Any,33,0.4545,0.0290,Unknown,2.26
"•Shield of Boromir",Expanded (PC),1,9,0.3333,0.0207,Unknown,0.82
"•Shield of Boromir",Expanded (PC),Any,9,0.3333,0.0207,Unknown,0.82
"•Shield of Boromir",Fellowship Block (PC),1,9,0.1111,0.0228,Unknown,0.29
"•Shield of Boromir",Fellowship Block (PC),Any,9,0.1111,0.0228,Unknown,0.29
"•Shield of Boromir",Movie Block (PC),1,1,0.0000,0.0032,Unknown,0.08
"•Shield of Boromir",Movie Block (PC),Any,1,0.0000,0.0032,Unknown,0.08
"•Shield of Boromir",All Blocks (PC),Any,19,0.2105,0.0167,Unknown,1.30
"•Heirs of Gondor",Expanded (PC),1,13,0.3077,0.0300,Unknown,1.18
"•Heirs of Gondor",Expanded (PC),2,1,1.0000,0.0023,Unknown,0.09
"•Heirs of Gondor",Expanded (PC),Any,14,0.3571,0.0323,Unknown,1.27
"•Heirs of Gondor",All Blocks (PC),Any,14,0.3571,0.0123,Unknown,0.96
"•Faramir's Bow, Ithilien Longbow",Expanded (PC),1,1,1.0000,0.0023,Unknown,0.09
"•Faramir's Bow, Ithilien Longbow",Expanded (PC),2,2,0.5000,0.0046,Unknown,0.18
"•Faramir's Bow, Ithilien Longbow",Expanded (PC),Any,3,0.6667,0.0069,Unknown,0.27
"•Faramir's Bow, Ithilien Longbow",All Blocks (PC),Any,3,0.6667,0.0026,Unknown,0.21
"Scouting Orc",Expanded (PC),3,1,1.0000,0.0023,Unknown,0.09
"Scouting Orc",Expanded (PC),4,13,0.4615,0.0300,Unknown,1.18
"Scouting Orc",Expanded (PC),Any,14,0.5000,0.0323,Unknown,1.27
"Scouting Orc",All Blocks (PC),Any,14,0.5000,0.0123,Unknown,0.96
"•Ring of Barahir",Expanded (PC),1,26,0.3462,0.0599,Unknown,2.36
"•Ring of Barahir",Expanded (PC),Any,26,0.3462,0.0599,Unknown,2.36
"•Ring of Barahir",Movie Block (PC),1,23,0.4783,0.0747,Unknown,1.83
"•Ring of Barahir",Movie Block (PC),Any,23,0.4783,0.0747,Unknown,1.83
"•Ring of Barahir",All Blocks (PC),Any,49,0.4082,0.0431,Unknown,3.36
"•Throne of Minas Tirith",Expanded (PC),1,17,0.3529,0.0392,Unknown,1.54
"•Throne of Minas Tirith",Expanded (PC),Any,17,0.3529,0.0392,Unknown,1.54
"•Throne of Minas Tirith",All Blocks (PC),Any,17,0.3529,0.0150,Unknown,1.16
"•Stewards' Legacy",Expanded (PC),1,21,0.5714,0.0484,Unknown,1.90
"•Stewards' Legacy",Expanded (PC),2,3,0.0000,0.0069,Unknown,0.27
"•Stewards' Legacy",Expanded (PC),3,1,1.0000,0.0023,Unknown,0.09
"•Stewards' Legacy",Expanded (PC),Any,25,0.5200,0.0576,Unknown,2.27
"•Stewards' Legacy",All Blocks (PC),Any,25,0.5200,0.0220,Unknown,1.71
"Demoralized",Expanded (PC),1,10,0.6000,0.0230,Unknown,0.91
"Demoralized",Expanded (PC),3,1,0.0000,0.0023,Unknown,0.09
"Demoralized",Expanded (PC),4,5,0.6000,0.0115,Unknown,0.45
"Demoralized",Expanded (PC),Any,16,0.5625,0.0369,Unknown,1.45
"Demoralized",All Blocks (PC),Any,16,0.5625,0.0141,Unknown,1.10
"Defenses Long Held",Expanded (PC),1,1,0.0000,0.0023,Unknown,0.09
"Defenses Long Held",Expanded (PC),4,3,0.6667,0.0069,Unknown,0.27
"Defenses Long Held",Expanded (PC),Any,4,0.5000,0.0092,Unknown,0.36
"Defenses Long Held",All Blocks (PC),Any,4,0.5000,0.0035,Unknown,0.27
"•Black Gate Sentry",Expanded (PC),1,4,0.2500,0.0092,Unknown,0.36
"•Black Gate Sentry",Expanded (PC),2,7,0.2857,0.0161,Unknown,0.63
"•Black Gate Sentry",Expanded (PC),4,10,0.6000,0.0230,Unknown,0.91
"•Black Gate Sentry",Expanded (PC),Any,21,0.4286,0.0484,Unknown,1.90
"•Black Gate Sentry",All Blocks (PC),Any,21,0.4286,0.0185,Unknown,1.44
"•Black Land Chieftain",Expanded (PC),1,1,1.0000,0.0023,Unknown,0.09
"•Black Land Chieftain",Expanded (PC),2,15,0.2667,0.0346,Unknown,1.36
"•Black Land Chieftain",Expanded (PC),3,2,0.5000,0.0046,Unknown,0.18
"•Black Land Chieftain",Expanded (PC),4,6,0.6667,0.0138,Unknown,0.54
"•Black Land Chieftain",Expanded (PC),Any,24,0.4167,0.0553,Unknown,2.18
"•Black Land Chieftain",All Blocks (PC),Any,24,0.4167,0.0211,Unknown,1.64
"No Stranger to the Shadows",Expanded (PC),1,16,0.5625,0.0369,Unknown,1.45
"No Stranger to the Shadows",Expanded (PC),Any,16,0.5625,0.0369,Unknown,1.45
"No Stranger to the Shadows",Fellowship Block (PC),1,31,0.4516,0.0787,Unknown,1.01
"No Stranger to the Shadows",Fellowship Block (PC),2,26,0.3846,0.0660,Unknown,0.85
"No Stranger to the Shadows",Fellowship Block (PC),3,11,0.6364,0.0279,Unknown,0.36
"No Stranger to the Shadows",Fellowship Block (PC),4,2,0.0000,0.0051,Unknown,0.07
