Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Orc Bowmen",Fellowship Block (PC),1,1,0.0000,0.0004,Unknown,0.01
"Orc Bowmen",Fellowship Block (PC),2,7,0.4286,0.0028,Unknown,0.04
"Orc Bowmen",Fellowship Block (PC),3,16,0.1875,0.0064,Unknown,0.10
"Orc Bowmen",Fellowship Block (PC),4,238,0.4496,0.0958,Unknown,1.43
"Orc Bowmen",Fellowship Block (PC),Any,262,0.4313,0.1055,Unknown,1.57
"Orc Bowmen",Expanded (PC),4,18,0.3889,0.0116,Unknown,0.62
"Orc Bowmen",Expanded (PC),Any,18,0.3889,0.0116,Unknown,0.62
"Orc Bowmen",All Blocks (PC),Any,388,0.4304,0.0541,Unknown,6.02
"The White Counsil",Movie Block (PC),1,38,0.3158,0.0122,Unknown,0.47
"The White Counsil",Movie Block (PC),2,14,0.2143,0.0045,Unknown,0.17
"The White Counsil",Movie Block (PC),Any,52,0.2885,0.0166,Unknown,0.64
"The White Counsil",Fellowship Block (PC),1,56,0.4821,0.0225,Unknown,0.34
"The White Counsil",Fellowship Block (PC),2,4,0.2500,0.0016,Unknown,0.02
"The White Counsil",Fellowship Block (PC),3,1,0.0000,0.0004,Unknown,0.01
"The White Counsil",Fellowship Block (PC),Any,61,0.4590,0.0246,Unknown,0.37
"The White Counsil",Expanded (PC),1,17,0.5294,0.0109,Unknown,0.59
"The White Counsil",Expanded (PC),Any,17,0.5294,0.0109,Unknown,0.59
"The White Counsil",All Blocks (PC),Any,130,0.4000,0.0181,Unknown,2.02
"•Thin and Stretched",Movie Block (PC),1,107,0.3551,0.0342,Unknown,1.32
"•Thin and Stretched",Movie Block (PC),2,135,0.4370,0.0432,Unknown,1.66
"•Thin and Stretched",Movie Block (PC),4,20,0.2500,0.0064,Unknown,0.25
"•Thin and Stretched",Movie Block (PC),Any,262,0.3893,0.0838,Unknown,3.23
"•Thin and Stretched",Expanded (PC),1,15,0.1333,0.0096,Unknown,0.52
"•Thin and Stretched",Expanded (PC),2,16,0.4375,0.0103,Unknown,0.56
"•Thin and Stretched",Expanded (PC),3,10,0.1000,0.0064,Unknown,0.35
"•Thin and Stretched",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"•Thin and Stretched",Expanded (PC),Any,42,0.2381,0.0270,Unknown,1.46
"•Thin and Stretched",Fellowship Block (PC),1,66,0.3333,0.0266,Unknown,0.40
"•Thin and Stretched",Fellowship Block (PC),2,140,0.3857,0.0564,Unknown,0.84
"•Thin and Stretched",Fellowship Block (PC),3,15,0.4000,0.0060,Unknown,0.09
"•Thin and Stretched",Fellowship Block (PC),4,22,0.5000,0.0089,Unknown,0.13
"•Thin and Stretched",Fellowship Block (PC),Any,243,0.3827,0.0978,Unknown,1.46
"•Thin and Stretched",All Blocks (PC),Any,547,0.3748,0.0763,Unknown,8.49
"Valor",Movie Block (PC),1,3,0.0000,0.0010,Unknown,0.04
"Valor",Movie Block (PC),2,7,0.4286,0.0022,Unknown,0.09
"Valor",Movie Block (PC),3,57,0.4386,0.0182,Unknown,0.70
"Valor",Movie Block (PC),4,69,0.3768,0.0221,Unknown,0.85
"Valor",Movie Block (PC),Any,136,0.3971,0.0435,Unknown,1.68
"Valor",Expanded (PC),1,13,0.1538,0.0083,Unknown,0.45
"Valor",Expanded (PC),2,3,1.0000,0.0019,Unknown,0.10
"Valor",Expanded (PC),3,21,0.3810,0.0135,Unknown,0.73
"Valor",Expanded (PC),4,14,0.3571,0.0090,Unknown,0.49
"Valor",Expanded (PC),Any,51,0.3529,0.0327,Unknown,1.77
"Valor",All Blocks (PC),Any,187,0.3850,0.0261,Unknown,2.90
"I'd Make You Squeak",Movie Block (PC),1,36,0.3333,0.0115,Unknown,0.44
"I'd Make You Squeak",Movie Block (PC),Any,36,0.3333,0.0115,Unknown,0.44
"I'd Make You Squeak",Expanded (PC),1,3,0.3333,0.0019,Unknown,0.10
"I'd Make You Squeak",Expanded (PC),2,1,1.0000,0.0006,Unknown,0.03
"I'd Make You Squeak",Expanded (PC),Any,4,0.5000,0.0026,Unknown,0.14
"I'd Make You Squeak",All Blocks (PC),Any,40,0.3500,0.0056,Unknown,0.62
"•Dead Marshes",Movie Block (PC),1,154,0.4026,0.0493,Unknown,1.90
"•Dead Marshes",Movie Block (PC),2,46,0.4348,0.0147,Unknown,0.57
"•Dead Marshes",Movie Block (PC),3,5,0.4000,0.0016,Unknown,0.06
"•Dead Marshes",Movie Block (PC),4,6,0.5000,0.0019,Unknown,0.07
"•Dead Marshes",Movie Block (PC),Any,211,0.4123,0.0675,Unknown,2.60
"•Dead Marshes",Expanded (PC),1,29,0.2759,0.0186,Unknown,1.01
"•Dead Marshes",Expanded (PC),2,3,0.0000,0.0019,Unknown,0.10
"•Dead Marshes",Expanded (PC),Any,32,0.2500,0.0205,Unknown,1.11
"•Dead Marshes",All Blocks (PC),Any,243,0.3909,0.0339,Unknown,3.77
"•Frodo, Wicked Masster",Movie Block (PC),Ring Bearer,85,0.4706,0.0272,0.41,0.41
"•Frodo, Wicked Masster",All Blocks (PC),Ring Bearer,85,0.4706,0.0119,0.45,0.45
"•Treebeard, Keeper of the Watchwood",Movie Block (PC),1,384,0.6641,0.1228,Unknown,4.74
"•Treebeard, Keeper of the Watchwood",Movie Block (PC),2,12,0.8333,0.0038,Unknown,0.15
"•Treebeard, Keeper of the Watchwood",Movie Block (PC),3,3,0.3333,0.0010,Unknown,0.04
"•Treebeard, Keeper of the Watchwood",Movie Block (PC),Any,399,0.6667,0.1276,Unknown,4.92
"•Treebeard, Keeper of the Watchwood",Expanded (PC),1,46,0.5000,0.0295,Unknown,1.60
"•Treebeard, Keeper of the Watchwood",Expanded (PC),3,7,0.2857,0.0045,Unknown,0.24
"•Treebeard, Keeper of the Watchwood",Expanded (PC),Any,53,0.4717,0.0340,Unknown,1.84
"•Treebeard, Keeper of the Watchwood",All Blocks (PC),Any,452,0.6438,0.0631,Unknown,7.02
"Houses of Lamentation",Movie Block (PC),1,59,0.5763,0.0189,Unknown,0.73
"Houses of Lamentation",Movie Block (PC),2,47,0.3617,0.0150,Unknown,0.58
"Houses of Lamentation",Movie Block (PC),3,3,0.3333,0.0010,Unknown,0.04
"Houses of Lamentation",Movie Block (PC),4,1,0.0000,0.0003,Unknown,0.01
"Houses of Lamentation",Movie Block (PC),Any,110,0.4727,0.0352,Unknown,1.36
"Houses of Lamentation",Expanded (PC),1,10,0.5000,0.0064,Unknown,0.35
"Houses of Lamentation",Expanded (PC),2,1,1.0000,0.0006,Unknown,0.03
"Houses of Lamentation",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Houses of Lamentation",Expanded (PC),Any,12,0.5000,0.0077,Unknown,0.42
"Houses of Lamentation",All Blocks (PC),Any,122,0.4754,0.0170,Unknown,1.89
"Out of the High Airs",Movie Block (PC),1,156,0.6154,0.0499,Unknown,1.92
"Out of the High Airs",Movie Block (PC),2,34,0.5882,0.0109,Unknown,0.42
"Out of the High Airs",Movie Block (PC),3,1,0.0000,0.0003,Unknown,0.01
"Out of the High Airs",Movie Block (PC),Any,191,0.6073,0.0611,Unknown,2.36
"Out of the High Airs",Expanded (PC),1,36,0.4722,0.0231,Unknown,1.25
"Out of the High Airs",Expanded (PC),2,9,0.0000,0.0058,Unknown,0.31
"Out of the High Airs",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Out of the High Airs",Expanded (PC),Any,46,0.3696,0.0295,Unknown,1.60
"Out of the High Airs",All Blocks (PC),Any,237,0.5612,0.0331,Unknown,3.68
"Have Patience",Movie Block (PC),1,78,0.6410,0.0250,Unknown,0.96
"Have Patience",Movie Block (PC),2,38,0.3158,0.0122,Unknown,0.47
"Have Patience",Movie Block (PC),3,6,0.1667,0.0019,Unknown,0.07
"Have Patience",Movie Block (PC),Any,122,0.5164,0.0390,Unknown,1.50
"Have Patience",Expanded (PC),1,16,0.4375,0.0103,Unknown,0.56
"Have Patience",Expanded (PC),2,10,0.5000,0.0064,Unknown,0.35
"Have Patience",Expanded (PC),Any,26,0.4615,0.0167,Unknown,0.90
"Have Patience",All Blocks (PC),Any,148,0.5068,0.0206,Unknown,2.30
"•Ulaire Lemenya, Thrall of the One",Movie Block (PC),1,13,0.3846,0.0042,Unknown,0.16
"•Ulaire Lemenya, Thrall of the One",Movie Block (PC),2,38,0.3158,0.0122,Unknown,0.47
"•Ulaire Lemenya, Thrall of the One",Movie Block (PC),3,17,0.7059,0.0054,Unknown,0.21
"•Ulaire Lemenya, Thrall of the One",Movie Block (PC),4,1,0.0000,0.0003,Unknown,0.01
"•Ulaire Lemenya, Thrall of the One",Movie Block (PC),Any,69,0.4203,0.0221,Unknown,0.85
"•Ulaire Lemenya, Thrall of the One",Expanded (PC),2,5,0.4000,0.0032,Unknown,0.17
"•Ulaire Lemenya, Thrall of the One",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"•Ulaire Lemenya, Thrall of the One",Expanded (PC),4,3,0.0000,0.0019,Unknown,0.10
"•Ulaire Lemenya, Thrall of the One",Expanded (PC),Any,9,0.2222,0.0058,Unknown,0.31
"•Ulaire Lemenya, Thrall of the One",All Blocks (PC),Any,78,0.3974,0.0109,Unknown,1.21
"•Gandalf, Defender of the West",Movie Block (PC),1,14,0.2857,0.0045,Unknown,0.17
"•Gandalf, Defender of the West",Movie Block (PC),2,11,0.6364,0.0035,Unknown,0.14
"•Gandalf, Defender of the West",Movie Block (PC),3,1,0.0000,0.0003,Unknown,0.01
"•Gandalf, Defender of the West",Movie Block (PC),4,19,0.7368,0.0061,Unknown,0.23
"•Gandalf, Defender of the West",Movie Block (PC),Any,45,0.5556,0.0144,Unknown,0.55
"•Gandalf, Defender of the West",Expanded (PC),4,1,1.0000,0.0006,Unknown,0.03
"•Gandalf, Defender of the West",Expanded (PC),Any,1,1.0000,0.0006,Unknown,0.03
"•Gandalf, Defender of the West",All Blocks (PC),Any,46,0.5652,0.0064,Unknown,0.71
"•Smeagol, Always Helps",Movie Block (PC),1,93,0.5806,0.0298,Unknown,1.15
"•Smeagol, Always Helps",Movie Block (PC),Any,93,0.5806,0.0298,Unknown,1.15
"•Smeagol, Always Helps",Expanded (PC),1,43,0.6512,0.0276,Unknown,1.49
"•Smeagol, Always Helps",Expanded (PC),Any,43,0.6512,0.0276,Unknown,1.49
"•Smeagol, Always Helps",All Blocks (PC),Any,136,0.6029,0.0190,Unknown,2.11
"Goblin Swarms",Movie Block (PC),1,34,0.4118,0.0109,Unknown,0.42
"Goblin Swarms",Movie Block (PC),2,72,0.4583,0.0230,Unknown,0.89
"Goblin Swarms",Movie Block (PC),3,21,0.4286,0.0067,Unknown,0.26
"Goblin Swarms",Movie Block (PC),4,16,0.2500,0.0051,Unknown,0.20
"Goblin Swarms",Movie Block (PC),Any,143,0.4196,0.0457,Unknown,1.76
"Goblin Swarms",Fellowship Block (PC),1,21,0.6667,0.0085,Unknown,0.13
"Goblin Swarms",Fellowship Block (PC),2,311,0.5338,0.1252,Unknown,1.86
"Goblin Swarms",Fellowship Block (PC),3,87,0.5977,0.0350,Unknown,0.52
"Goblin Swarms",Fellowship Block (PC),4,12,0.3333,0.0048,Unknown,0.07
"Goblin Swarms",Fellowship Block (PC),Any,431,0.5476,0.1735,Unknown,2.58
"Goblin Swarms",Expanded (PC),1,11,0.5455,0.0071,Unknown,0.38
"Goblin Swarms",Expanded (PC),2,11,0.3636,0.0071,Unknown,0.38
"Goblin Swarms",Expanded (PC),3,8,0.0000,0.0051,Unknown,0.28
"Goblin Swarms",Expanded (PC),4,4,0.2500,0.0026,Unknown,0.14
"Goblin Swarms",Expanded (PC),Any,34,0.3235,0.0218,Unknown,1.18
"Goblin Swarms",All Blocks (PC),Any,608,0.5049,0.0848,Unknown,9.44
"Goblin Scimitar",Movie Block (PC),1,1,1.0000,0.0003,Unknown,0.01
"Goblin Scimitar",Movie Block (PC),2,2,0.0000,0.0006,Unknown,0.02
"Goblin Scimitar",Movie Block (PC),3,9,0.3333,0.0029,Unknown,0.11
"Goblin Scimitar",Movie Block (PC),4,153,0.4314,0.0489,Unknown,1.89
"Goblin Scimitar",Movie Block (PC),Any,165,0.4242,0.0528,Unknown,2.03
"Goblin Scimitar",Fellowship Block (PC),1,1,1.0000,0.0004,Unknown,0.01
"Goblin Scimitar",Fellowship Block (PC),2,2,0.0000,0.0008,Unknown,0.01
"Goblin Scimitar",Fellowship Block (PC),3,6,0.5000,0.0024,Unknown,0.04
"Goblin Scimitar",Fellowship Block (PC),4,496,0.5383,0.1997,Unknown,2.97
"Goblin Scimitar",Fellowship Block (PC),Any,505,0.5366,0.2033,Unknown,3.03
"Goblin Scimitar",Expanded (PC),3,16,0.3125,0.0103,Unknown,0.56
"Goblin Scimitar",Expanded (PC),4,20,0.3500,0.0128,Unknown,0.69
"Goblin Scimitar",Expanded (PC),Any,36,0.3333,0.0231,Unknown,1.25
"Goblin Scimitar",All Blocks (PC),Any,706,0.5000,0.0985,Unknown,10.96
"•Elrond, Venerable Lord",Movie Block (PC),1,107,0.3551,0.0342,Unknown,1.32
"•Elrond, Venerable Lord",Movie Block (PC),2,34,0.3529,0.0109,Unknown,0.42
"•Elrond, Venerable Lord",Movie Block (PC),3,6,0.3333,0.0019,Unknown,0.07
"•Elrond, Venerable Lord",Movie Block (PC),4,1,0.0000,0.0003,Unknown,0.01
"•Elrond, Venerable Lord",Movie Block (PC),Any,148,0.3514,0.0473,Unknown,1.83
"•Elrond, Venerable Lord",Expanded (PC),1,21,0.3333,0.0135,Unknown,0.73
"•Elrond, Venerable Lord",Expanded (PC),2,7,0.4286,0.0045,Unknown,0.24
"•Elrond, Venerable Lord",Expanded (PC),3,2,0.0000,0.0013,Unknown,0.07
"•Elrond, Venerable Lord",Expanded (PC),Any,30,0.3333,0.0193,Unknown,1.04
"•Elrond, Venerable Lord",All Blocks (PC),Any,178,0.3483,0.0248,Unknown,2.76
"•The Balrog, Terror of Flame and Shadow",Movie Block (PC),1,34,0.4412,0.0109,Unknown,0.42
"•The Balrog, Terror of Flame and Shadow",Movie Block (PC),2,23,0.3478,0.0074,Unknown,0.28
"•The Balrog, Terror of Flame and Shadow",Movie Block (PC),3,10,0.2000,0.0032,Unknown,0.12
"•The Balrog, Terror of Flame and Shadow",Movie Block (PC),4,18,0.3889,0.0058,Unknown,0.22
"•The Balrog, Terror of Flame and Shadow",Movie Block (PC),Any,85,0.3765,0.0272,Unknown,1.05
"•The Balrog, Terror of Flame and Shadow",Expanded (PC),1,17,0.3529,0.0109,Unknown,0.59
"•The Balrog, Terror of Flame and Shadow",Expanded (PC),2,16,0.1875,0.0103,Unknown,0.56
"•The Balrog, Terror of Flame and Shadow",Expanded (PC),4,3,0.0000,0.0019,Unknown,0.10
"•The Balrog, Terror of Flame and Shadow",Expanded (PC),Any,36,0.2500,0.0231,Unknown,1.25
"•The Balrog, Terror of Flame and Shadow",All Blocks (PC),Any,121,0.3388,0.0169,Unknown,1.88
"Banner of Elbereth",Movie Block (PC),1,33,0.3333,0.0106,Unknown,0.41
"Banner of Elbereth",Movie Block (PC),2,37,0.4595,0.0118,Unknown,0.46
"Banner of Elbereth",Movie Block (PC),3,41,0.5366,0.0131,Unknown,0.51
"Banner of Elbereth",Movie Block (PC),4,1,0.0000,0.0003,Unknown,0.01
"Banner of Elbereth",Movie Block (PC),Any,112,0.4464,0.0358,Unknown,1.38
"Banner of Elbereth",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"Banner of Elbereth",Expanded (PC),Any,1,0.0000,0.0006,Unknown,0.03
"Banner of Elbereth",All Blocks (PC),Any,113,0.4425,0.0158,Unknown,1.75
"Still Needed",Movie Block (PC),1,14,0.3571,0.0045,Unknown,0.17
"Still Needed",Movie Block (PC),2,7,0.1429,0.0022,Unknown,0.09
"Still Needed",Movie Block (PC),3,24,0.4167,0.0077,Unknown,0.30
"Still Needed",Movie Block (PC),4,65,0.3538,0.0208,Unknown,0.80
"Still Needed",Movie Block (PC),Any,110,0.3545,0.0352,Unknown,1.36
"Still Needed",Expanded (PC),1,8,0.3750,0.0051,Unknown,0.28
"Still Needed",Expanded (PC),2,11,0.5455,0.0071,Unknown,0.38
"Still Needed",Expanded (PC),3,2,0.0000,0.0013,Unknown,0.07
"Still Needed",Expanded (PC),4,31,0.3548,0.0199,Unknown,1.08
"Still Needed",Expanded (PC),Any,52,0.3846,0.0334,Unknown,1.81
"Still Needed",All Blocks (PC),Any,162,0.3642,0.0226,Unknown,2.51
"•Host of Moria, Legion of the Underdeeps",Movie Block (PC),1,10,0.5000,0.0032,Unknown,0.12
"•Host of Moria, Legion of the Underdeeps",Movie Block (PC),2,70,0.4429,0.0224,Unknown,0.86
"•Host of Moria, Legion of the Underdeeps",Movie Block (PC),3,57,0.3509,0.0182,Unknown,0.70
"•Host of Moria, Legion of the Underdeeps",Movie Block (PC),4,52,0.5192,0.0166,Unknown,0.64
"•Host of Moria, Legion of the Underdeeps",Movie Block (PC),Any,189,0.4392,0.0605,Unknown,2.33
"•Host of Moria, Legion of the Underdeeps",Expanded (PC),1,7,0.7143,0.0045,Unknown,0.24
"•Host of Moria, Legion of the Underdeeps",Expanded (PC),2,44,0.4545,0.0282,Unknown,1.53
"•Host of Moria, Legion of the Underdeeps",Expanded (PC),3,5,0.2000,0.0032,Unknown,0.17
"•Host of Moria, Legion of the Underdeeps",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"•Host of Moria, Legion of the Underdeeps",Expanded (PC),Any,57,0.4561,0.0366,Unknown,1.98
"•Host of Moria, Legion of the Underdeeps",All Blocks (PC),Any,246,0.4431,0.0343,Unknown,3.82
"Goblin Scavengers",Movie Block (PC),2,1,0.0000,0.0003,Unknown,0.01
"Goblin Scavengers",Movie Block (PC),3,31,0.4194,0.0099,Unknown,0.38
"Goblin Scavengers",Movie Block (PC),4,133,0.4286,0.0425,Unknown,1.64
"Goblin Scavengers",Movie Block (PC),Any,165,0.4242,0.0528,Unknown,2.03
"Goblin Scavengers",Fellowship Block (PC),1,4,0.5000,0.0016,Unknown,0.02
"Goblin Scavengers",Fellowship Block (PC),2,28,0.6071,0.0113,Unknown,0.17
"Goblin Scavengers",Fellowship Block (PC),3,41,0.4390,0.0165,Unknown,0.25
"Goblin Scavengers",Fellowship Block (PC),4,361,0.5540,0.1453,Unknown,2.16
"Goblin Scavengers",Fellowship Block (PC),Any,434,0.5461,0.1747,Unknown,2.60
"Goblin Scavengers",Expanded (PC),3,8,0.5000,0.0051,Unknown,0.28
"Goblin Scavengers",Expanded (PC),4,18,0.4444,0.0116,Unknown,0.62
"Goblin Scavengers",Expanded (PC),Any,26,0.4615,0.0167,Unknown,0.90
"Goblin Scavengers",All Blocks (PC),Any,625,0.5104,0.0872,Unknown,9.70
"They Are Coming",Movie Block (PC),1,44,0.4545,0.0141,Unknown,0.54
"They Are Coming",Movie Block (PC),2,62,0.4839,0.0198,Unknown,0.76
"They Are Coming",Movie Block (PC),3,36,0.5000,0.0115,Unknown,0.44
"They Are Coming",Movie Block (PC),4,19,0.2632,0.0061,Unknown,0.23
"They Are Coming",Movie Block (PC),Any,161,0.4534,0.0515,Unknown,1.99
"They Are Coming",Expanded (PC),1,21,0.3810,0.0135,Unknown,0.73
"They Are Coming",Expanded (PC),2,16,0.3750,0.0103,Unknown,0.56
"They Are Coming",Expanded (PC),3,27,0.4444,0.0173,Unknown,0.94
"They Are Coming",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"They Are Coming",Expanded (PC),Any,65,0.4000,0.0417,Unknown,2.26
"They Are Coming",Fellowship Block (PC),1,31,0.4516,0.0125,Unknown,0.19
"They Are Coming",Fellowship Block (PC),2,278,0.5971,0.1119,Unknown,1.67
"They Are Coming",Fellowship Block (PC),3,113,0.5221,0.0455,Unknown,0.68
"They Are Coming",Fellowship Block (PC),4,22,0.7273,0.0089,Unknown,0.13
"They Are Coming",Fellowship Block (PC),Any,444,0.5743,0.1787,Unknown,2.66
"They Are Coming",All Blocks (PC),Any,670,0.5284,0.0935,Unknown,10.40
"Goblin Armory",Movie Block (PC),3,10,0.3000,0.0032,Unknown,0.12
"Goblin Armory",Movie Block (PC),4,154,0.4351,0.0493,Unknown,1.90
"Goblin Armory",Movie Block (PC),Any,164,0.4268,0.0525,Unknown,2.02
"Goblin Armory",Fellowship Block (PC),1,2,0.0000,0.0008,Unknown,0.01
"Goblin Armory",Fellowship Block (PC),2,10,0.4000,0.0040,Unknown,0.06
"Goblin Armory",Fellowship Block (PC),3,29,0.3793,0.0117,Unknown,0.17
"Goblin Armory",Fellowship Block (PC),4,475,0.5474,0.1912,Unknown,2.85
"Goblin Armory",Fellowship Block (PC),Any,516,0.5329,0.2077,Unknown,3.09
"Goblin Armory",Expanded (PC),2,17,0.5294,0.0109,Unknown,0.59
"Goblin Armory",Expanded (PC),3,6,0.0000,0.0039,Unknown,0.21
"Goblin Armory",Expanded (PC),4,29,0.3793,0.0186,Unknown,1.01
"Goblin Armory",Expanded (PC),Any,52,0.3846,0.0334,Unknown,1.81
"Goblin Armory",All Blocks (PC),Any,732,0.4986,0.1021,Unknown,11.36
"•Cave Troll of Moria, Scourge of the Black Pit",Movie Block (PC),1,6,0.3333,0.0019,Unknown,0.07
"•Cave Troll of Moria, Scourge of the Black Pit",Movie Block (PC),2,45,0.5111,0.0144,Unknown,0.55
"•Cave Troll of Moria, Scourge of the Black Pit",Movie Block (PC),3,57,0.3158,0.0182,Unknown,0.70
"•Cave Troll of Moria, Scourge of the Black Pit",Movie Block (PC),4,11,0.2727,0.0035,Unknown,0.14
"•Cave Troll of Moria, Scourge of the Black Pit",Movie Block (PC),Any,119,0.3866,0.0381,Unknown,1.47
"•Cave Troll of Moria, Scourge of the Black Pit",Expanded (PC),1,16,0.5625,0.0103,Unknown,0.56
"•Cave Troll of Moria, Scourge of the Black Pit",Expanded (PC),2,9,0.0000,0.0058,Unknown,0.31
"•Cave Troll of Moria, Scourge of the Black Pit",Expanded (PC),3,3,0.3333,0.0019,Unknown,0.10
"•Cave Troll of Moria, Scourge of the Black Pit",Expanded (PC),4,3,0.0000,0.0019,Unknown,0.10
"•Cave Troll of Moria, Scourge of the Black Pit",Expanded (PC),Any,31,0.3226,0.0199,Unknown,1.08
"•Cave Troll of Moria, Scourge of the Black Pit",Fellowship Block (PC),1,28,0.4643,0.0113,Unknown,0.17
"•Cave Troll of Moria, Scourge of the Black Pit",Fellowship Block (PC),2,81,0.3457,0.0326,Unknown,0.49
"•Cave Troll of Moria, Scourge of the Black Pit",Fellowship Block (PC),3,183,0.6011,0.0737,Unknown,1.10
"•Cave Troll of Moria, Scourge of the Black Pit",Fellowship Block (PC),4,99,0.6364,0.0399,Unknown,0.59
"•Cave Troll of Moria, Scourge of the Black Pit",Fellowship Block (PC),Any,391,0.5473,0.1574,Unknown,2.34
"•Cave Troll of Moria, Scourge of the Black Pit",All Blocks (PC),Any,541,0.4991,0.0755,Unknown,8.40
"Host of Thousands",Movie Block (PC),1,4,1.0000,0.0013,Unknown,0.05
"Host of Thousands",Movie Block (PC),2,14,0.4286,0.0045,Unknown,0.17
"Host of Thousands",Movie Block (PC),3,41,0.3171,0.0131,Unknown,0.51
"Host of Thousands",Movie Block (PC),4,64,0.5781,0.0205,Unknown,0.79
"Host of Thousands",Movie Block (PC),Any,123,0.4878,0.0393,Unknown,1.52
"Host of Thousands",Fellowship Block (PC),1,17,0.5882,0.0068,Unknown,0.10
"Host of Thousands",Fellowship Block (PC),2,24,0.5000,0.0097,Unknown,0.14
"Host of Thousands",Fellowship Block (PC),3,85,0.4588,0.0342,Unknown,0.51
"Host of Thousands",Fellowship Block (PC),4,234,0.5598,0.0942,Unknown,1.40
"Host of Thousands",Fellowship Block (PC),Any,360,0.5333,0.1449,Unknown,2.16
"Host of Thousands",Expanded (PC),2,35,0.4286,0.0225,Unknown,1.22
"Host of Thousands",Expanded (PC),4,10,0.1000,0.0064,Unknown,0.35
"Host of Thousands",Expanded (PC),Any,45,0.3556,0.0289,Unknown,1.56
"Host of Thousands",All Blocks (PC),Any,528,0.5076,0.0737,Unknown,8.20
"•Guard Commander",Movie Block (PC),1,53,0.5660,0.0170,Unknown,0.65
"•Guard Commander",Movie Block (PC),2,10,0.6000,0.0032,Unknown,0.12
"•Guard Commander",Movie Block (PC),4,2,0.5000,0.0006,Unknown,0.02
"•Guard Commander",Movie Block (PC),Any,65,0.5692,0.0208,Unknown,0.80
"•Guard Commander",Fellowship Block (PC),1,155,0.6000,0.0624,Unknown,0.93
"•Guard Commander",Fellowship Block (PC),2,14,0.5000,0.0056,Unknown,0.08
"•Guard Commander",Fellowship Block (PC),3,1,0.0000,0.0004,Unknown,0.01
"•Guard Commander",Fellowship Block (PC),Any,170,0.5882,0.0684,Unknown,1.02
"•Guard Commander",Expanded (PC),1,17,0.2941,0.0109,Unknown,0.59
"•Guard Commander",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"•Guard Commander",Expanded (PC),Any,18,0.2778,0.0116,Unknown,0.62
"•Guard Commander",All Blocks (PC),Any,253,0.5613,0.0353,Unknown,3.93
"Company of Archers",Movie Block (PC),1,13,0.4615,0.0042,Unknown,0.16
"Company of Archers",Movie Block (PC),2,81,0.4815,0.0259,Unknown,1.00
"Company of Archers",Movie Block (PC),3,72,0.4444,0.0230,Unknown,0.89
"Company of Archers",Movie Block (PC),4,98,0.3878,0.0313,Unknown,1.21
"Company of Archers",Movie Block (PC),Any,264,0.4356,0.0845,Unknown,3.26
"Company of Archers",Expanded (PC),1,5,0.4000,0.0032,Unknown,0.17
"Company of Archers",Expanded (PC),2,20,0.4000,0.0128,Unknown,0.69
"Company of Archers",Expanded (PC),3,2,0.5000,0.0013,Unknown,0.07
"Company of Archers",Expanded (PC),4,5,0.4000,0.0032,Unknown,0.17
"Company of Archers",Expanded (PC),Any,32,0.4063,0.0205,Unknown,1.11
"Company of Archers",All Blocks (PC),Any,296,0.4324,0.0413,Unknown,4.59
"•Frodo, Resolute Hobbit",Movie Block (PC),Ring Bearer,607,0.5338,0.1942,2.91,2.91
"•Frodo, Resolute Hobbit",Expanded (PC),Ring Bearer,190,0.5684,0.1220,2.44,2.44
"•Frodo, Resolute Hobbit",All Blocks (PC),Ring Bearer,797,0.5420,0.1112,4.23,4.23
"•Galadriel, Lady Redeemed",Movie Block (PC),1,96,0.3750,0.0307,Unknown,1.18
"•Galadriel, Lady Redeemed",Movie Block (PC),2,5,0.8000,0.0016,Unknown,0.06
"•Galadriel, Lady Redeemed",Movie Block (PC),3,13,0.4615,0.0042,Unknown,0.16
"•Galadriel, Lady Redeemed",Movie Block (PC),4,4,0.5000,0.0013,Unknown,0.05
"•Galadriel, Lady Redeemed",Movie Block (PC),Any,118,0.4068,0.0377,Unknown,1.46
"•Galadriel, Lady Redeemed",All Blocks (PC),Any,118,0.4068,0.0165,Unknown,1.83
"Alliance Reforged",Movie Block (PC),1,10,0.4000,0.0032,Unknown,0.12
"Alliance Reforged",Movie Block (PC),2,29,0.4138,0.0093,Unknown,0.36
"Alliance Reforged",Movie Block (PC),3,30,0.3667,0.0096,Unknown,0.37
"Alliance Reforged",Movie Block (PC),4,69,0.3623,0.0221,Unknown,0.85
"Alliance Reforged",Movie Block (PC),Any,138,0.3768,0.0441,Unknown,1.70
"Alliance Reforged",Expanded (PC),1,16,0.3750,0.0103,Unknown,0.56
"Alliance Reforged",Expanded (PC),2,11,0.2727,0.0071,Unknown,0.38
"Alliance Reforged",Expanded (PC),3,2,0.0000,0.0013,Unknown,0.07
"Alliance Reforged",Expanded (PC),4,7,0.4286,0.0045,Unknown,0.24
