Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Band of the Eye",All Blocks (PC),Any,12,0.4167,0.0296,Unknown,1.51
"•Hardy Garrison",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"•Hardy Garrison",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•Hardy Garrison",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"•Aragorn, Driven by Need",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"•Aragorn, Driven by Need",Movie Block (PC),3,1,1.0000,0.0036,Unknown,0.09
"•Aragorn, Driven by Need",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"•Aragorn, Driven by Need",Movie Block (PC),Any,3,0.6667,0.0108,Unknown,0.26
"•Aragorn, Driven by Need",Expanded (PC),4,1,0.0000,0.0313,Unknown,0.46
"•Aragorn, Driven by Need",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"•Aragorn, Driven by Need",All Blocks (PC),Any,4,0.5000,0.0099,Unknown,0.50
"Orc Inquisitor",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Orc Inquisitor",Movie Block (PC),4,3,0.3333,0.0108,Unknown,0.26
"Orc Inquisitor",Movie Block (PC),Any,4,0.2500,0.0144,Unknown,0.35
"Orc Inquisitor",Expanded (PC),4,1,0.0000,0.0313,Unknown,0.46
"Orc Inquisitor",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Orc Inquisitor",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Orc Inquisitor",Fellowship Block (PC),4,4,0.2500,0.0417,Unknown,0.38
"Orc Inquisitor",Fellowship Block (PC),Any,5,0.2000,0.0521,Unknown,0.48
"Orc Inquisitor",All Blocks (PC),Any,10,0.2000,0.0246,Unknown,1.26
"Fury of the White Rider",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"Fury of the White Rider",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Fury of the White Rider",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Orc Slaughterer",Movie Block (PC),2,1,1.0000,0.0036,Unknown,0.09
"Orc Slaughterer",Movie Block (PC),4,2,0.5000,0.0072,Unknown,0.17
"Orc Slaughterer",Movie Block (PC),Any,3,0.6667,0.0108,Unknown,0.26
"Orc Slaughterer",Expanded (PC),4,1,0.0000,0.0313,Unknown,0.46
"Orc Slaughterer",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Orc Slaughterer",All Blocks (PC),Any,4,0.5000,0.0099,Unknown,0.50
"•Faramir, Wizard's Pupil",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"•Faramir, Wizard's Pupil",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"•Faramir, Wizard's Pupil",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Tower of Barad-dur",Movie Block (PC),2,1,1.0000,0.0036,Unknown,0.09
"Tower of Barad-dur",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Tower of Barad-dur",Movie Block (PC),4,2,0.5000,0.0072,Unknown,0.17
"Tower of Barad-dur",Movie Block (PC),Any,4,0.5000,0.0144,Unknown,0.35
"Tower of Barad-dur",Expanded (PC),4,1,0.0000,0.0313,Unknown,0.46
"Tower of Barad-dur",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Tower of Barad-dur",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Tower of Barad-dur",Fellowship Block (PC),4,1,0.0000,0.0104,Unknown,0.10
"Tower of Barad-dur",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"Tower of Barad-dur",All Blocks (PC),Any,7,0.2857,0.0172,Unknown,0.88
"Beacon of Minas Tirith",Movie Block (PC),Site,9,0.3333,0.0324,1.39,1.39
"Beacon of Minas Tirith",All Blocks (PC),Site,9,0.3333,0.0222,3.64,3.64
"Work for the Sword",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Work for the Sword",Movie Block (PC),3,8,0.3750,0.0288,Unknown,0.70
"Work for the Sword",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Work for the Sword",Movie Block (PC),Any,10,0.3000,0.0360,Unknown,0.87
"Work for the Sword",All Blocks (PC),Any,10,0.3000,0.0246,Unknown,1.26
"•Windfola",Movie Block (PC),1,11,0.3636,0.0396,Unknown,0.96
"•Windfola",Movie Block (PC),2,2,0.5000,0.0072,Unknown,0.17
"•Windfola",Movie Block (PC),Any,13,0.3846,0.0468,Unknown,1.14
"•Windfola",All Blocks (PC),Any,13,0.3846,0.0320,Unknown,1.64
"Rohirrim Javelin",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"Rohirrim Javelin",Movie Block (PC),2,4,0.7500,0.0144,Unknown,0.35
"Rohirrim Javelin",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Rohirrim Javelin",Movie Block (PC),4,9,0.3333,0.0324,Unknown,0.79
"Rohirrim Javelin",Movie Block (PC),Any,15,0.4667,0.0540,Unknown,1.31
"Rohirrim Javelin",All Blocks (PC),Any,15,0.4667,0.0369,Unknown,1.89
"•Gamling, Warrior of Rohan",Movie Block (PC),1,13,0.4615,0.0468,Unknown,1.14
"•Gamling, Warrior of Rohan",Movie Block (PC),Any,13,0.4615,0.0468,Unknown,1.14
"•Gamling, Warrior of Rohan",All Blocks (PC),Any,13,0.4615,0.0320,Unknown,1.64
"Goblin Patrol Troop",Movie Block (PC),4,9,0.3333,0.0324,Unknown,0.79
"Goblin Patrol Troop",Movie Block (PC),Any,9,0.3333,0.0324,Unknown,0.79
"Goblin Patrol Troop",All Blocks (PC),Any,9,0.3333,0.0222,Unknown,1.13
"Goblin Archer",Movie Block (PC),4,8,0.3750,0.0288,Unknown,0.70
"Goblin Archer",Movie Block (PC),Any,8,0.3750,0.0288,Unknown,0.70
"Goblin Archer",All Blocks (PC),Any,8,0.3750,0.0197,Unknown,1.01
"Hobbit Appetite",Movie Block (PC),2,2,0.5000,0.0072,Unknown,0.17
"Hobbit Appetite",Movie Block (PC),3,1,1.0000,0.0036,Unknown,0.09
"Hobbit Appetite",Movie Block (PC),Any,3,0.6667,0.0108,Unknown,0.26
"Hobbit Appetite",Fellowship Block (PC),1,3,0.6667,0.0313,Unknown,0.29
"Hobbit Appetite",Fellowship Block (PC),Any,3,0.6667,0.0313,Unknown,0.29
"Hobbit Appetite",All Blocks (PC),Any,6,0.6667,0.0148,Unknown,0.75
"Plundered Armories",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"Plundered Armories",Movie Block (PC),3,8,0.3750,0.0288,Unknown,0.70
"Plundered Armories",Movie Block (PC),Any,10,0.4000,0.0360,Unknown,0.87
"Plundered Armories",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"Plundered Armories",Fellowship Block (PC),Any,1,1.0000,0.0104,Unknown,0.10
"Plundered Armories",All Blocks (PC),Any,11,0.4545,0.0271,Unknown,1.38
"Moria Axe",Movie Block (PC),1,2,1.0000,0.0072,Unknown,0.17
"Moria Axe",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"Moria Axe",Movie Block (PC),3,9,0.3333,0.0324,Unknown,0.79
"Moria Axe",Movie Block (PC),Any,13,0.3846,0.0468,Unknown,1.14
"Moria Axe",Fellowship Block (PC),1,3,0.6667,0.0313,Unknown,0.29
"Moria Axe",Fellowship Block (PC),Any,3,0.6667,0.0313,Unknown,0.29
"Moria Axe",All Blocks (PC),Any,16,0.4375,0.0394,Unknown,2.01
"Moria Scout",Movie Block (PC),2,2,1.0000,0.0072,Unknown,0.17
"Moria Scout",Movie Block (PC),3,1,1.0000,0.0036,Unknown,0.09
"Moria Scout",Movie Block (PC),4,10,0.3000,0.0360,Unknown,0.87
"Moria Scout",Movie Block (PC),Any,13,0.4615,0.0468,Unknown,1.14
"Moria Scout",Expanded (PC),4,1,0.0000,0.0313,Unknown,0.46
"Moria Scout",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Moria Scout",Fellowship Block (PC),2,2,1.0000,0.0208,Unknown,0.19
"Moria Scout",Fellowship Block (PC),3,3,0.6667,0.0313,Unknown,0.29
"Moria Scout",Fellowship Block (PC),4,15,0.6000,0.1563,Unknown,1.44
"Moria Scout",Fellowship Block (PC),Any,20,0.6500,0.2083,Unknown,1.92
"Moria Scout",All Blocks (PC),Any,34,0.5588,0.0837,Unknown,4.28
"Relics of Moria",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"Relics of Moria",Movie Block (PC),2,9,0.4444,0.0324,Unknown,0.79
"Relics of Moria",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Relics of Moria",Movie Block (PC),Any,11,0.3636,0.0396,Unknown,0.96
"Relics of Moria",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Relics of Moria",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Relics of Moria",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Relics of Moria",Fellowship Block (PC),2,18,0.7222,0.1875,Unknown,1.73
"Relics of Moria",Fellowship Block (PC),Any,19,0.6842,0.1979,Unknown,1.83
"Relics of Moria",All Blocks (PC),Any,33,0.6061,0.0813,Unknown,4.15
"•Eowyn, Daughter of Eomund",Movie Block (PC),2,8,0.3750,0.0288,Unknown,0.70
"•Eowyn, Daughter of Eomund",Movie Block (PC),Any,8,0.3750,0.0288,Unknown,0.70
"•Eowyn, Daughter of Eomund",All Blocks (PC),Any,8,0.3750,0.0197,Unknown,1.01
"•Snowmane",Movie Block (PC),1,10,0.3000,0.0360,Unknown,0.87
"•Snowmane",Movie Block (PC),Any,10,0.3000,0.0360,Unknown,0.87
"•Snowmane",All Blocks (PC),Any,10,0.3000,0.0246,Unknown,1.26
"Light Shining Faintly",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Light Shining Faintly",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Light Shining Faintly",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Fey He Seemed",Movie Block (PC),2,5,0.6000,0.0180,Unknown,0.44
"Fey He Seemed",Movie Block (PC),4,9,0.3333,0.0324,Unknown,0.79
"Fey He Seemed",Movie Block (PC),Any,14,0.4286,0.0504,Unknown,1.22
"Fey He Seemed",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"Fey He Seemed",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Fey He Seemed",All Blocks (PC),Any,15,0.4000,0.0369,Unknown,1.89
"•Eomer, Keeper of Oaths",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"•Eomer, Keeper of Oaths",Movie Block (PC),2,9,0.3333,0.0324,Unknown,0.79
"•Eomer, Keeper of Oaths",Movie Block (PC),Any,10,0.3000,0.0360,Unknown,0.87
"•Eomer, Keeper of Oaths",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"•Eomer, Keeper of Oaths",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"•Eomer, Keeper of Oaths",All Blocks (PC),Any,11,0.2727,0.0271,Unknown,1.38
"Extraordinary Resilience",Movie Block (PC),1,7,0.4286,0.0252,Unknown,0.61
"Extraordinary Resilience",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Extraordinary Resilience",Movie Block (PC),Any,8,0.3750,0.0288,Unknown,0.70
"Extraordinary Resilience",All Blocks (PC),Any,8,0.3750,0.0197,Unknown,1.01
"•Ancient Chieftain",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"•Ancient Chieftain",Movie Block (PC),4,8,0.3750,0.0288,Unknown,0.70
"•Ancient Chieftain",Movie Block (PC),Any,10,0.3000,0.0360,Unknown,0.87
"•Ancient Chieftain",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"•Ancient Chieftain",Fellowship Block (PC),2,1,1.0000,0.0104,Unknown,0.10
"•Ancient Chieftain",Fellowship Block (PC),Any,2,0.5000,0.0208,Unknown,0.19
"•Ancient Chieftain",All Blocks (PC),Any,12,0.3333,0.0296,Unknown,1.51
"Charged Headlong",Movie Block (PC),2,8,0.3750,0.0288,Unknown,0.70
"Charged Headlong",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Charged Headlong",Movie Block (PC),Any,9,0.3333,0.0324,Unknown,0.79
"Charged Headlong",All Blocks (PC),Any,9,0.3333,0.0222,Unknown,1.13
"•Herugrim, Sword of the Mark",Movie Block (PC),1,2,0.0000,0.0072,Unknown,0.17
"•Herugrim, Sword of the Mark",Movie Block (PC),2,8,0.3750,0.0288,Unknown,0.70
"•Herugrim, Sword of the Mark",Movie Block (PC),Any,10,0.3000,0.0360,Unknown,0.87
"•Herugrim, Sword of the Mark",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"•Herugrim, Sword of the Mark",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"•Herugrim, Sword of the Mark",All Blocks (PC),Any,11,0.2727,0.0271,Unknown,1.38
"Brace of Coneys",Movie Block (PC),1,9,0.3333,0.0324,Unknown,0.79
"Brace of Coneys",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Brace of Coneys",Movie Block (PC),4,3,0.3333,0.0108,Unknown,0.26
"Brace of Coneys",Movie Block (PC),Any,13,0.3077,0.0468,Unknown,1.14
"Brace of Coneys",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"Brace of Coneys",Expanded (PC),3,1,0.0000,0.0313,Unknown,0.46
"Brace of Coneys",Expanded (PC),Any,2,0.0000,0.0625,Unknown,0.92
"Brace of Coneys",All Blocks (PC),Any,15,0.2667,0.0369,Unknown,1.89
"Stout and Sturdy",Movie Block (PC),4,2,0.0000,0.0072,Unknown,0.17
"Stout and Sturdy",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"Stout and Sturdy",Expanded (PC),1,3,0.3333,0.0938,Unknown,1.38
"Stout and Sturdy",Expanded (PC),Any,3,0.3333,0.0938,Unknown,1.38
"Stout and Sturdy",All Blocks (PC),Any,5,0.2000,0.0123,Unknown,0.63
"Hobbit Farmer",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"Hobbit Farmer",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"Hobbit Farmer",All Blocks (PC),Any,2,0.0000,0.0049,Unknown,0.25
"•Aragorn, Heir of Elendil",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"•Aragorn, Heir of Elendil",Movie Block (PC),4,15,0.4000,0.0540,Unknown,1.31
"•Aragorn, Heir of Elendil",Movie Block (PC),Any,17,0.3529,0.0612,Unknown,1.49
"•Aragorn, Heir of Elendil",All Blocks (PC),Any,17,0.3529,0.0419,Unknown,2.14
"Threshold of Shadow",Movie Block (PC),4,2,0.0000,0.0072,Unknown,0.17
"Threshold of Shadow",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"Threshold of Shadow",Fellowship Block (PC),1,10,0.4000,0.1042,Unknown,0.96
"Threshold of Shadow",Fellowship Block (PC),Any,10,0.4000,0.1042,Unknown,0.96
"Threshold of Shadow",All Blocks (PC),Any,12,0.3333,0.0296,Unknown,1.51
"Return to Its Master",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Return to Its Master",Movie Block (PC),4,2,0.0000,0.0072,Unknown,0.17
"Return to Its Master",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Return to Its Master",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•The One Ring, The Great Ring",Expanded (PC),The One Ring,9,0.4444,0.2813,1.41,1.41
"•The One Ring, The Great Ring",All Blocks (PC),The One Ring,9,0.4444,0.0222,0.24,0.24
"Cavern Entrance",Expanded (PC),Site,6,0.6667,0.1875,11.65,11.65
"Cavern Entrance",All Blocks (PC),Site,6,0.6667,0.0148,2.43,2.43
"Moria Guardroom",Expanded (PC),Site,8,0.6250,0.2500,15.53,15.53
"Moria Guardroom",All Blocks (PC),Site,8,0.6250,0.0197,3.23,3.23
"Mount Doom",Expanded (PC),Site,11,0.5455,0.3438,21.35,21.35
"Mount Doom",All Blocks (PC),Site,11,0.5455,0.0271,4.44,4.44
"Moria Stairway",Expanded (PC),Site,7,0.5714,0.2188,13.59,13.59
"Moria Stairway",Fellowship Block (PC),Site,2,1.0000,0.0208,1.23,1.23
"Moria Stairway",All Blocks (PC),Site,9,0.6667,0.0222,3.64,3.64
"Caves of Aglarond",Expanded (PC),Site,8,0.5000,0.2500,15.53,15.53
"Caves of Aglarond",All Blocks (PC),Site,8,0.5000,0.0197,3.23,3.23
"Barazinbar",Expanded (PC),Site,12,0.6667,0.3750,23.29,23.29
"Barazinbar",All Blocks (PC),Site,12,0.6667,0.0296,4.85,4.85
"•Dain Ironfoot, King Under the Mountain",Expanded (PC),1,5,1.0000,0.1563,Unknown,2.30
"•Dain Ironfoot, King Under the Mountain",Expanded (PC),Any,5,1.0000,0.1563,Unknown,2.30
"•Dain Ironfoot, King Under the Mountain",All Blocks (PC),Any,5,1.0000,0.0123,Unknown,0.63
"Goblin Spear",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"Goblin Spear",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Goblin Spear",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"Goblin Spear",Fellowship Block (PC),Any,1,1.0000,0.0104,Unknown,0.10
"Goblin Spear",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"Goblin Spear",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"Goblin Spear",All Blocks (PC),Any,6,0.6667,0.0148,Unknown,0.75
"Their Halls of Stone",Expanded (PC),3,3,1.0000,0.0938,Unknown,1.38
"Their Halls of Stone",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Their Halls of Stone",Fellowship Block (PC),3,1,0.0000,0.0104,Unknown,0.10
"Their Halls of Stone",Fellowship Block (PC),Any,1,0.0000,0.0104,Unknown,0.10
"Their Halls of Stone",All Blocks (PC),Any,4,0.7500,0.0099,Unknown,0.50
"Watch and Wait",Expanded (PC),1,8,1.0000,0.2500,Unknown,3.68
"Watch and Wait",Expanded (PC),2,1,0.0000,0.0313,Unknown,0.46
"Watch and Wait",Expanded (PC),Any,9,0.8889,0.2813,Unknown,4.14
"Watch and Wait",All Blocks (PC),Any,9,0.8889,0.0222,Unknown,1.13
"With Doom We Come",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"With Doom We Come",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"With Doom We Come",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"His Father's Charge",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"His Father's Charge",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"His Father's Charge",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"•Durin's Tower",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"•Durin's Tower",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"•Durin's Tower",Movie Block (PC),2,2,0.0000,0.0072,Unknown,0.17
"•Durin's Tower",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"•Durin's Tower",All Blocks (PC),Any,5,0.6000,0.0123,Unknown,0.63
"•Whip of Many Thongs",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"•Whip of Many Thongs",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"•Whip of Many Thongs",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"•Whip of Many Thongs",Fellowship Block (PC),Any,1,1.0000,0.0104,Unknown,0.10
"•Whip of Many Thongs",All Blocks (PC),Any,4,1.0000,0.0099,Unknown,0.50
"•Stout and Strong",Expanded (PC),1,7,0.7143,0.2188,Unknown,3.22
"•Stout and Strong",Expanded (PC),2,1,1.0000,0.0313,Unknown,0.46
"•Stout and Strong",Expanded (PC),Any,8,0.7500,0.2500,Unknown,3.68
"•Stout and Strong",Movie Block (PC),1,6,0.3333,0.0216,Unknown,0.52
"•Stout and Strong",Movie Block (PC),2,3,0.3333,0.0108,Unknown,0.26
"•Stout and Strong",Movie Block (PC),Any,9,0.3333,0.0324,Unknown,0.79
"•Stout and Strong",All Blocks (PC),Any,17,0.5294,0.0419,Unknown,2.14
"Terror at its Coming",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"Terror at its Coming",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Terror at its Coming",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"The Darkness Grew",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"The Darkness Grew",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"The Darkness Grew",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"The Darkness Grew",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"The Darkness Grew",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"The Darkness Grew",All Blocks (PC),Any,5,0.6000,0.0123,Unknown,0.63
"Such a Little Thing",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Such a Little Thing",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Such a Little Thing",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"Such a Little Thing",Fellowship Block (PC),3,1,1.0000,0.0104,Unknown,0.10
"Such a Little Thing",Fellowship Block (PC),Any,2,1.0000,0.0208,Unknown,0.19
"Such a Little Thing",All Blocks (PC),Any,5,1.0000,0.0123,Unknown,0.63
"•Whip of Many Thongs, Weapon of Flame and Shadow",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"•Whip of Many Thongs, Weapon of Flame and Shadow",Expanded (PC),3,1,0.0000,0.0313,Unknown,0.46
"•Whip of Many Thongs, Weapon of Flame and Shadow",Expanded (PC),Any,4,0.7500,0.1250,Unknown,1.84
"•Whip of Many Thongs, Weapon of Flame and Shadow",All Blocks (PC),Any,4,0.7500,0.0099,Unknown,0.50
"Through the Misty Mountains",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Through the Misty Mountains",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Through the Misty Mountains",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"•Gandalf's Staff, Ash-Staff",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"•Gandalf's Staff, Ash-Staff",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"•Gandalf's Staff, Ash-Staff",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"•Proud and Able",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"•Proud and Able",Expanded (PC),2,1,1.0000,0.0313,Unknown,0.46
"•Proud and Able",Expanded (PC),Any,4,1.0000,0.1250,Unknown,1.84
"•Proud and Able",All Blocks (PC),Any,4,1.0000,0.0099,Unknown,0.50
"•Arod, Rohirrim Steed",Expanded (PC),1,4,1.0000,0.1250,Unknown,1.84
"•Arod, Rohirrim Steed",Expanded (PC),Any,4,1.0000,0.1250,Unknown,1.84
"•Arod, Rohirrim Steed",All Blocks (PC),Any,4,1.0000,0.0099,Unknown,0.50
"Led Astray",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"Led Astray",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Led Astray",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"Stalwart Support",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Stalwart Support",Expanded (PC),2,1,1.0000,0.0313,Unknown,0.46
"Stalwart Support",Expanded (PC),Any,4,1.0000,0.1250,Unknown,1.84
"Stalwart Support",All Blocks (PC),Any,4,1.0000,0.0099,Unknown,0.50
"Dwarf Guard",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"Dwarf Guard",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Dwarf Guard",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Dwarf Guard",Fellowship Block (PC),Any,1,0.0000,0.0104,Unknown,0.10
"Dwarf Guard",All Blocks (PC),Any,4,0.7500,0.0099,Unknown,0.50
"•Farin, Emissary of Erebor",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"•Farin, Emissary of Erebor",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"•Farin, Emissary of Erebor",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"Armor of Khazad",Expanded (PC),1,4,1.0000,0.1250,Unknown,1.84
"Armor of Khazad",Expanded (PC),2,1,0.0000,0.0313,Unknown,0.46
"Armor of Khazad",Expanded (PC),Any,5,0.8000,0.1563,Unknown,2.30
"Armor of Khazad",All Blocks (PC),Any,5,0.8000,0.0123,Unknown,0.63
"•The Balrog's Sword",Expanded (PC),2,3,1.0000,0.0938,Unknown,1.38
"•The Balrog's Sword",Expanded (PC),3,1,0.0000,0.0313,Unknown,0.46
"•The Balrog's Sword",Expanded (PC),Any,4,0.7500,0.1250,Unknown,1.84
"•The Balrog's Sword",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"•The Balrog's Sword",Fellowship Block (PC),2,1,0.0000,0.0104,Unknown,0.10
"•The Balrog's Sword",Fellowship Block (PC),Any,2,0.5000,0.0208,Unknown,0.19
"•The Balrog's Sword",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•The Balrog's Sword",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•The Balrog's Sword",All Blocks (PC),Any,7,0.5714,0.0172,Unknown,0.88
"•The Balrog, Demon of Might",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"•The Balrog, Demon of Might",Expanded (PC),4,4,0.7500,0.1250,Unknown,1.84
"•The Balrog, Demon of Might",Expanded (PC),Any,5,0.6000,0.1563,Unknown,2.30
"•The Balrog, Demon of Might",All Blocks (PC),Any,5,0.6000,0.0123,Unknown,0.63
"Dark Fire",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Dark Fire",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Dark Fire",All Blocks (PC),Any,3,1.0000,0.0074,Unknown,0.38
"Dark Places",Expanded (PC),3,3,1.0000,0.0938,Unknown,1.38
"Dark Places",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Dark Places",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"Dark Places",Fellowship Block (PC),4,2,0.0000,0.0208,Unknown,0.19
"Dark Places",Fellowship Block (PC),Any,3,0.3333,0.0313,Unknown,0.29
"Dark Places",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Dark Places",Movie Block (PC),3,2,0.0000,0.0072,Unknown,0.17
"Dark Places",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Dark Places",All Blocks (PC),Any,9,0.4444,0.0222,Unknown,1.13
"Fill With Fear",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Fill With Fear",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
"Fill With Fear",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Fill With Fear",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Fill With Fear",All Blocks (PC),Any,4,0.7500,0.0099,Unknown,0.50
"Final Account",Expanded (PC),1,3,1.0000,0.0938,Unknown,1.38
"Final Account",Expanded (PC),Any,3,1.0000,0.0938,Unknown,1.38
