Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Secret Sentinels",Fellowship Block (PC),2,77,0.4416,0.2139,Unknown,2.61
"Secret Sentinels",Fellowship Block (PC),3,24,0.5833,0.0667,Unknown,0.81
"Secret Sentinels",Fellowship Block (PC),4,44,0.7727,0.1222,Unknown,1.49
"Secret Sentinels",Fellowship Block (PC),Any,145,0.5655,0.4028,Unknown,4.92
"Secret Sentinels",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"Secret Sentinels",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"Secret Sentinels",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Secret Sentinels",Expanded (PC),4,10,0.2000,0.0391,Unknown,1.40
"Secret Sentinels",Expanded (PC),Any,13,0.2308,0.0508,Unknown,1.82
"Secret Sentinels",Movie Block (PC),2,32,0.4063,0.0664,Unknown,1.81
"Secret Sentinels",Movie Block (PC),3,25,0.5600,0.0519,Unknown,1.41
"Secret Sentinels",Movie Block (PC),Any,57,0.4737,0.1183,Unknown,3.22
"Secret Sentinels",All Blocks (PC),Any,215,0.5209,0.1958,Unknown,14.95
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),2,13,0.3077,0.0361,Unknown,0.44
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),3,28,0.7143,0.0778,Unknown,0.95
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),4,41,0.6341,0.1139,Unknown,1.39
"•Ulaire Attea, Keeper of Dol Guldur",Fellowship Block (PC),Any,83,0.6024,0.2306,Unknown,2.82
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),2,5,0.8000,0.0104,Unknown,0.28
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),3,5,0.4000,0.0104,Unknown,0.28
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),4,3,0.0000,0.0062,Unknown,0.17
"•Ulaire Attea, Keeper of Dol Guldur",Movie Block (PC),Any,14,0.4286,0.0290,Unknown,0.79
"•Ulaire Attea, Keeper of Dol Guldur",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Ulaire Attea, Keeper of Dol Guldur",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"•Ulaire Attea, Keeper of Dol Guldur",Expanded (PC),Any,4,0.5000,0.0156,Unknown,0.56
"•Ulaire Attea, Keeper of Dol Guldur",All Blocks (PC),Any,101,0.5743,0.0920,Unknown,7.02
"Black Breath",Fellowship Block (PC),1,4,0.2500,0.0111,Unknown,0.14
"Black Breath",Fellowship Block (PC),2,6,0.5000,0.0167,Unknown,0.20
"Black Breath",Fellowship Block (PC),3,20,0.4500,0.0556,Unknown,0.68
"Black Breath",Fellowship Block (PC),4,32,0.7813,0.0889,Unknown,1.09
"Black Breath",Fellowship Block (PC),Any,62,0.6129,0.1722,Unknown,2.10
"Black Breath",Movie Block (PC),2,1,1.0000,0.0021,Unknown,0.06
"Black Breath",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Black Breath",Movie Block (PC),4,3,0.6667,0.0062,Unknown,0.17
"Black Breath",Movie Block (PC),Any,5,0.6000,0.0104,Unknown,0.28
"Black Breath",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Black Breath",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Black Breath",Expanded (PC),4,9,0.6667,0.0352,Unknown,1.26
"Black Breath",Expanded (PC),Any,11,0.5455,0.0430,Unknown,1.54
"Black Breath",All Blocks (PC),Any,78,0.6026,0.0710,Unknown,5.42
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),1,37,0.5135,0.1028,Unknown,1.26
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),2,24,0.5833,0.0667,Unknown,0.81
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),3,61,0.7049,0.1694,Unknown,2.07
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),4,5,0.6000,0.0139,Unknown,0.17
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),Any,127,0.6220,0.3528,Unknown,4.31
"•Elrond, Herald to Gil-galad",Expanded (PC),1,16,0.5000,0.0625,Unknown,2.24
"•Elrond, Herald to Gil-galad",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"•Elrond, Herald to Gil-galad",Expanded (PC),3,10,0.2000,0.0391,Unknown,1.40
"•Elrond, Herald to Gil-galad",Expanded (PC),Any,29,0.3793,0.1133,Unknown,4.05
"•Elrond, Herald to Gil-galad",Movie Block (PC),1,11,0.6364,0.0228,Unknown,0.62
"•Elrond, Herald to Gil-galad",Movie Block (PC),2,39,0.4103,0.0809,Unknown,2.20
"•Elrond, Herald to Gil-galad",Movie Block (PC),3,56,0.4821,0.1162,Unknown,3.16
"•Elrond, Herald to Gil-galad",Movie Block (PC),4,14,0.5000,0.0290,Unknown,0.79
"•Elrond, Herald to Gil-galad",Movie Block (PC),Any,120,0.4750,0.2490,Unknown,6.77
"•Elrond, Herald to Gil-galad",All Blocks (PC),Any,276,0.5326,0.2514,Unknown,19.19
"•Merry, Friend to Sam",Fellowship Block (PC),1,112,0.6429,0.3111,Unknown,3.80
"•Merry, Friend to Sam",Fellowship Block (PC),Any,112,0.6429,0.3111,Unknown,3.80
"•Merry, Friend to Sam",Expanded (PC),1,11,0.2727,0.0430,Unknown,1.54
"•Merry, Friend to Sam",Expanded (PC),2,2,0.0000,0.0078,Unknown,0.28
"•Merry, Friend to Sam",Expanded (PC),Any,13,0.2308,0.0508,Unknown,1.82
"•Merry, Friend to Sam",Movie Block (PC),1,43,0.6512,0.0892,Unknown,2.43
"•Merry, Friend to Sam",Movie Block (PC),Any,43,0.6512,0.0892,Unknown,2.43
"•Merry, Friend to Sam",All Blocks (PC),Any,168,0.6131,0.1530,Unknown,11.68
"•Boromir, Son of Denethor",Fellowship Block (PC),1,83,0.6627,0.2306,Unknown,2.82
"•Boromir, Son of Denethor",Fellowship Block (PC),2,27,0.4444,0.0750,Unknown,0.92
"•Boromir, Son of Denethor",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"•Boromir, Son of Denethor",Fellowship Block (PC),Any,111,0.6036,0.3083,Unknown,3.77
"•Boromir, Son of Denethor",Movie Block (PC),1,28,0.3929,0.0581,Unknown,1.58
"•Boromir, Son of Denethor",Movie Block (PC),2,2,0.5000,0.0041,Unknown,0.11
"•Boromir, Son of Denethor",Movie Block (PC),3,26,0.4615,0.0539,Unknown,1.47
"•Boromir, Son of Denethor",Movie Block (PC),Any,56,0.4286,0.1162,Unknown,3.16
"•Boromir, Son of Denethor",All Blocks (PC),Any,167,0.5449,0.1521,Unknown,11.61
"Relentless Charge",Fellowship Block (PC),1,7,0.2857,0.0194,Unknown,0.24
"Relentless Charge",Fellowship Block (PC),2,14,0.5000,0.0389,Unknown,0.47
"Relentless Charge",Fellowship Block (PC),3,14,0.7143,0.0389,Unknown,0.47
"Relentless Charge",Fellowship Block (PC),4,27,0.8148,0.0750,Unknown,0.92
"Relentless Charge",Fellowship Block (PC),Any,62,0.6613,0.1722,Unknown,2.10
"Relentless Charge",Movie Block (PC),1,2,0.5000,0.0041,Unknown,0.11
"Relentless Charge",Movie Block (PC),2,2,0.5000,0.0041,Unknown,0.11
"Relentless Charge",Movie Block (PC),4,2,0.5000,0.0041,Unknown,0.11
"Relentless Charge",Movie Block (PC),Any,6,0.5000,0.0124,Unknown,0.34
"Relentless Charge",Expanded (PC),4,3,0.6667,0.0117,Unknown,0.42
"Relentless Charge",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"Relentless Charge",All Blocks (PC),Any,71,0.6479,0.0647,Unknown,4.94
"•The Pale Blade",Fellowship Block (PC),1,68,0.6324,0.1889,Unknown,2.31
"•The Pale Blade",Fellowship Block (PC),2,11,0.3636,0.0306,Unknown,0.37
"•The Pale Blade",Fellowship Block (PC),Any,79,0.5949,0.2194,Unknown,2.68
"•The Pale Blade",Expanded (PC),2,2,0.5000,0.0078,Unknown,0.28
"•The Pale Blade",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•The Pale Blade",Movie Block (PC),1,19,0.4211,0.0394,Unknown,1.07
"•The Pale Blade",Movie Block (PC),3,1,1.0000,0.0021,Unknown,0.06
"•The Pale Blade",Movie Block (PC),Any,20,0.4500,0.0415,Unknown,1.13
"•The Pale Blade",All Blocks (PC),Any,101,0.5644,0.0920,Unknown,7.02
"Athelas",Fellowship Block (PC),1,3,0.0000,0.0083,Unknown,0.10
"Athelas",Fellowship Block (PC),2,102,0.5490,0.2833,Unknown,3.46
"Athelas",Fellowship Block (PC),3,28,0.6429,0.0778,Unknown,0.95
"Athelas",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"Athelas",Fellowship Block (PC),Any,134,0.5522,0.3722,Unknown,4.55
"Athelas",Expanded (PC),1,5,0.4000,0.0195,Unknown,0.70
"Athelas",Expanded (PC),2,14,0.4286,0.0547,Unknown,1.96
"Athelas",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Athelas",Expanded (PC),4,4,0.5000,0.0156,Unknown,0.56
"Athelas",Expanded (PC),Any,24,0.4167,0.0938,Unknown,3.36
"Athelas",Movie Block (PC),1,2,0.5000,0.0041,Unknown,0.11
"Athelas",Movie Block (PC),2,8,0.3750,0.0166,Unknown,0.45
"Athelas",Movie Block (PC),3,6,0.8333,0.0124,Unknown,0.34
"Athelas",Movie Block (PC),4,1,0.0000,0.0021,Unknown,0.06
"Athelas",Movie Block (PC),Any,17,0.5294,0.0353,Unknown,0.96
"Athelas",All Blocks (PC),Any,175,0.5314,0.1594,Unknown,12.17
"•Sam, Son of Hamfast",Fellowship Block (PC),1,145,0.5724,0.4028,Unknown,4.92
"•Sam, Son of Hamfast",Fellowship Block (PC),2,8,0.5000,0.0222,Unknown,0.27
"•Sam, Son of Hamfast",Fellowship Block (PC),Any,153,0.5686,0.4250,Unknown,5.19
"•Sam, Son of Hamfast",Movie Block (PC),1,183,0.5355,0.3797,Unknown,10.33
"•Sam, Son of Hamfast",Movie Block (PC),2,23,0.6522,0.0477,Unknown,1.30
"•Sam, Son of Hamfast",Movie Block (PC),3,2,1.0000,0.0041,Unknown,0.11
"•Sam, Son of Hamfast",Movie Block (PC),4,3,0.3333,0.0062,Unknown,0.17
"•Sam, Son of Hamfast",Movie Block (PC),Any,211,0.5498,0.4378,Unknown,11.91
"•Sam, Son of Hamfast",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"•Sam, Son of Hamfast",Expanded (PC),Any,1,0.0000,0.0039,Unknown,0.14
"•Sam, Son of Hamfast",All Blocks (PC),Any,365,0.5562,0.3324,Unknown,25.37
"•The One Ring, The Great Ring",Expanded (PC),The One Ring,101,0.5149,0.3945,2.76,2.76
"•The One Ring, The Great Ring",All Blocks (PC),The One Ring,101,0.5149,0.0920,1.29,1.29
"•Frodo, Resolute Hobbit",Expanded (PC),Ring Bearer,36,0.7778,0.1406,2.53,2.53
"•Frodo, Resolute Hobbit",Movie Block (PC),Ring Bearer,112,0.4196,0.2324,3.25,3.25
"•Frodo, Resolute Hobbit",All Blocks (PC),Ring Bearer,148,0.5068,0.1348,4.71,4.71
"•The One Ring, The Ring of Rings",Expanded (PC),The One Ring,81,0.5062,0.3164,2.21,2.21
"•The One Ring, The Ring of Rings",All Blocks (PC),The One Ring,81,0.5062,0.0738,1.03,1.03
"•Galadriel, Bearer of Wisdom",Expanded (PC),Ring Bearer,30,0.5000,0.1172,2.11,2.11
"•Galadriel, Bearer of Wisdom",Movie Block (PC),Ring Bearer,3,0.3333,0.0062,0.09,0.09
"•Galadriel, Bearer of Wisdom",Movie Block (PC),Ring Bearer,54,0.4630,0.1120,1.57,1.57
"•Galadriel, Bearer of Wisdom",All Blocks (PC),Ring Bearer,84,0.4762,0.0765,2.67,2.67
"Courtyard Parapet",Expanded (PC),Site,40,0.6500,0.1563,12.31,12.31
"Courtyard Parapet",All Blocks (PC),Site,40,0.6500,0.0364,6.74,6.74
"Abandoned Mine Shaft",Expanded (PC),Site,43,0.6744,0.1680,13.23,13.23
"Abandoned Mine Shaft",All Blocks (PC),Site,43,0.6744,0.0392,7.26,7.26
"Buckland Homestead",Expanded (PC),Site,71,0.5915,0.2773,21.83,21.83
"Buckland Homestead",All Blocks (PC),Site,71,0.5915,0.0647,11.98,11.98
"City Gates",Expanded (PC),Site,50,0.7000,0.1953,15.38,15.38
"City Gates",Movie Block (PC),Site,114,0.5088,0.2365,10.15,10.15
"City Gates",All Blocks (PC),Site,164,0.5671,0.1494,27.67,27.67
"Pelennor Flat",Expanded (PC),Site,41,0.6341,0.1602,12.61,12.61
"Pelennor Flat",Movie Block (PC),Site,223,0.4529,0.4627,19.86,19.86
"Pelennor Flat",All Blocks (PC),Site,264,0.4811,0.2404,44.52,44.52
"Slag Mounds",Expanded (PC),Site,42,0.6429,0.1641,12.92,12.92
"Slag Mounds",Movie Block (PC),Site,122,0.4672,0.2531,10.86,10.86
"Slag Mounds",All Blocks (PC),Site,164,0.5122,0.1494,27.67,27.67
"Mount Doom",Expanded (PC),Site,152,0.5066,0.5938,46.76,46.76
"Mount Doom",All Blocks (PC),Site,152,0.5066,0.1384,25.63,25.63
"Heights of Isengard",Expanded (PC),Site,41,0.6341,0.1602,12.61,12.61
"Heights of Isengard",All Blocks (PC),Site,41,0.6341,0.0373,6.91,6.91
"Sirannon Ruins",Expanded (PC),Site,75,0.5733,0.2930,23.07,23.07
"Sirannon Ruins",All Blocks (PC),Site,75,0.5733,0.0683,12.65,12.65
"The Ring is Mine",Expanded (PC),4,26,0.7692,0.1016,Unknown,3.64
"The Ring is Mine",Expanded (PC),Any,26,0.7692,0.1016,Unknown,3.64
"The Ring is Mine",Movie Block (PC),2,16,0.3750,0.0332,Unknown,0.90
"The Ring is Mine",Movie Block (PC),3,39,0.3590,0.0809,Unknown,2.20
"The Ring is Mine",Movie Block (PC),4,24,0.4167,0.0498,Unknown,1.35
"The Ring is Mine",Movie Block (PC),Any,79,0.3797,0.1639,Unknown,4.46
"The Ring is Mine",All Blocks (PC),Any,105,0.4762,0.0956,Unknown,7.30
"•Meneldor, Misty Mountain Eagle",Expanded (PC),1,3,0.3333,0.0117,Unknown,0.42
"•Meneldor, Misty Mountain Eagle",Expanded (PC),2,11,0.7273,0.0430,Unknown,1.54
"•Meneldor, Misty Mountain Eagle",Expanded (PC),Any,14,0.6429,0.0547,Unknown,1.96
"•Meneldor, Misty Mountain Eagle",All Blocks (PC),Any,14,0.6429,0.0128,Unknown,0.97
"•Host of Fangorn",Expanded (PC),1,45,0.7111,0.1758,Unknown,6.29
"•Host of Fangorn",Expanded (PC),Any,45,0.7111,0.1758,Unknown,6.29
"•Host of Fangorn",Movie Block (PC),1,29,0.6207,0.0602,Unknown,1.64
"•Host of Fangorn",Movie Block (PC),Any,29,0.6207,0.0602,Unknown,1.64
"•Host of Fangorn",All Blocks (PC),Any,74,0.6757,0.0674,Unknown,5.14
"•Brooding on Tomorrow",Expanded (PC),1,30,0.4333,0.1172,Unknown,4.19
"•Brooding on Tomorrow",Expanded (PC),Any,30,0.4333,0.1172,Unknown,4.19
"•Brooding on Tomorrow",Movie Block (PC),1,17,0.3529,0.0353,Unknown,0.96
"•Brooding on Tomorrow",Movie Block (PC),2,4,0.2500,0.0083,Unknown,0.23
"•Brooding on Tomorrow",Movie Block (PC),Any,21,0.3333,0.0436,Unknown,1.19
"•Brooding on Tomorrow",All Blocks (PC),Any,51,0.3922,0.0464,Unknown,3.55
"•Skinbark, Fladrif",Expanded (PC),1,46,0.7174,0.1797,Unknown,6.43
"•Skinbark, Fladrif",Expanded (PC),Any,46,0.7174,0.1797,Unknown,6.43
"•Skinbark, Fladrif",Movie Block (PC),1,38,0.7368,0.0788,Unknown,2.14
"•Skinbark, Fladrif",Movie Block (PC),Any,38,0.7368,0.0788,Unknown,2.14
"•Skinbark, Fladrif",All Blocks (PC),Any,84,0.7262,0.0765,Unknown,5.84
"•Throne of the Dark Lord",Expanded (PC),1,25,0.8000,0.0977,Unknown,3.50
"•Throne of the Dark Lord",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Throne of the Dark Lord",Expanded (PC),Any,26,0.8077,0.1016,Unknown,3.64
"•Throne of the Dark Lord",All Blocks (PC),Any,26,0.8077,0.0237,Unknown,1.81
"•Radagast, Tender of Beasts",Expanded (PC),1,4,0.2500,0.0156,Unknown,0.56
"•Radagast, Tender of Beasts",Expanded (PC),2,11,0.7273,0.0430,Unknown,1.54
"•Radagast, Tender of Beasts",Expanded (PC),Any,15,0.6000,0.0586,Unknown,2.10
"•Radagast, Tender of Beasts",All Blocks (PC),Any,15,0.6000,0.0137,Unknown,1.04
"•Pippin, In the Bloom of Health",Expanded (PC),1,56,0.6429,0.2188,Unknown,7.83
"•Pippin, In the Bloom of Health",Expanded (PC),Any,56,0.6429,0.2188,Unknown,7.83
"•Pippin, In the Bloom of Health",All Blocks (PC),Any,56,0.6429,0.0510,Unknown,3.89
"•Merry, In the Bloom of Health",Expanded (PC),1,57,0.6491,0.2227,Unknown,7.97
"•Merry, In the Bloom of Health",Expanded (PC),Any,57,0.6491,0.2227,Unknown,7.97
"•Merry, In the Bloom of Health",All Blocks (PC),Any,57,0.6491,0.0519,Unknown,3.96
"•Ulaire Enquea, Lieutenant of Morgul ",Expanded (PC),1,22,0.7273,0.0859,Unknown,3.08
"•Ulaire Enquea, Lieutenant of Morgul ",Expanded (PC),Any,22,0.7273,0.0859,Unknown,3.08
"•Ulaire Enquea, Lieutenant of Morgul ",Movie Block (PC),1,28,0.5357,0.0581,Unknown,1.58
"•Ulaire Enquea, Lieutenant of Morgul ",Movie Block (PC),2,22,0.7273,0.0456,Unknown,1.24
"•Ulaire Enquea, Lieutenant of Morgul ",Movie Block (PC),3,8,0.2500,0.0166,Unknown,0.45
"•Ulaire Enquea, Lieutenant of Morgul ",Movie Block (PC),Any,58,0.5690,0.1203,Unknown,3.27
"•Ulaire Enquea, Lieutenant of Morgul ",Fellowship Block (PC),2,5,0.2000,0.0139,Unknown,0.17
"•Ulaire Enquea, Lieutenant of Morgul ",Fellowship Block (PC),3,2,1.0000,0.0056,Unknown,0.07
"•Ulaire Enquea, Lieutenant of Morgul ",Fellowship Block (PC),Any,7,0.4286,0.0194,Unknown,0.24
"•Ulaire Enquea, Lieutenant of Morgul ",All Blocks (PC),Any,87,0.5977,0.0792,Unknown,6.05
"Ent Moot",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"Ent Moot",Expanded (PC),4,11,0.7273,0.0430,Unknown,1.54
"Ent Moot",Expanded (PC),Any,12,0.6667,0.0469,Unknown,1.68
"Ent Moot",All Blocks (PC),Any,12,0.6667,0.0109,Unknown,0.83
"•Alatar, Final Envoy",Expanded (PC),1,7,0.4286,0.0273,Unknown,0.98
"•Alatar, Final Envoy",Expanded (PC),2,11,0.7273,0.0430,Unknown,1.54
"•Alatar, Final Envoy",Expanded (PC),Any,18,0.6111,0.0703,Unknown,2.52
"•Alatar, Final Envoy",All Blocks (PC),Any,18,0.6111,0.0164,Unknown,1.25
"•Hobbiton Farmer, Lover of Pipeweed",Expanded (PC),1,11,0.6364,0.0430,Unknown,1.54
"•Hobbiton Farmer, Lover of Pipeweed",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"•Hobbiton Farmer, Lover of Pipeweed",Expanded (PC),Any,13,0.6923,0.0508,Unknown,1.82
"•Hobbiton Farmer, Lover of Pipeweed",All Blocks (PC),Any,13,0.6923,0.0118,Unknown,0.90
"•Quickbeam, Bregalad",Expanded (PC),1,56,0.6607,0.2188,Unknown,7.83
"•Quickbeam, Bregalad",Expanded (PC),Any,56,0.6607,0.2188,Unknown,7.83
"•Quickbeam, Bregalad",Movie Block (PC),1,22,0.5000,0.0456,Unknown,1.24
"•Quickbeam, Bregalad",Movie Block (PC),Any,22,0.5000,0.0456,Unknown,1.24
"•Quickbeam, Bregalad",All Blocks (PC),Any,78,0.6154,0.0710,Unknown,5.42
"•Ulaire Lemenya, Eternally Threatening",Expanded (PC),1,5,0.8000,0.0195,Unknown,0.70
"•Ulaire Lemenya, Eternally Threatening",Expanded (PC),2,21,0.5714,0.0820,Unknown,2.94
"•Ulaire Lemenya, Eternally Threatening",Expanded (PC),3,40,0.7250,0.1563,Unknown,5.59
"•Ulaire Lemenya, Eternally Threatening",Expanded (PC),4,10,0.5000,0.0391,Unknown,1.40
"•Ulaire Lemenya, Eternally Threatening",Expanded (PC),Any,76,0.6579,0.2969,Unknown,10.63
"•Ulaire Lemenya, Eternally Threatening",All Blocks (PC),Any,76,0.6579,0.0692,Unknown,5.28
"•Ulaire Cantea, Faster Than Winds",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Cantea, Faster Than Winds",Expanded (PC),2,35,0.6000,0.1367,Unknown,4.89
"•Ulaire Cantea, Faster Than Winds",Expanded (PC),3,32,0.7188,0.1250,Unknown,4.47
"•Ulaire Cantea, Faster Than Winds",Expanded (PC),4,11,0.5455,0.0430,Unknown,1.54
"•Ulaire Cantea, Faster Than Winds",Expanded (PC),Any,83,0.6386,0.3242,Unknown,11.61
"•Ulaire Cantea, Faster Than Winds",Movie Block (PC),1,2,1.0000,0.0041,Unknown,0.11
"•Ulaire Cantea, Faster Than Winds",Movie Block (PC),2,67,0.5224,0.1390,Unknown,3.78
"•Ulaire Cantea, Faster Than Winds",Movie Block (PC),3,4,0.5000,0.0083,Unknown,0.23
"•Ulaire Cantea, Faster Than Winds",Movie Block (PC),4,2,0.5000,0.0041,Unknown,0.11
"•Ulaire Cantea, Faster Than Winds",Movie Block (PC),Any,75,0.5333,0.1556,Unknown,4.23
"•Ulaire Cantea, Faster Than Winds",All Blocks (PC),Any,158,0.5886,0.1439,Unknown,10.98
"Community Living",Expanded (PC),1,10,0.6000,0.0391,Unknown,1.40
"Community Living",Expanded (PC),2,6,0.6667,0.0234,Unknown,0.84
"Community Living",Expanded (PC),Any,16,0.6250,0.0625,Unknown,2.24
"Community Living",All Blocks (PC),Any,16,0.6250,0.0146,Unknown,1.11
"•Robin Smallburrow, Shirriff Cock-Robin",Expanded (PC),1,16,0.5625,0.0625,Unknown,2.24
"•Robin Smallburrow, Shirriff Cock-Robin",Expanded (PC),2,6,0.6667,0.0234,Unknown,0.84
"•Robin Smallburrow, Shirriff Cock-Robin",Expanded (PC),Any,22,0.5909,0.0859,Unknown,3.08
"•Robin Smallburrow, Shirriff Cock-Robin",All Blocks (PC),Any,22,0.5909,0.0200,Unknown,1.53
"Strange Meeting",Expanded (PC),4,11,0.7273,0.0430,Unknown,1.54
"Strange Meeting",Expanded (PC),Any,11,0.7273,0.0430,Unknown,1.54
"Strange Meeting",All Blocks (PC),Any,11,0.7273,0.0100,Unknown,0.76
"Morgul Skulker",Expanded (PC),1,25,0.8000,0.0977,Unknown,3.50
"Morgul Skulker",Expanded (PC),Any,25,0.8000,0.0977,Unknown,3.50
"Morgul Skulker",Movie Block (PC),1,9,0.4444,0.0187,Unknown,0.51
"Morgul Skulker",Movie Block (PC),2,19,0.4737,0.0394,Unknown,1.07
"Morgul Skulker",Movie Block (PC),3,5,0.6000,0.0104,Unknown,0.28
"Morgul Skulker",Movie Block (PC),4,4,0.0000,0.0083,Unknown,0.23
"Morgul Skulker",Movie Block (PC),Any,37,0.4324,0.0768,Unknown,2.09
"Morgul Skulker",Fellowship Block (PC),1,1,1.0000,0.0028,Unknown,0.03
"Morgul Skulker",Fellowship Block (PC),2,16,0.5625,0.0444,Unknown,0.54
"Morgul Skulker",Fellowship Block (PC),4,2,0.0000,0.0056,Unknown,0.07
"Morgul Skulker",Fellowship Block (PC),Any,19,0.5263,0.0528,Unknown,0.64
"Morgul Skulker",All Blocks (PC),Any,81,0.5679,0.0738,Unknown,5.63
"•Pallando, Far-travelling One",Expanded (PC),1,35,0.5143,0.1367,Unknown,4.89
"•Pallando, Far-travelling One",Expanded (PC),2,20,0.7000,0.0781,Unknown,2.80
"•Pallando, Far-travelling One",Expanded (PC),4,3,0.6667,0.0117,Unknown,0.42
"•Pallando, Far-travelling One",Expanded (PC),Any,58,0.5862,0.2266,Unknown,8.11
"•Pallando, Far-travelling One",All Blocks (PC),Any,58,0.5862,0.0528,Unknown,4.03
"Mordor Fighter",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Mordor Fighter",Expanded (PC),4,25,0.8000,0.0977,Unknown,3.50
"Mordor Fighter",Expanded (PC),Any,26,0.7692,0.1016,Unknown,3.64
"Mordor Fighter",Movie Block (PC),3,16,0.4375,0.0332,Unknown,0.90
"Mordor Fighter",Movie Block (PC),4,6,0.5000,0.0124,Unknown,0.34
"Mordor Fighter",Movie Block (PC),Any,22,0.4545,0.0456,Unknown,1.24
"Mordor Fighter",All Blocks (PC),Any,48,0.6250,0.0437,Unknown,3.34
"It Wants to be Found",Expanded (PC),4,26,0.8077,0.1016,Unknown,3.64
"It Wants to be Found",Expanded (PC),Any,26,0.8077,0.1016,Unknown,3.64
"It Wants to be Found",Movie Block (PC),2,3,0.3333,0.0062,Unknown,0.17
"It Wants to be Found",Movie Block (PC),3,3,0.6667,0.0062,Unknown,0.17
"It Wants to be Found",Movie Block (PC),4,68,0.4559,0.1411,Unknown,3.84
"It Wants to be Found",Movie Block (PC),Any,74,0.4595,0.1535,Unknown,4.18
"It Wants to be Found",Fellowship Block (PC),2,4,0.2500,0.0111,Unknown,0.14
"It Wants to be Found",Fellowship Block (PC),3,9,0.3333,0.0250,Unknown,0.31
"It Wants to be Found",Fellowship Block (PC),4,23,0.5652,0.0639,Unknown,0.78
"It Wants to be Found",Fellowship Block (PC),Any,36,0.4722,0.1000,Unknown,1.22
"It Wants to be Found",All Blocks (PC),Any,136,0.5294,0.1239,Unknown,9.45
"•Ent Horde",Expanded (PC),1,46,0.7174,0.1797,Unknown,6.43
"•Ent Horde",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Ent Horde",Expanded (PC),Any,47,0.7234,0.1836,Unknown,6.57
"•Ent Horde",Movie Block (PC),1,62,0.6129,0.1286,Unknown,3.50
"•Ent Horde",Movie Block (PC),Any,62,0.6129,0.1286,Unknown,3.50
"•Ent Horde",All Blocks (PC),Any,109,0.6606,0.0993,Unknown,7.58
"•Ulaire Nelya, Third of the Nine Riders",Expanded (PC),1,23,0.8261,0.0898,Unknown,3.22
"•Ulaire Nelya, Third of the Nine Riders",Expanded (PC),2,15,0.6000,0.0586,Unknown,2.10
"•Ulaire Nelya, Third of the Nine Riders",Expanded (PC),3,15,0.2667,0.0586,Unknown,2.10
"•Ulaire Nelya, Third of the Nine Riders",Expanded (PC),4,43,0.6047,0.1680,Unknown,6.01
"•Ulaire Nelya, Third of the Nine Riders",Expanded (PC),Any,96,0.6042,0.3750,Unknown,13.42
"•Ulaire Nelya, Third of the Nine Riders",All Blocks (PC),Any,96,0.6042,0.0874,Unknown,6.67
"•Fredegar Bolger, Fatty",Expanded (PC),1,27,0.7778,0.1055,Unknown,3.78
"•Fredegar Bolger, Fatty",Expanded (PC),Any,27,0.7778,0.1055,Unknown,3.78
"•Fredegar Bolger, Fatty",All Blocks (PC),Any,27,0.7778,0.0246,Unknown,1.88
"Ringwraith in Twilight",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Ringwraith in Twilight",Expanded (PC),4,25,0.8400,0.0977,Unknown,3.50
