Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Army of Haradrim",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Army of Haradrim",All Blocks (PC),Any,14,0.4286,0.0069,Unknown,0.55
"Line of Defense",Movie Block (PC),1,8,0.6250,0.0071,Unknown,0.22
"Line of Defense",Movie Block (PC),2,6,0.3333,0.0054,Unknown,0.17
"Line of Defense",Movie Block (PC),Any,14,0.5000,0.0125,Unknown,0.39
"Line of Defense",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"Line of Defense",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Line of Defense",All Blocks (PC),Any,15,0.5333,0.0074,Unknown,0.59
"•Galadriel, Lady of Light",Movie Block (PC),1,21,0.4762,0.0187,Unknown,0.58
"•Galadriel, Lady of Light",Movie Block (PC),Any,21,0.4762,0.0187,Unknown,0.58
"•Galadriel, Lady of Light",Fellowship Block (PC),1,40,0.7000,0.0552,Unknown,0.73
"•Galadriel, Lady of Light",Fellowship Block (PC),2,38,0.4474,0.0525,Unknown,0.70
"•Galadriel, Lady of Light",Fellowship Block (PC),3,7,0.8571,0.0097,Unknown,0.13
"•Galadriel, Lady of Light",Fellowship Block (PC),Any,85,0.6000,0.1174,Unknown,1.56
"•Galadriel, Lady of Light",All Blocks (PC),Any,106,0.5755,0.0523,Unknown,4.20
"Orc Ambush Troop",Movie Block (PC),3,9,0.3333,0.0080,Unknown,0.25
"Orc Ambush Troop",Movie Block (PC),4,7,0.0000,0.0063,Unknown,0.19
"Orc Ambush Troop",Movie Block (PC),Any,16,0.1875,0.0143,Unknown,0.44
"Orc Ambush Troop",Fellowship Block (PC),1,2,0.0000,0.0028,Unknown,0.04
"Orc Ambush Troop",Fellowship Block (PC),2,1,0.0000,0.0014,Unknown,0.02
"Orc Ambush Troop",Fellowship Block (PC),3,33,0.3939,0.0456,Unknown,0.60
"Orc Ambush Troop",Fellowship Block (PC),4,44,0.4773,0.0608,Unknown,0.81
"Orc Ambush Troop",Fellowship Block (PC),Any,80,0.4250,0.1105,Unknown,1.47
"Orc Ambush Troop",All Blocks (PC),Any,96,0.3854,0.0473,Unknown,3.80
"•Galdor, Councilor From the West",Movie Block (PC),1,17,0.5294,0.0152,Unknown,0.47
"•Galdor, Councilor From the West",Movie Block (PC),Any,17,0.5294,0.0152,Unknown,0.47
"•Galdor, Councilor From the West",Fellowship Block (PC),1,9,0.5556,0.0124,Unknown,0.16
"•Galdor, Councilor From the West",Fellowship Block (PC),Any,9,0.5556,0.0124,Unknown,0.16
"•Galdor, Councilor From the West",All Blocks (PC),Any,26,0.5385,0.0128,Unknown,1.03
"•Arwen, Lady Undomiel",Movie Block (PC),1,16,0.5000,0.0143,Unknown,0.44
"•Arwen, Lady Undomiel",Movie Block (PC),Any,16,0.5000,0.0143,Unknown,0.44
"•Arwen, Lady Undomiel",Fellowship Block (PC),1,5,0.2000,0.0069,Unknown,0.09
"•Arwen, Lady Undomiel",Fellowship Block (PC),Any,5,0.2000,0.0069,Unknown,0.09
"•Arwen, Lady Undomiel",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Arwen, Lady Undomiel",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Arwen, Lady Undomiel",All Blocks (PC),Any,25,0.4400,0.0123,Unknown,0.99
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),1,17,0.5294,0.0152,Unknown,0.47
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),Any,17,0.5294,0.0152,Unknown,0.47
"•Erestor, Chief Advisor to Elrond",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Erestor, Chief Advisor to Elrond",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),1,5,0.4000,0.0069,Unknown,0.09
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),Any,5,0.4000,0.0069,Unknown,0.09
"•Erestor, Chief Advisor to Elrond",All Blocks (PC),Any,26,0.5000,0.0128,Unknown,1.03
"Gaze of the Eye",Movie Block (PC),1,17,0.1765,0.0152,Unknown,0.47
"Gaze of the Eye",Movie Block (PC),Any,17,0.1765,0.0152,Unknown,0.47
"Gaze of the Eye",Fellowship Block (PC),1,22,0.6364,0.0304,Unknown,0.40
"Gaze of the Eye",Fellowship Block (PC),2,13,0.4615,0.0180,Unknown,0.24
"Gaze of the Eye",Fellowship Block (PC),3,5,0.6000,0.0069,Unknown,0.09
"Gaze of the Eye",Fellowship Block (PC),Any,40,0.5750,0.0552,Unknown,0.73
"Gaze of the Eye",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Gaze of the Eye",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Gaze of the Eye",All Blocks (PC),Any,58,0.4483,0.0286,Unknown,2.30
"•Celeborn, Lord of Lorien",Movie Block (PC),1,24,0.5000,0.0214,Unknown,0.66
"•Celeborn, Lord of Lorien",Movie Block (PC),Any,24,0.5000,0.0214,Unknown,0.66
"•Celeborn, Lord of Lorien",Fellowship Block (PC),1,56,0.6071,0.0773,Unknown,1.03
"•Celeborn, Lord of Lorien",Fellowship Block (PC),2,2,0.5000,0.0028,Unknown,0.04
"•Celeborn, Lord of Lorien",Fellowship Block (PC),Any,58,0.6034,0.0801,Unknown,1.06
"•Celeborn, Lord of Lorien",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Celeborn, Lord of Lorien",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Celeborn, Lord of Lorien",All Blocks (PC),Any,84,0.5714,0.0414,Unknown,3.33
"Orc Assassin",Movie Block (PC),2,9,0.3333,0.0080,Unknown,0.25
"Orc Assassin",Movie Block (PC),Any,9,0.3333,0.0080,Unknown,0.25
"Orc Assassin",Fellowship Block (PC),2,13,0.1538,0.0180,Unknown,0.24
"Orc Assassin",Fellowship Block (PC),3,16,0.6875,0.0221,Unknown,0.29
"Orc Assassin",Fellowship Block (PC),4,51,0.5490,0.0704,Unknown,0.93
"Orc Assassin",Fellowship Block (PC),Any,80,0.5125,0.1105,Unknown,1.47
"Orc Assassin",Expanded (PC),2,3,0.6667,0.0163,Unknown,0.50
"Orc Assassin",Expanded (PC),4,1,1.0000,0.0054,Unknown,0.17
"Orc Assassin",Expanded (PC),Any,4,0.7500,0.0217,Unknown,0.66
"Orc Assassin",All Blocks (PC),Any,93,0.5054,0.0459,Unknown,3.68
"Gandalf, Olorin",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Gandalf, Olorin",Movie Block (PC),3,16,0.5000,0.0143,Unknown,0.44
"Gandalf, Olorin",Movie Block (PC),4,4,0.5000,0.0036,Unknown,0.11
"Gandalf, Olorin",Movie Block (PC),Any,21,0.4762,0.0187,Unknown,0.58
"Gandalf, Olorin",Fellowship Block (PC),1,15,0.4000,0.0207,Unknown,0.27
"Gandalf, Olorin",Fellowship Block (PC),4,3,0.6667,0.0041,Unknown,0.05
"Gandalf, Olorin",Fellowship Block (PC),Any,18,0.4444,0.0249,Unknown,0.33
"Gandalf, Olorin",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Gandalf, Olorin",Expanded (PC),4,2,0.5000,0.0109,Unknown,0.33
"Gandalf, Olorin",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"Gandalf, Olorin",All Blocks (PC),Any,43,0.4651,0.0212,Unknown,1.70
"Aragorn, Estel",Movie Block (PC),3,16,0.5000,0.0143,Unknown,0.44
"Aragorn, Estel",Movie Block (PC),4,1,1.0000,0.0009,Unknown,0.03
"Aragorn, Estel",Movie Block (PC),Any,17,0.5294,0.0152,Unknown,0.47
"Aragorn, Estel",Fellowship Block (PC),1,5,0.4000,0.0069,Unknown,0.09
"Aragorn, Estel",Fellowship Block (PC),2,6,0.6667,0.0083,Unknown,0.11
"Aragorn, Estel",Fellowship Block (PC),3,2,0.5000,0.0028,Unknown,0.04
"Aragorn, Estel",Fellowship Block (PC),4,1,1.0000,0.0014,Unknown,0.02
"Aragorn, Estel",Fellowship Block (PC),Any,14,0.5714,0.0193,Unknown,0.26
"Aragorn, Estel",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"Aragorn, Estel",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Aragorn, Estel",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Aragorn, Estel",All Blocks (PC),Any,34,0.5294,0.0168,Unknown,1.35
"The White Counsil",Movie Block (PC),1,9,0.3333,0.0080,Unknown,0.25
"The White Counsil",Movie Block (PC),Any,9,0.3333,0.0080,Unknown,0.25
"The White Counsil",Fellowship Block (PC),1,8,0.6250,0.0110,Unknown,0.15
"The White Counsil",Fellowship Block (PC),Any,8,0.6250,0.0110,Unknown,0.15
"The White Counsil",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"The White Counsil",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"The White Counsil",All Blocks (PC),Any,21,0.4762,0.0104,Unknown,0.83
"•Golradir, Councilor of Imladris",Movie Block (PC),1,19,0.5263,0.0170,Unknown,0.53
"•Golradir, Councilor of Imladris",Movie Block (PC),Any,19,0.5263,0.0170,Unknown,0.53
"•Golradir, Councilor of Imladris",Fellowship Block (PC),1,7,0.4286,0.0097,Unknown,0.13
"•Golradir, Councilor of Imladris",Fellowship Block (PC),2,1,0.0000,0.0014,Unknown,0.02
"•Golradir, Councilor of Imladris",Fellowship Block (PC),Any,8,0.3750,0.0110,Unknown,0.15
"•Golradir, Councilor of Imladris",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Golradir, Councilor of Imladris",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Golradir, Councilor of Imladris",All Blocks (PC),Any,31,0.4839,0.0153,Unknown,1.23
"•Saelbeth, Elven Councilor",Movie Block (PC),1,9,0.3333,0.0080,Unknown,0.25
"•Saelbeth, Elven Councilor",Movie Block (PC),Any,9,0.3333,0.0080,Unknown,0.25
"•Saelbeth, Elven Councilor",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Saelbeth, Elven Councilor",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Saelbeth, Elven Councilor",Fellowship Block (PC),1,6,0.5000,0.0083,Unknown,0.11
"•Saelbeth, Elven Councilor",Fellowship Block (PC),Any,6,0.5000,0.0083,Unknown,0.11
"•Saelbeth, Elven Councilor",All Blocks (PC),Any,19,0.4211,0.0094,Unknown,0.75
"•Thin and Stretched",Movie Block (PC),1,22,0.4091,0.0196,Unknown,0.61
"•Thin and Stretched",Movie Block (PC),2,33,0.4848,0.0295,Unknown,0.91
"•Thin and Stretched",Movie Block (PC),Any,55,0.4545,0.0491,Unknown,1.52
"•Thin and Stretched",Fellowship Block (PC),1,26,0.3462,0.0359,Unknown,0.48
"•Thin and Stretched",Fellowship Block (PC),2,34,0.3529,0.0470,Unknown,0.62
"•Thin and Stretched",Fellowship Block (PC),3,1,0.0000,0.0014,Unknown,0.02
"•Thin and Stretched",Fellowship Block (PC),Any,61,0.3443,0.0843,Unknown,1.12
"•Thin and Stretched",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Thin and Stretched",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"•Thin and Stretched",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Thin and Stretched",All Blocks (PC),Any,120,0.3917,0.0592,Unknown,4.75
"Trust Me as You Once Did",Movie Block (PC),2,2,0.0000,0.0018,Unknown,0.06
"Trust Me as You Once Did",Movie Block (PC),3,11,0.2727,0.0098,Unknown,0.30
"Trust Me as You Once Did",Movie Block (PC),Any,13,0.2308,0.0116,Unknown,0.36
"Trust Me as You Once Did",Expanded (PC),1,7,0.4286,0.0380,Unknown,1.16
"Trust Me as You Once Did",Expanded (PC),Any,7,0.4286,0.0380,Unknown,1.16
"Trust Me as You Once Did",Fellowship Block (PC),1,4,0.7500,0.0055,Unknown,0.07
"Trust Me as You Once Did",Fellowship Block (PC),2,47,0.5106,0.0649,Unknown,0.86
"Trust Me as You Once Did",Fellowship Block (PC),3,6,0.1667,0.0083,Unknown,0.11
"Trust Me as You Once Did",Fellowship Block (PC),4,2,0.5000,0.0028,Unknown,0.04
"Trust Me as You Once Did",Fellowship Block (PC),Any,59,0.4915,0.0815,Unknown,1.08
"Trust Me as You Once Did",All Blocks (PC),Any,79,0.4430,0.0390,Unknown,3.13
"Desperate Defense of the Ring",Movie Block (PC),2,10,0.5000,0.0089,Unknown,0.28
"Desperate Defense of the Ring",Movie Block (PC),3,7,0.7143,0.0063,Unknown,0.19
"Desperate Defense of the Ring",Movie Block (PC),4,37,0.2703,0.0330,Unknown,1.02
"Desperate Defense of the Ring",Movie Block (PC),Any,54,0.3704,0.0482,Unknown,1.49
"Desperate Defense of the Ring",Fellowship Block (PC),1,6,0.5000,0.0083,Unknown,0.11
"Desperate Defense of the Ring",Fellowship Block (PC),2,3,0.0000,0.0041,Unknown,0.05
"Desperate Defense of the Ring",Fellowship Block (PC),3,8,0.1250,0.0110,Unknown,0.15
"Desperate Defense of the Ring",Fellowship Block (PC),4,37,0.3784,0.0511,Unknown,0.68
"Desperate Defense of the Ring",Fellowship Block (PC),Any,54,0.3333,0.0746,Unknown,0.99
"Desperate Defense of the Ring",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Desperate Defense of the Ring",Expanded (PC),4,2,0.0000,0.0109,Unknown,0.33
"Desperate Defense of the Ring",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"Desperate Defense of the Ring",All Blocks (PC),Any,112,0.3482,0.0552,Unknown,4.43
"I'd Make You Squeak",Movie Block (PC),1,9,0.3333,0.0080,Unknown,0.25
"I'd Make You Squeak",Movie Block (PC),Any,9,0.3333,0.0080,Unknown,0.25
"I'd Make You Squeak",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"I'd Make You Squeak",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"I'd Make You Squeak",All Blocks (PC),Any,11,0.3636,0.0054,Unknown,0.44
"Voice of Nimrodel",Movie Block (PC),2,6,0.5000,0.0054,Unknown,0.17
"Voice of Nimrodel",Movie Block (PC),Any,6,0.5000,0.0054,Unknown,0.17
"Voice of Nimrodel",Expanded (PC),2,5,0.4000,0.0272,Unknown,0.83
"Voice of Nimrodel",Expanded (PC),3,3,0.3333,0.0163,Unknown,0.50
"Voice of Nimrodel",Expanded (PC),Any,8,0.3750,0.0435,Unknown,1.32
"Voice of Nimrodel",Fellowship Block (PC),2,1,0.0000,0.0014,Unknown,0.02
"Voice of Nimrodel",Fellowship Block (PC),4,1,0.0000,0.0014,Unknown,0.02
"Voice of Nimrodel",Fellowship Block (PC),Any,2,0.0000,0.0028,Unknown,0.04
"Voice of Nimrodel",All Blocks (PC),Any,16,0.3750,0.0079,Unknown,0.63
"•Elrond, Venerable Lord",Movie Block (PC),1,40,0.3750,0.0357,Unknown,1.11
"•Elrond, Venerable Lord",Movie Block (PC),2,2,0.0000,0.0018,Unknown,0.06
"•Elrond, Venerable Lord",Movie Block (PC),Any,42,0.3571,0.0375,Unknown,1.16
"•Elrond, Venerable Lord",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"•Elrond, Venerable Lord",Expanded (PC),2,3,0.6667,0.0163,Unknown,0.50
"•Elrond, Venerable Lord",Expanded (PC),Any,4,0.7500,0.0217,Unknown,0.66
"•Elrond, Venerable Lord",All Blocks (PC),Any,46,0.3913,0.0227,Unknown,1.82
"Forearmed",Movie Block (PC),2,3,0.3333,0.0027,Unknown,0.08
"Forearmed",Movie Block (PC),3,6,0.5000,0.0054,Unknown,0.17
"Forearmed",Movie Block (PC),4,36,0.2778,0.0321,Unknown,1.00
"Forearmed",Movie Block (PC),Any,45,0.3111,0.0402,Unknown,1.24
"Forearmed",Expanded (PC),4,18,0.9444,0.0978,Unknown,2.97
"Forearmed",Expanded (PC),Any,18,0.9444,0.0978,Unknown,2.97
"Forearmed",All Blocks (PC),Any,63,0.4921,0.0311,Unknown,2.49
"•Vilya, Ring of Air",Movie Block (PC),1,20,0.3000,0.0179,Unknown,0.55
"•Vilya, Ring of Air",Movie Block (PC),Any,20,0.3000,0.0179,Unknown,0.55
"•Vilya, Ring of Air",Expanded (PC),1,5,0.6000,0.0272,Unknown,0.83
"•Vilya, Ring of Air",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"•Vilya, Ring of Air",Expanded (PC),Any,7,0.5714,0.0380,Unknown,1.16
"•Vilya, Ring of Air",All Blocks (PC),Any,27,0.3704,0.0133,Unknown,1.07
"•Nenya, Ring of Adamant",Movie Block (PC),1,14,0.2143,0.0125,Unknown,0.39
"•Nenya, Ring of Adamant",Movie Block (PC),2,28,0.4643,0.0250,Unknown,0.77
"•Nenya, Ring of Adamant",Movie Block (PC),3,5,0.2000,0.0045,Unknown,0.14
"•Nenya, Ring of Adamant",Movie Block (PC),Any,47,0.3617,0.0420,Unknown,1.30
"•Nenya, Ring of Adamant",Expanded (PC),2,21,0.9048,0.1141,Unknown,3.47
"•Nenya, Ring of Adamant",Expanded (PC),Any,21,0.9048,0.1141,Unknown,3.47
"•Nenya, Ring of Adamant",All Blocks (PC),Any,68,0.5294,0.0335,Unknown,2.69
"•Ranged Commander",Movie Block (PC),2,6,0.5000,0.0054,Unknown,0.17
"•Ranged Commander",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"•Ranged Commander",Movie Block (PC),4,13,0.2308,0.0116,Unknown,0.36
"•Ranged Commander",Movie Block (PC),Any,20,0.3000,0.0179,Unknown,0.55
"•Ranged Commander",Expanded (PC),2,7,0.4286,0.0380,Unknown,1.16
"•Ranged Commander",Expanded (PC),Any,7,0.4286,0.0380,Unknown,1.16
"•Ranged Commander",All Blocks (PC),Any,27,0.3333,0.0133,Unknown,1.07
"Uruk Crossbowman",Movie Block (PC),1,1,1.0000,0.0009,Unknown,0.03
"Uruk Crossbowman",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"Uruk Crossbowman",Movie Block (PC),4,19,0.3158,0.0170,Unknown,0.53
"Uruk Crossbowman",Movie Block (PC),Any,21,0.3333,0.0187,Unknown,0.58
"Uruk Crossbowman",Expanded (PC),2,1,1.0000,0.0054,Unknown,0.17
"Uruk Crossbowman",Expanded (PC),3,4,0.7500,0.0217,Unknown,0.66
"Uruk Crossbowman",Expanded (PC),Any,5,0.8000,0.0272,Unknown,0.83
"Uruk Crossbowman",All Blocks (PC),Any,26,0.4231,0.0128,Unknown,1.03
"Elite Rider",Movie Block (PC),1,6,0.3333,0.0054,Unknown,0.17
"Elite Rider",Movie Block (PC),Any,6,0.3333,0.0054,Unknown,0.17
"Elite Rider",All Blocks (PC),Any,6,0.3333,0.0030,Unknown,0.24
"•Thandronen, Veteran Protector",Movie Block (PC),1,4,0.5000,0.0036,Unknown,0.11
"•Thandronen, Veteran Protector",Movie Block (PC),Any,4,0.5000,0.0036,Unknown,0.11
"•Thandronen, Veteran Protector",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"That Is No Orc Horn",Movie Block (PC),1,20,0.5000,0.0179,Unknown,0.55
"That Is No Orc Horn",Movie Block (PC),2,16,0.5000,0.0143,Unknown,0.44
"That Is No Orc Horn",Movie Block (PC),3,3,0.3333,0.0027,Unknown,0.08
"That Is No Orc Horn",Movie Block (PC),Any,39,0.4872,0.0348,Unknown,1.08
"That Is No Orc Horn",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"That Is No Orc Horn",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"That Is No Orc Horn",All Blocks (PC),Any,42,0.4762,0.0207,Unknown,1.66
"•Narya, Ring of Fire",Movie Block (PC),1,21,0.4286,0.0187,Unknown,0.58
"•Narya, Ring of Fire",Movie Block (PC),Any,21,0.4286,0.0187,Unknown,0.58
"•Narya, Ring of Fire",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Narya, Ring of Fire",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Narya, Ring of Fire",All Blocks (PC),Any,25,0.4400,0.0123,Unknown,0.99
"•Thror's Map",Movie Block (PC),1,6,0.6667,0.0054,Unknown,0.17
"•Thror's Map",Movie Block (PC),Any,6,0.6667,0.0054,Unknown,0.17
"•Thror's Map",Fellowship Block (PC),1,36,0.4444,0.0497,Unknown,0.66
"•Thror's Map",Fellowship Block (PC),2,1,1.0000,0.0014,Unknown,0.02
"•Thror's Map",Fellowship Block (PC),Any,37,0.4595,0.0511,Unknown,0.68
"•Thror's Map",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Thror's Map",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"•Thror's Map",Expanded (PC),Any,2,0.0000,0.0109,Unknown,0.33
"•Thror's Map",All Blocks (PC),Any,45,0.4667,0.0222,Unknown,1.78
"Narrow Escape",Movie Block (PC),1,3,0.6667,0.0027,Unknown,0.08
"Narrow Escape",Movie Block (PC),2,7,0.4286,0.0063,Unknown,0.19
"Narrow Escape",Movie Block (PC),3,21,0.6667,0.0187,Unknown,0.58
"Narrow Escape",Movie Block (PC),4,6,0.8333,0.0054,Unknown,0.17
"Narrow Escape",Movie Block (PC),Any,37,0.6486,0.0330,Unknown,1.02
"Narrow Escape",Expanded (PC),1,2,0.0000,0.0109,Unknown,0.33
"Narrow Escape",Expanded (PC),Any,2,0.0000,0.0109,Unknown,0.33
"Narrow Escape",All Blocks (PC),Any,39,0.6154,0.0192,Unknown,1.54
"•Pippin, Wearer of Black and Silver",Movie Block (PC),1,84,0.3571,0.0750,Unknown,2.32
"•Pippin, Wearer of Black and Silver",Movie Block (PC),Any,84,0.3571,0.0750,Unknown,2.32
"•Pippin, Wearer of Black and Silver",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Pippin, Wearer of Black and Silver",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Pippin, Wearer of Black and Silver",All Blocks (PC),Any,88,0.3636,0.0434,Unknown,3.48
"A Promise",Movie Block (PC),3,1,1.0000,0.0009,Unknown,0.03
"A Promise",Movie Block (PC),4,62,0.5645,0.0554,Unknown,1.71
"A Promise",Movie Block (PC),Any,63,0.5714,0.0563,Unknown,1.74
"A Promise",Fellowship Block (PC),1,1,0.0000,0.0014,Unknown,0.02
"A Promise",Fellowship Block (PC),2,1,0.0000,0.0014,Unknown,0.02
"A Promise",Fellowship Block (PC),4,22,0.3636,0.0304,Unknown,0.40
"A Promise",Fellowship Block (PC),Any,24,0.3333,0.0331,Unknown,0.44
"A Promise",Expanded (PC),3,1,1.0000,0.0054,Unknown,0.17
"A Promise",Expanded (PC),4,2,0.5000,0.0109,Unknown,0.33
"A Promise",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"A Promise",All Blocks (PC),Any,90,0.5111,0.0444,Unknown,3.56
"•Rosie Cotton, Hobbiton Lass",Movie Block (PC),1,34,0.6176,0.0304,Unknown,0.94
"•Rosie Cotton, Hobbiton Lass",Movie Block (PC),2,3,0.6667,0.0027,Unknown,0.08
"•Rosie Cotton, Hobbiton Lass",Movie Block (PC),Any,37,0.6216,0.0330,Unknown,1.02
"•Rosie Cotton, Hobbiton Lass",Fellowship Block (PC),1,20,0.3500,0.0276,Unknown,0.37
"•Rosie Cotton, Hobbiton Lass",Fellowship Block (PC),2,1,1.0000,0.0014,Unknown,0.02
"•Rosie Cotton, Hobbiton Lass",Fellowship Block (PC),Any,21,0.3810,0.0290,Unknown,0.38
"•Rosie Cotton, Hobbiton Lass",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"•Rosie Cotton, Hobbiton Lass",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"•Rosie Cotton, Hobbiton Lass",All Blocks (PC),Any,59,0.5424,0.0291,Unknown,2.34
"Black Steed",Movie Block (PC),1,5,0.4000,0.0045,Unknown,0.14
"Black Steed",Movie Block (PC),2,5,0.2000,0.0045,Unknown,0.14
"Black Steed",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"Black Steed",Movie Block (PC),4,6,0.6667,0.0054,Unknown,0.17
"Black Steed",Movie Block (PC),Any,17,0.4118,0.0152,Unknown,0.47
"Black Steed",Fellowship Block (PC),1,32,0.6250,0.0442,Unknown,0.59
"Black Steed",Fellowship Block (PC),2,1,1.0000,0.0014,Unknown,0.02
"Black Steed",Fellowship Block (PC),3,2,0.0000,0.0028,Unknown,0.04
"Black Steed",Fellowship Block (PC),Any,35,0.6000,0.0483,Unknown,0.64
"Black Steed",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"Black Steed",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Black Steed",All Blocks (PC),Any,53,0.5472,0.0261,Unknown,2.10
"Corrupt",Movie Block (PC),1,6,0.6667,0.0054,Unknown,0.17
"Corrupt",Movie Block (PC),3,6,0.1667,0.0054,Unknown,0.17
"Corrupt",Movie Block (PC),Any,12,0.4167,0.0107,Unknown,0.33
"Corrupt",All Blocks (PC),Any,12,0.4167,0.0059,Unknown,0.48
"Black Breath",Movie Block (PC),1,5,0.2000,0.0045,Unknown,0.14
"Black Breath",Movie Block (PC),2,5,0.8000,0.0045,Unknown,0.14
"Black Breath",Movie Block (PC),3,13,0.4615,0.0116,Unknown,0.36
"Black Breath",Movie Block (PC),4,28,0.4643,0.0250,Unknown,0.77
"Black Breath",Movie Block (PC),Any,51,0.4706,0.0455,Unknown,1.41
"Black Breath",Fellowship Block (PC),1,1,0.0000,0.0014,Unknown,0.02
"Black Breath",Fellowship Block (PC),2,20,0.3000,0.0276,Unknown,0.37
"Black Breath",Fellowship Block (PC),3,42,0.5000,0.0580,Unknown,0.77
"Black Breath",Fellowship Block (PC),4,63,0.6032,0.0870,Unknown,1.15
"Black Breath",Fellowship Block (PC),Any,126,0.5159,0.1740,Unknown,2.31
"Black Breath",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"Black Breath",Expanded (PC),4,1,1.0000,0.0054,Unknown,0.17
"Black Breath",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Black Breath",All Blocks (PC),Any,179,0.5028,0.0883,Unknown,7.09
"All Blades Perish",Movie Block (PC),1,4,0.7500,0.0036,Unknown,0.11
"All Blades Perish",Movie Block (PC),2,16,0.5000,0.0143,Unknown,0.44
"All Blades Perish",Movie Block (PC),3,14,0.5000,0.0125,Unknown,0.39
"All Blades Perish",Movie Block (PC),4,9,0.2222,0.0080,Unknown,0.25
"All Blades Perish",Movie Block (PC),Any,43,0.4651,0.0384,Unknown,1.19
"All Blades Perish",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"All Blades Perish",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"All Blades Perish",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"All Blades Perish",Fellowship Block (PC),1,14,0.4286,0.0193,Unknown,0.26
"All Blades Perish",Fellowship Block (PC),3,1,0.0000,0.0014,Unknown,0.02
"All Blades Perish",Fellowship Block (PC),Any,15,0.4000,0.0207,Unknown,0.27
"All Blades Perish",All Blocks (PC),Any,61,0.4590,0.0301,Unknown,2.41
"•Farmer Maggot, Chaser of Rascals",Movie Block (PC),1,51,0.5098,0.0455,Unknown,1.41
"•Farmer Maggot, Chaser of Rascals",Movie Block (PC),2,18,0.4444,0.0161,Unknown,0.50
"•Farmer Maggot, Chaser of Rascals",Movie Block (PC),Any,69,0.4928,0.0616,Unknown,1.91
