Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Morgul Skulker",Movie Block (PC),1,3,0.0000,0.0057,Unknown,0.16
"Morgul Skulker",Movie Block (PC),2,6,0.1667,0.0114,Unknown,0.32
"Morgul Skulker",Movie Block (PC),3,48,0.6875,0.0913,Unknown,2.57
"Morgul Skulker",Movie Block (PC),4,8,0.6250,0.0152,Unknown,0.43
"Morgul Skulker",Movie Block (PC),Any,65,0.6000,0.1236,Unknown,3.48
"Morgul Skulker",All Blocks (PC),Any,115,0.4696,0.0946,Unknown,7.19
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),1,26,0.3846,0.0468,Unknown,0.62
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),2,44,0.4773,0.0791,Unknown,1.05
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),3,18,0.3889,0.0324,Unknown,0.43
"•Ulaire Toldea, Messenger of Morgul",Fellowship Block (PC),Any,88,0.4318,0.1583,Unknown,2.11
"•Ulaire Toldea, Messenger of Morgul",Expanded (PC),2,6,0.6667,0.0448,Unknown,1.36
"•Ulaire Toldea, Messenger of Morgul",Expanded (PC),3,2,0.5000,0.0149,Unknown,0.45
"•Ulaire Toldea, Messenger of Morgul",Expanded (PC),Any,8,0.6250,0.0597,Unknown,1.82
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),1,15,0.2667,0.0285,Unknown,0.80
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),2,6,0.1667,0.0114,Unknown,0.32
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),4,1,0.0000,0.0019,Unknown,0.05
"•Ulaire Toldea, Messenger of Morgul",Movie Block (PC),Any,22,0.2273,0.0418,Unknown,1.18
"•Ulaire Toldea, Messenger of Morgul",All Blocks (PC),Any,118,0.4068,0.0970,Unknown,7.38
"Mithril Shaft",Fellowship Block (PC),1,1,1.0000,0.0018,Unknown,0.02
"Mithril Shaft",Fellowship Block (PC),2,6,0.5000,0.0108,Unknown,0.14
"Mithril Shaft",Fellowship Block (PC),Any,7,0.5714,0.0126,Unknown,0.17
"Mithril Shaft",All Blocks (PC),Any,7,0.5714,0.0058,Unknown,0.44
"A Wizard Is Never Late",Fellowship Block (PC),1,75,0.5733,0.1349,Unknown,1.80
"A Wizard Is Never Late",Fellowship Block (PC),2,3,0.3333,0.0054,Unknown,0.07
"A Wizard Is Never Late",Fellowship Block (PC),3,10,0.3000,0.0180,Unknown,0.24
"A Wizard Is Never Late",Fellowship Block (PC),4,8,0.3750,0.0144,Unknown,0.19
"A Wizard Is Never Late",Fellowship Block (PC),Any,96,0.5208,0.1727,Unknown,2.30
"A Wizard Is Never Late",Expanded (PC),1,9,0.3333,0.0672,Unknown,2.04
"A Wizard Is Never Late",Expanded (PC),2,6,0.6667,0.0448,Unknown,1.36
"A Wizard Is Never Late",Expanded (PC),3,5,0.4000,0.0373,Unknown,1.13
"A Wizard Is Never Late",Expanded (PC),4,14,0.6429,0.1045,Unknown,3.18
"A Wizard Is Never Late",Expanded (PC),Any,34,0.5294,0.2537,Unknown,7.72
"A Wizard Is Never Late",Movie Block (PC),1,1,1.0000,0.0019,Unknown,0.05
"A Wizard Is Never Late",Movie Block (PC),2,1,0.0000,0.0019,Unknown,0.05
"A Wizard Is Never Late",Movie Block (PC),3,7,0.7143,0.0133,Unknown,0.38
"A Wizard Is Never Late",Movie Block (PC),4,103,0.6117,0.1958,Unknown,5.52
"A Wizard Is Never Late",Movie Block (PC),Any,112,0.6161,0.2129,Unknown,6.00
"A Wizard Is Never Late",All Blocks (PC),Any,242,0.5661,0.1990,Unknown,15.14
"Drawn to Its Power",Fellowship Block (PC),1,1,0.0000,0.0018,Unknown,0.02
"Drawn to Its Power",Fellowship Block (PC),2,9,0.2222,0.0162,Unknown,0.22
"Drawn to Its Power",Fellowship Block (PC),3,6,0.3333,0.0108,Unknown,0.14
"Drawn to Its Power",Fellowship Block (PC),4,19,0.4737,0.0342,Unknown,0.46
"Drawn to Its Power",Fellowship Block (PC),Any,35,0.3714,0.0629,Unknown,0.84
"Drawn to Its Power",Movie Block (PC),2,2,0.5000,0.0038,Unknown,0.11
"Drawn to Its Power",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Drawn to Its Power",Movie Block (PC),Any,3,0.3333,0.0057,Unknown,0.16
"Drawn to Its Power",All Blocks (PC),Any,38,0.3684,0.0313,Unknown,2.38
"Sleep, Caradhras",Fellowship Block (PC),1,37,0.5135,0.0665,Unknown,0.89
"Sleep, Caradhras",Fellowship Block (PC),2,100,0.5000,0.1799,Unknown,2.40
"Sleep, Caradhras",Fellowship Block (PC),3,5,0.2000,0.0090,Unknown,0.12
"Sleep, Caradhras",Fellowship Block (PC),Any,142,0.4930,0.2554,Unknown,3.40
"Sleep, Caradhras",Expanded (PC),1,3,1.0000,0.0224,Unknown,0.68
"Sleep, Caradhras",Expanded (PC),2,4,0.5000,0.0299,Unknown,0.91
"Sleep, Caradhras",Expanded (PC),Any,7,0.7143,0.0522,Unknown,1.59
"Sleep, Caradhras",Movie Block (PC),1,3,0.0000,0.0057,Unknown,0.16
"Sleep, Caradhras",Movie Block (PC),2,17,0.5294,0.0323,Unknown,0.91
"Sleep, Caradhras",Movie Block (PC),3,2,1.0000,0.0038,Unknown,0.11
"Sleep, Caradhras",Movie Block (PC),Any,22,0.5000,0.0418,Unknown,1.18
"Sleep, Caradhras",All Blocks (PC),Any,171,0.5029,0.1406,Unknown,10.70
"•Gimli, Dwarf of Erebor",Fellowship Block (PC),1,18,0.3889,0.0324,Unknown,0.43
"•Gimli, Dwarf of Erebor",Fellowship Block (PC),Any,18,0.3889,0.0324,Unknown,0.43
"•Gimli, Dwarf of Erebor",All Blocks (PC),Any,18,0.3889,0.0148,Unknown,1.13
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),1,71,0.4507,0.1277,Unknown,1.70
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),3,5,0.4000,0.0090,Unknown,0.12
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),4,3,0.6667,0.0054,Unknown,0.07
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),Any,79,0.4557,0.1421,Unknown,1.89
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),1,6,0.6667,0.0448,Unknown,1.36
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),2,15,0.5333,0.1119,Unknown,3.40
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),3,12,0.5000,0.0896,Unknown,2.72
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),4,5,0.6000,0.0373,Unknown,1.13
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),Any,38,0.5526,0.2836,Unknown,8.62
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),1,56,0.5893,0.1065,Unknown,3.00
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),2,8,0.2500,0.0152,Unknown,0.43
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),3,54,0.6852,0.1027,Unknown,2.89
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),4,17,0.7059,0.0323,Unknown,0.91
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),Any,135,0.6222,0.2567,Unknown,7.24
"•Barliman Butterbur, Prancing Pony Proprietor",All Blocks (PC),Any,252,0.5595,0.2072,Unknown,15.76
"Ringwraith in Twilight",Fellowship Block (PC),1,4,0.0000,0.0072,Unknown,0.10
"Ringwraith in Twilight",Fellowship Block (PC),3,26,0.3846,0.0468,Unknown,0.62
"Ringwraith in Twilight",Fellowship Block (PC),4,78,0.5641,0.1403,Unknown,1.87
"Ringwraith in Twilight",Fellowship Block (PC),Any,108,0.5000,0.1942,Unknown,2.59
"Ringwraith in Twilight",Expanded (PC),2,2,0.0000,0.0149,Unknown,0.45
"Ringwraith in Twilight",Expanded (PC),4,1,1.0000,0.0075,Unknown,0.23
"Ringwraith in Twilight",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"Ringwraith in Twilight",Movie Block (PC),1,45,0.7111,0.0856,Unknown,2.41
"Ringwraith in Twilight",Movie Block (PC),2,6,0.0000,0.0114,Unknown,0.32
"Ringwraith in Twilight",Movie Block (PC),3,3,0.3333,0.0057,Unknown,0.16
"Ringwraith in Twilight",Movie Block (PC),4,33,0.3636,0.0627,Unknown,1.77
"Ringwraith in Twilight",Movie Block (PC),Any,87,0.5172,0.1654,Unknown,4.66
"Ringwraith in Twilight",All Blocks (PC),Any,198,0.5051,0.1628,Unknown,12.39
"•Ulaire Nelya, Ringwraith in Twilight",Fellowship Block (PC),1,30,0.6000,0.0540,Unknown,0.72
"•Ulaire Nelya, Ringwraith in Twilight",Fellowship Block (PC),2,57,0.4737,0.1025,Unknown,1.37
"•Ulaire Nelya, Ringwraith in Twilight",Fellowship Block (PC),3,50,0.4600,0.0899,Unknown,1.20
"•Ulaire Nelya, Ringwraith in Twilight",Fellowship Block (PC),4,3,0.3333,0.0054,Unknown,0.07
"•Ulaire Nelya, Ringwraith in Twilight",Fellowship Block (PC),Any,140,0.4929,0.2518,Unknown,3.36
"•Ulaire Nelya, Ringwraith in Twilight",Expanded (PC),2,1,1.0000,0.0075,Unknown,0.23
"•Ulaire Nelya, Ringwraith in Twilight",Expanded (PC),4,2,0.0000,0.0149,Unknown,0.45
"•Ulaire Nelya, Ringwraith in Twilight",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"•Ulaire Nelya, Ringwraith in Twilight",Movie Block (PC),1,5,0.4000,0.0095,Unknown,0.27
"•Ulaire Nelya, Ringwraith in Twilight",Movie Block (PC),2,12,0.3333,0.0228,Unknown,0.64
"•Ulaire Nelya, Ringwraith in Twilight",Movie Block (PC),3,4,0.2500,0.0076,Unknown,0.21
"•Ulaire Nelya, Ringwraith in Twilight",Movie Block (PC),4,7,0.1429,0.0133,Unknown,0.38
"•Ulaire Nelya, Ringwraith in Twilight",Movie Block (PC),Any,28,0.2857,0.0532,Unknown,1.50
"•Ulaire Nelya, Ringwraith in Twilight",All Blocks (PC),Any,171,0.4561,0.1406,Unknown,10.70
"Must Do Without Hope",Fellowship Block (PC),2,1,0.0000,0.0018,Unknown,0.02
"Must Do Without Hope",Fellowship Block (PC),4,50,0.4200,0.0899,Unknown,1.20
"Must Do Without Hope",Fellowship Block (PC),Any,51,0.4118,0.0917,Unknown,1.22
"Must Do Without Hope",Expanded (PC),2,3,0.3333,0.0224,Unknown,0.68
"Must Do Without Hope",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"Must Do Without Hope",Movie Block (PC),3,1,1.0000,0.0019,Unknown,0.05
"Must Do Without Hope",Movie Block (PC),4,2,0.5000,0.0038,Unknown,0.11
"Must Do Without Hope",Movie Block (PC),Any,3,0.6667,0.0057,Unknown,0.16
"Must Do Without Hope",All Blocks (PC),Any,57,0.4211,0.0469,Unknown,3.57
"•Ottar, Man of Laketown",Fellowship Block (PC),1,82,0.5732,0.1475,Unknown,1.97
"•Ottar, Man of Laketown",Fellowship Block (PC),2,3,0.0000,0.0054,Unknown,0.07
"•Ottar, Man of Laketown",Fellowship Block (PC),Any,85,0.5529,0.1529,Unknown,2.04
"•Ottar, Man of Laketown",Expanded (PC),1,7,0.1429,0.0522,Unknown,1.59
"•Ottar, Man of Laketown",Expanded (PC),Any,7,0.1429,0.0522,Unknown,1.59
"•Ottar, Man of Laketown",Movie Block (PC),1,59,0.6102,0.1122,Unknown,3.16
"•Ottar, Man of Laketown",Movie Block (PC),3,5,0.2000,0.0095,Unknown,0.27
"•Ottar, Man of Laketown",Movie Block (PC),4,7,0.2857,0.0133,Unknown,0.38
"•Ottar, Man of Laketown",Movie Block (PC),Any,71,0.5493,0.1350,Unknown,3.81
"•Ottar, Man of Laketown",All Blocks (PC),Any,163,0.5337,0.1340,Unknown,10.20
"East Road",Fellowship Block (PC),Site,24,0.3750,0.0432,2.77,2.77
"East Road",Expanded (PC),Site,4,0.7500,0.0299,2.30,2.30
"East Road",All Blocks (PC),Site,28,0.4286,0.0230,4.26,4.26
"Balin's Tomb",Fellowship Block (PC),Site,7,0.4286,0.0126,0.81,0.81
"Balin's Tomb",All Blocks (PC),Site,7,0.4286,0.0058,1.07,1.07
"Dimrill Dale",Fellowship Block (PC),Site,99,0.4646,0.1781,11.42,11.42
"Dimrill Dale",All Blocks (PC),Site,99,0.4646,0.0814,15.07,15.07
"Goblin Swarms",Fellowship Block (PC),1,5,0.6000,0.0090,Unknown,0.12
"Goblin Swarms",Fellowship Block (PC),2,51,0.5098,0.0917,Unknown,1.22
"Goblin Swarms",Fellowship Block (PC),3,20,0.7000,0.0360,Unknown,0.48
"Goblin Swarms",Fellowship Block (PC),4,5,0.4000,0.0090,Unknown,0.12
"Goblin Swarms",Fellowship Block (PC),Any,81,0.5556,0.1457,Unknown,1.94
"Goblin Swarms",Movie Block (PC),1,26,0.3846,0.0494,Unknown,1.39
"Goblin Swarms",Movie Block (PC),2,27,0.5185,0.0513,Unknown,1.45
"Goblin Swarms",Movie Block (PC),3,6,0.3333,0.0114,Unknown,0.32
"Goblin Swarms",Movie Block (PC),4,14,0.2143,0.0266,Unknown,0.75
"Goblin Swarms",Movie Block (PC),Any,73,0.3973,0.1388,Unknown,3.91
"Goblin Swarms",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"Goblin Swarms",Expanded (PC),Any,1,1.0000,0.0075,Unknown,0.23
"Goblin Swarms",All Blocks (PC),Any,155,0.4839,0.1275,Unknown,9.70
"Orc-bane",Fellowship Block (PC),1,11,0.6364,0.0198,Unknown,0.26
"Orc-bane",Fellowship Block (PC),2,2,0.0000,0.0036,Unknown,0.05
"Orc-bane",Fellowship Block (PC),Any,13,0.5385,0.0234,Unknown,0.31
"Orc-bane",Expanded (PC),1,1,0.0000,0.0075,Unknown,0.23
"Orc-bane",Expanded (PC),Any,1,0.0000,0.0075,Unknown,0.23
"Orc-bane",All Blocks (PC),Any,14,0.5000,0.0115,Unknown,0.88
"Goblin Sneak",Fellowship Block (PC),1,13,0.5385,0.0234,Unknown,0.31
"Goblin Sneak",Fellowship Block (PC),2,5,0.2000,0.0090,Unknown,0.12
"Goblin Sneak",Fellowship Block (PC),3,3,0.3333,0.0054,Unknown,0.07
"Goblin Sneak",Fellowship Block (PC),4,11,0.3636,0.0198,Unknown,0.26
"Goblin Sneak",Fellowship Block (PC),Any,32,0.4063,0.0576,Unknown,0.77
"Goblin Sneak",Expanded (PC),3,1,1.0000,0.0075,Unknown,0.23
"Goblin Sneak",Expanded (PC),4,1,1.0000,0.0075,Unknown,0.23
"Goblin Sneak",Expanded (PC),Any,2,1.0000,0.0149,Unknown,0.45
"Goblin Sneak",Movie Block (PC),3,2,0.0000,0.0038,Unknown,0.11
"Goblin Sneak",Movie Block (PC),4,40,0.4750,0.0760,Unknown,2.14
"Goblin Sneak",Movie Block (PC),Any,42,0.4524,0.0798,Unknown,2.25
"Goblin Sneak",All Blocks (PC),Any,76,0.4474,0.0625,Unknown,4.75
"Goblin Spear",Fellowship Block (PC),1,2,0.0000,0.0036,Unknown,0.05
"Goblin Spear",Fellowship Block (PC),3,2,1.0000,0.0036,Unknown,0.05
"Goblin Spear",Fellowship Block (PC),Any,4,0.5000,0.0072,Unknown,0.10
"Goblin Spear",Expanded (PC),2,3,0.3333,0.0224,Unknown,0.68
"Goblin Spear",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"Goblin Spear",All Blocks (PC),Any,7,0.4286,0.0058,Unknown,0.44
"Beneath the Mountains",Fellowship Block (PC),1,12,0.5833,0.0216,Unknown,0.29
"Beneath the Mountains",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"Beneath the Mountains",Fellowship Block (PC),Any,13,0.6154,0.0234,Unknown,0.31
"Beneath the Mountains",Movie Block (PC),2,1,0.0000,0.0019,Unknown,0.05
"Beneath the Mountains",Movie Block (PC),4,1,0.0000,0.0019,Unknown,0.05
"Beneath the Mountains",Movie Block (PC),Any,2,0.0000,0.0038,Unknown,0.11
"Beneath the Mountains",Expanded (PC),3,2,1.0000,0.0149,Unknown,0.45
"Beneath the Mountains",Expanded (PC),Any,2,1.0000,0.0149,Unknown,0.45
"Beneath the Mountains",All Blocks (PC),Any,17,0.5882,0.0140,Unknown,1.06
"Goblin Patrol Troop",Fellowship Block (PC),1,2,0.0000,0.0036,Unknown,0.05
"Goblin Patrol Troop",Fellowship Block (PC),4,3,0.3333,0.0054,Unknown,0.07
"Goblin Patrol Troop",Fellowship Block (PC),Any,5,0.2000,0.0090,Unknown,0.12
"Goblin Patrol Troop",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"Goblin Patrol Troop",Expanded (PC),Any,1,1.0000,0.0075,Unknown,0.23
"Goblin Patrol Troop",All Blocks (PC),Any,6,0.3333,0.0049,Unknown,0.38
"Goblin Backstabber",Fellowship Block (PC),2,3,1.0000,0.0054,Unknown,0.07
"Goblin Backstabber",Fellowship Block (PC),4,4,0.2500,0.0072,Unknown,0.10
"Goblin Backstabber",Fellowship Block (PC),Any,7,0.5714,0.0126,Unknown,0.17
"Goblin Backstabber",Movie Block (PC),1,13,0.3846,0.0247,Unknown,0.70
"Goblin Backstabber",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Goblin Backstabber",Movie Block (PC),4,2,0.5000,0.0038,Unknown,0.11
"Goblin Backstabber",Movie Block (PC),Any,16,0.3750,0.0304,Unknown,0.86
"Goblin Backstabber",All Blocks (PC),Any,23,0.4348,0.0189,Unknown,1.44
"Plundered Armories",Fellowship Block (PC),1,4,0.5000,0.0072,Unknown,0.10
"Plundered Armories",Fellowship Block (PC),2,2,1.0000,0.0036,Unknown,0.05
"Plundered Armories",Fellowship Block (PC),3,1,1.0000,0.0018,Unknown,0.02
"Plundered Armories",Fellowship Block (PC),Any,7,0.7143,0.0126,Unknown,0.17
"Plundered Armories",Movie Block (PC),1,13,0.4615,0.0247,Unknown,0.70
"Plundered Armories",Movie Block (PC),2,10,0.2000,0.0190,Unknown,0.54
"Plundered Armories",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Plundered Armories",Movie Block (PC),4,7,0.2857,0.0133,Unknown,0.38
"Plundered Armories",Movie Block (PC),Any,31,0.3226,0.0589,Unknown,1.66
"Plundered Armories",All Blocks (PC),Any,38,0.3947,0.0313,Unknown,2.38
"Moria Axe",Fellowship Block (PC),1,22,0.5455,0.0396,Unknown,0.53
"Moria Axe",Fellowship Block (PC),2,3,0.0000,0.0054,Unknown,0.07
"Moria Axe",Fellowship Block (PC),4,3,0.3333,0.0054,Unknown,0.07
"Moria Axe",Fellowship Block (PC),Any,28,0.4643,0.0504,Unknown,0.67
"Moria Axe",Movie Block (PC),1,2,0.5000,0.0038,Unknown,0.11
"Moria Axe",Movie Block (PC),2,18,0.3889,0.0342,Unknown,0.96
"Moria Axe",Movie Block (PC),3,13,0.6154,0.0247,Unknown,0.70
"Moria Axe",Movie Block (PC),4,8,0.7500,0.0152,Unknown,0.43
"Moria Axe",Movie Block (PC),Any,41,0.5366,0.0779,Unknown,2.20
"Moria Axe",All Blocks (PC),Any,69,0.5072,0.0567,Unknown,4.32
"Relics of Moria",Fellowship Block (PC),1,23,0.6087,0.0414,Unknown,0.55
"Relics of Moria",Fellowship Block (PC),2,56,0.5536,0.1007,Unknown,1.34
"Relics of Moria",Fellowship Block (PC),3,8,0.3750,0.0144,Unknown,0.19
"Relics of Moria",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"Relics of Moria",Fellowship Block (PC),Any,88,0.5568,0.1583,Unknown,2.11
"Relics of Moria",Movie Block (PC),1,25,0.4000,0.0475,Unknown,1.34
"Relics of Moria",Movie Block (PC),2,30,0.5333,0.0570,Unknown,1.61
"Relics of Moria",Movie Block (PC),3,5,0.2000,0.0095,Unknown,0.27
"Relics of Moria",Movie Block (PC),4,2,0.5000,0.0038,Unknown,0.11
"Relics of Moria",Movie Block (PC),Any,62,0.4516,0.1179,Unknown,3.32
"Relics of Moria",Expanded (PC),1,2,1.0000,0.0149,Unknown,0.45
"Relics of Moria",Expanded (PC),Any,2,1.0000,0.0149,Unknown,0.45
"Relics of Moria",All Blocks (PC),Any,152,0.5197,0.1250,Unknown,9.51
"Delving",Fellowship Block (PC),1,5,0.4000,0.0090,Unknown,0.12
"Delving",Fellowship Block (PC),2,7,0.4286,0.0126,Unknown,0.17
"Delving",Fellowship Block (PC),3,3,0.0000,0.0054,Unknown,0.07
"Delving",Fellowship Block (PC),4,3,0.0000,0.0054,Unknown,0.07
"Delving",Fellowship Block (PC),Any,18,0.2778,0.0324,Unknown,0.43
"Delving",Movie Block (PC),2,9,0.2222,0.0171,Unknown,0.48
"Delving",Movie Block (PC),3,5,0.4000,0.0095,Unknown,0.27
"Delving",Movie Block (PC),4,1,1.0000,0.0019,Unknown,0.05
"Delving",Movie Block (PC),Any,15,0.3333,0.0285,Unknown,0.80
"Delving",Expanded (PC),1,4,0.2500,0.0299,Unknown,0.91
"Delving",Expanded (PC),3,1,0.0000,0.0075,Unknown,0.23
"Delving",Expanded (PC),Any,5,0.2000,0.0373,Unknown,1.13
"Delving",All Blocks (PC),Any,38,0.2895,0.0313,Unknown,2.38
"Dwarven Armor",Fellowship Block (PC),1,31,0.4194,0.0558,Unknown,0.74
"Dwarven Armor",Fellowship Block (PC),2,4,0.5000,0.0072,Unknown,0.10
"Dwarven Armor",Fellowship Block (PC),3,1,0.0000,0.0018,Unknown,0.02
"Dwarven Armor",Fellowship Block (PC),4,5,0.2000,0.0090,Unknown,0.12
"Dwarven Armor",Fellowship Block (PC),Any,41,0.3902,0.0737,Unknown,0.98
"Dwarven Armor",Movie Block (PC),1,44,0.4091,0.0837,Unknown,2.36
"Dwarven Armor",Movie Block (PC),2,2,0.5000,0.0038,Unknown,0.11
"Dwarven Armor",Movie Block (PC),3,5,0.2000,0.0095,Unknown,0.27
"Dwarven Armor",Movie Block (PC),4,2,0.0000,0.0038,Unknown,0.11
"Dwarven Armor",Movie Block (PC),Any,53,0.3774,0.1008,Unknown,2.84
"Dwarven Armor",Expanded (PC),1,10,0.4000,0.0746,Unknown,2.27
"Dwarven Armor",Expanded (PC),Any,10,0.4000,0.0746,Unknown,2.27
"Dwarven Armor",All Blocks (PC),Any,104,0.3846,0.0855,Unknown,6.51
"•Archer Commander",Fellowship Block (PC),1,9,0.3333,0.0162,Unknown,0.22
"•Archer Commander",Fellowship Block (PC),2,7,0.4286,0.0126,Unknown,0.17
"•Archer Commander",Fellowship Block (PC),3,2,0.0000,0.0036,Unknown,0.05
"•Archer Commander",Fellowship Block (PC),4,4,0.2500,0.0072,Unknown,0.10
"•Archer Commander",Fellowship Block (PC),Any,22,0.3182,0.0396,Unknown,0.53
"•Archer Commander",Expanded (PC),2,3,0.3333,0.0224,Unknown,0.68
"•Archer Commander",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"•Archer Commander",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"•Archer Commander",Movie Block (PC),Any,1,0.0000,0.0019,Unknown,0.05
"•Archer Commander",All Blocks (PC),Any,26,0.3077,0.0214,Unknown,1.63
"•Grimir, Dwarven Elder",Fellowship Block (PC),1,5,0.6000,0.0090,Unknown,0.12
"•Grimir, Dwarven Elder",Fellowship Block (PC),2,2,0.0000,0.0036,Unknown,0.05
"•Grimir, Dwarven Elder",Fellowship Block (PC),Any,7,0.4286,0.0126,Unknown,0.17
"•Grimir, Dwarven Elder",Expanded (PC),2,5,0.2000,0.0373,Unknown,1.13
"•Grimir, Dwarven Elder",Expanded (PC),Any,5,0.2000,0.0373,Unknown,1.13
"•Grimir, Dwarven Elder",Movie Block (PC),1,3,0.0000,0.0057,Unknown,0.16
"•Grimir, Dwarven Elder",Movie Block (PC),Any,3,0.0000,0.0057,Unknown,0.16
"•Grimir, Dwarven Elder",All Blocks (PC),Any,15,0.2667,0.0123,Unknown,0.94
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),1,43,0.5116,0.0773,Unknown,1.03
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),2,35,0.6286,0.0629,Unknown,0.84
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),3,82,0.6829,0.1475,Unknown,1.97
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),4,5,0.6000,0.0090,Unknown,0.12
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),Any,165,0.6242,0.2968,Unknown,3.95
"•Elrond, Herald to Gil-galad",Expanded (PC),1,13,0.7692,0.0970,Unknown,2.95
"•Elrond, Herald to Gil-galad",Expanded (PC),2,2,0.5000,0.0149,Unknown,0.45
"•Elrond, Herald to Gil-galad",Expanded (PC),3,4,0.0000,0.0299,Unknown,0.91
"•Elrond, Herald to Gil-galad",Expanded (PC),Any,19,0.5789,0.1418,Unknown,4.31
"•Elrond, Herald to Gil-galad",Movie Block (PC),1,37,0.4865,0.0703,Unknown,1.98
"•Elrond, Herald to Gil-galad",Movie Block (PC),2,15,0.6000,0.0285,Unknown,0.80
"•Elrond, Herald to Gil-galad",Movie Block (PC),3,78,0.6410,0.1483,Unknown,4.18
"•Elrond, Herald to Gil-galad",Movie Block (PC),4,14,0.4286,0.0266,Unknown,0.75
"•Elrond, Herald to Gil-galad",Movie Block (PC),Any,144,0.5764,0.2738,Unknown,7.72
"•Elrond, Herald to Gil-galad",All Blocks (PC),Any,328,0.6006,0.2697,Unknown,20.52
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),1,43,0.3953,0.0773,Unknown,1.03
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),2,14,0.0714,0.0252,Unknown,0.34
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),4,3,0.0000,0.0054,Unknown,0.07
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),Any,60,0.3000,0.1079,Unknown,1.44
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),1,14,0.7857,0.1045,Unknown,3.18
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),2,2,1.0000,0.0149,Unknown,0.45
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),Any,16,0.8125,0.1194,Unknown,3.63
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),1,11,0.0909,0.0209,Unknown,0.59
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),3,3,1.0000,0.0057,Unknown,0.16
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),Any,14,0.2857,0.0266,Unknown,0.75
"•Ulaire Nertea, Messenger of Dol Guldur",All Blocks (PC),Any,90,0.3889,0.0740,Unknown,5.63
"Nobody Tosses a Dwarf",Fellowship Block (PC),2,4,0.0000,0.0072,Unknown,0.10
"Nobody Tosses a Dwarf",Fellowship Block (PC),4,3,0.0000,0.0054,Unknown,0.07
"Nobody Tosses a Dwarf",Fellowship Block (PC),Any,7,0.0000,0.0126,Unknown,0.17
"Nobody Tosses a Dwarf",Movie Block (PC),4,3,0.3333,0.0057,Unknown,0.16
"Nobody Tosses a Dwarf",Movie Block (PC),Any,3,0.3333,0.0057,Unknown,0.16
"Nobody Tosses a Dwarf",All Blocks (PC),Any,10,0.1000,0.0082,Unknown,0.63
"Goblin Archer",Fellowship Block (PC),1,3,0.0000,0.0054,Unknown,0.07
"Goblin Archer",Fellowship Block (PC),Any,3,0.0000,0.0054,Unknown,0.07
