ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Some Who Resisted, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,,1,Unplayed
Master Proudfoot: Distant Relative of Bilbo, drawDeck,,2,Unplayed,,7,Unplayed,0.4,15,Average
The Shire Countryside, drawDeck,0.47058823529411764,17,Low Play Rate with Average Strength,0.46296296296296297,108,Average,0.4375,16,Average
Uruviel: Maid of Lorien, drawDeck,0.3,10,Unplayed,,1,Unplayed,,,N/A
1_56*, drawDeck,0.6153846153846154,13,Unplayed,0.2857142857142857,7,Unplayed,,,N/A
Merry: Horticulturalist, drawDeck,0.42857142857142855,14,Unplayed,0.5,44,Low Play Rate with Average Strength,,3,Trash
Elven Cloak, drawDeck,0.375,8,Unplayed,,1,Unplayed,0.4666666666666667,15,Average
Town Center, site,0.45454545454545453,11,Unplayed,,,N/A,,,N/A
Their Halls of Stone, drawDeck,0.23529411764705882,17,Trash,,,N/A,,7,Trash
Stricken Dumb, drawDeck,0.4,30,Low Play Rate with Average Strength,0.6,5,Unplayed,,4,Trash
Battle Fury, drawDeck,0.375,8,Unplayed,0.16666666666666666,6,Unplayed,0.05555555555555555,18,Trash
Disquiet of Our People, drawDeck,0.5128205128205128,39,Low Play Rate with Average Strength,0.7241379310344828,29,Sleeper or Niche Power Picks,0.2222222222222222,18,Trash
The Ring Draws Them, drawDeck,0.3684210526315789,19,Redeemable,0.40816326530612246,49,Average,0.4,5,Low Play Rate with Average Strength
2_82*, drawDeck,,1,Unplayed,,,N/A,,,N/A
3_86*, drawDeck,,1,Unplayed,,,N/A,,,N/A
Goblin Man, drawDeck,0.8,5,Unplayed,0.8181818181818182,44,Sleeper or Niche Power Picks,,,N/A
1_47*, drawDeck,0.7264150943396226,106,Standard Power Picks,0.2857142857142857,7,Unplayed,,,N/A
Isengard Forger, drawDeck,0.6046511627906976,43,Sleeper or Niche Power Picks,0.875,56,Standard Power Picks,0.4444444444444444,9,Low Play Rate with Average Strength
Isengard Servant, drawDeck,0.45185185185185184,135,Average,0.6261682242990654,107,Standard Power Picks,,2,Unplayed
Isengard Worker, drawDeck,0.5647058823529412,85,Average,0.6511627906976745,86,Standard Power Picks,,2,Unplayed
The Trees Are Strong, drawDeck,0.4661016949152542,118,Average,0.5454545454545454,22,Low Play Rate with Average Strength,,,N/A
Arwen's Fate, drawDeck,1,3,Unplayed,,2,Unplayed,,1,Unplayed
Weatherhills, site,0.4823529411764706,85,Average,,,N/A,,,N/A
The Weight of a Legacy, drawDeck,0.5,4,Unplayed,,,N/A,0.5,4,Low Play Rate with Average Strength
Bent on Discovery, drawDeck,0.35,20,Redeemable,0.46236559139784944,186,High Play Rate with Average Strength,0.43478260869565216,23,Average
Isengard Axe, drawDeck,0.3488372093023256,43,Redeemable,0.5466666666666666,75,Average,,2,Unplayed
Servants to Saruman, drawDeck,0.375,72,Redeemable,0.4583333333333333,24,Low Play Rate with Average Strength,0.5,6,Low Play Rate with Average Strength
Trapped and Alone, drawDeck,0.36,75,Redeemable,0.6190476190476191,21,Sleeper or Niche Power Picks,1,2,Unplayed
Change of Plans, drawDeck,0.3333333333333333,9,Unplayed,,,N/A,0.1,10,Trash
Support of the Last Homely House, drawDeck,0.35294117647058826,17,Redeemable,0.5806451612903226,31,Low Play Rate with Average Strength,0.6666666666666666,9,Sleeper or Niche Power Picks
Treachery Deeper Than You Know, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
Cast It Into the Fire, drawDeck,0.25,4,Unplayed,0.25,4,Unplayed,0.5714285714285714,14,Average
They Will Never Stop Hunting You, drawDeck,0.5,2,Unplayed,,,N/A,0.4,5,Low Play Rate with Average Strength
A Blended Race, drawDeck,0.38461538461538464,13,Unplayed,1,1,Unplayed,0.3125,16,Redeemable
Dark Fire, drawDeck,0.5,2,Unplayed,,1,Unplayed,0.125,8,Trash
The Balrog: Flame of Udun , drawDeck,0.7037037037037037,27,Sleeper or Niche Power Picks,,,N/A,,,N/A
Traitor's Voice, drawDeck,0.25,4,Unplayed,,,N/A,,6,Trash
Cruel Caradhras, drawDeck,0.3333333333333333,9,Unplayed,0.375,8,Unplayed,0.16666666666666666,6,Trash
No Ordinary Storm, drawDeck,0.3333333333333333,6,Unplayed,0.7857142857142857,14,Sleeper or Niche Power Picks,,5,Trash
Saruman's Chill, drawDeck,0.18181818181818182,11,Unplayed,,,N/A,0.2,5,Trash
The Nine Walkers, drawDeck,,4,Unplayed,,2,Unplayed,,1,Unplayed
Pursuit Just Behind, drawDeck,0.3333333333333333,9,Unplayed,,1,Unplayed,0.2857142857142857,7,Trash
Isengard Retainer, drawDeck,0.3944954128440367,109,Redeemable,0.5483870967741935,31,Low Play Rate with Average Strength,0.6,5,Sleeper or Niche Power Picks
2_85*, drawDeck,0.5,8,Unplayed,,,N/A,,,N/A
The Witch-king: Lord of Angmar , drawDeck,0.631578947368421,19,Sleeper or Niche Power Picks,,,N/A,,,N/A
Mines of Khazad-Dum, drawDeck,0.35526315789473684,76,Redeemable,0.125,8,Unplayed,,4,Trash
2_120*, site,0.6,15,Unplayed,,,N/A,,,N/A
1_102*, drawDeck,0.6153846153846154,13,Unplayed,,,N/A,,,N/A
1_173*, drawDeck,0.4827586206896552,29,Low Play Rate with Average Strength,,,N/A,,,N/A
1_174*, drawDeck,0.6153846153846154,13,Unplayed,,,N/A,,,N/A
1_179*, drawDeck,0.5555555555555556,45,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_180*, drawDeck,0.5555555555555556,45,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_181*, drawDeck,0.6785714285714286,28,Sleeper or Niche Power Picks,0.5,2,Unplayed,,,N/A
1_182*, drawDeck,0.6153846153846154,13,Unplayed,,,N/A,,,N/A
1_186*, drawDeck,0.6785714285714286,28,Sleeper or Niche Power Picks,0.5,2,Unplayed,,,N/A
1_187*, drawDeck,0.5714285714285714,14,Unplayed,,,N/A,,,N/A
1_191*, drawDeck,0.6551724137931034,29,Sleeper or Niche Power Picks,0.5,2,Unplayed,,,N/A
1_299*, drawDeck,0.6153846153846154,13,Unplayed,1,1,Unplayed,,,N/A
1_94*, drawDeck,0.8070175438596491,57,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_55*, drawDeck,0.6153846153846154,13,Unplayed,,,N/A,,,N/A
2_64*, drawDeck,0.5333333333333333,15,Unplayed,,,N/A,,,N/A
3_121*, drawDeck,0.7272727272727273,11,Unplayed,,,N/A,,,N/A
Still Sharp, drawDeck,0.5,24,Low Play Rate with Average Strength,0.43157894736842106,95,Average,,1,Unplayed
2_32*, drawDeck,0.7887323943661971,71,Sleeper or Niche Power Picks,,,N/A,,,N/A
Halfling Deftness, drawDeck,0.3673469387755102,49,Redeemable,,2,Unplayed,,,N/A
Southern Spies, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,,1,Unplayed
Swan-ship of the Galadhrim, drawDeck,0.5454545454545454,11,Unplayed,0.4444444444444444,9,Low Play Rate with Average Strength,0.25,4,Trash
The Misadventure of Mr, drawDeck,,2,Unplayed,,,N/A,,,N/A
1_318*, drawDeck,0.3333333333333333,6,Unplayed,,,N/A,,,N/A
Boromir: Lord of Gondor , drawDeck,0.6041666666666666,48,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_29*, drawDeck,0.6086956521739131,46,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_38*, drawDeck,0.875,16,Sleeper or Niche Power Picks,,,N/A,,,N/A
Denizens Enraged, drawDeck,0.4,10,Unplayed,,,N/A,0.1,10,Trash
Goblin Pursuer, drawDeck,,3,Unplayed,,2,Unplayed,0.35714285714285715,14,Redeemable
Goblin Reinforcements, drawDeck,,1,Unplayed,,1,Unplayed,,,N/A
Deft in Their Movements, drawDeck,0.3333333333333333,12,Unplayed,0.4,5,Unplayed,,1,Unplayed
Hugin: Emissary from Laketown, drawDeck,0.5,2,Unplayed,0.8461538461538461,13,Sleeper or Niche Power Picks,0.56,50,High Play Rate with Average Strength
Despair, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
Noble Intentions, drawDeck,0.5384615384615384,13,Unplayed,,,N/A,,3,Trash
Gandalf: The Grey Wizard, drawDeck,0.5,10,Unplayed,,1,Unplayed,,,N/A
3_116*, site,0.5714285714285714,14,Unplayed,,,N/A,,,N/A
1_362*, site,0.5294117647058824,17,Low Play Rate with Average Strength,,,N/A,,,N/A
1_211*, drawDeck,0.4444444444444444,9,Unplayed,,,N/A,,,N/A
2_68*, drawDeck,0.4444444444444444,9,Unplayed,,,N/A,,,N/A
2_76*, drawDeck,0.4444444444444444,9,Unplayed,0.6666666666666666,3,Unplayed,,,N/A
2_78*, drawDeck,0.4444444444444444,9,Unplayed,0.7857142857142857,14,Sleeper or Niche Power Picks,0.6829268292682927,41,Meta Dominating Power Picks
101_7, drawDeck,0.6666666666666666,3,Unplayed,0.5,2,Unplayed,0.25,4,Trash
2_119*, site,0.775,40,Sleeper or Niche Power Picks,,,N/A,,,N/A
You Cannot Pass, drawDeck,0.3333333333333333,12,Unplayed,,1,Unplayed,,,N/A
Staff Asunder, drawDeck,0.3333333333333333,12,Unplayed,,,N/A,,,N/A
Gondor Will See It Done, drawDeck,,1,Unplayed,,1,Unplayed,0.52,25,Average
His First Serious Check, drawDeck,,1,Unplayed,,,N/A,0.5833333333333334,24,Average
Unknown Perils, drawDeck,,3,Unplayed,,,N/A,0.5,2,Unplayed
1_328*, site,0.5,12,Unplayed,,,N/A,,,N/A
1_338*, site,0.5238095238095238,21,Low Play Rate with Average Strength,,,N/A,,,N/A
3_115*, site,0.5,10,Unplayed,,,N/A,,,N/A
1_353*, site,0.6896551724137931,29,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_359*, site,0.6333333333333333,30,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_236*, drawDeck,0.4444444444444444,9,Unplayed,1,7,Unplayed,,,N/A
1_27*, drawDeck,0.6790123456790124,81,Standard Power Picks,0.375,8,Unplayed,,,N/A
1_296*, drawDeck,0.3333333333333333,9,Unplayed,1,1,Unplayed,,,N/A
1_70*, drawDeck,0.5555555555555556,9,Unplayed,0.7903225806451613,62,Standard Power Picks,0.6447368421052632,76,Meta Dominating Power Picks
2_22*, drawDeck,0.5384615384615384,13,Unplayed,0.8125,32,Sleeper or Niche Power Picks,0.7307692307692307,52,Meta Dominating Power Picks
3_85*, drawDeck,0.375,8,Unplayed,0.75,4,Unplayed,,,N/A
1_40*, drawDeck,0.375,8,Unplayed,,,N/A,,,N/A
1_80*, drawDeck,0.5,10,Unplayed,0.8461538461538461,13,Sleeper or Niche Power Picks,,,N/A
2_101*, drawDeck,0.36363636363636365,11,Unplayed,1,1,Unplayed,0.75,8,Sleeper or Niche Power Picks
1_292*, drawDeck,,1,Unplayed,,,N/A,,,N/A
Still Draws Breath, drawDeck,0.25,8,Unplayed,0.25,4,Unplayed,0.6,5,Sleeper or Niche Power Picks
Curse From Mordor, drawDeck,0.36363636363636365,11,Unplayed,,,N/A,0.25,4,Trash
Seeking It Always, drawDeck,1,1,Unplayed,,2,Unplayed,,,N/A
Dismay Our Enemies, drawDeck,,4,Unplayed,0.5833333333333334,12,Low Play Rate with Average Strength,,,N/A
1_95*, drawDeck,0.7333333333333333,45,Sleeper or Niche Power Picks,,,N/A,,,N/A
Elf-song, drawDeck,0.5,10,Unplayed,0.4397163120567376,141,High Play Rate with Average Strength,0.4,30,Average
Frenzy, drawDeck,0.45454545454545453,11,Unplayed,,,N/A,0.2,5,Trash
One Whom Men Would Follow, drawDeck,,3,Unplayed,0.4852941176470588,136,High Play Rate with Average Strength,0.2857142857142857,14,Trash
Beren and Luthien, drawDeck,0.75,4,Unplayed,,1,Unplayed,0.5333333333333333,15,Average
3_55*, drawDeck,,2,Unplayed,,,N/A,,,N/A
1_349*, site,0.6666666666666666,15,Unplayed,,,N/A,,,N/A
1_324*, site,0.8,15,Unplayed,,,N/A,,,N/A
Stout and Sturdy, drawDeck,0.375,8,Unplayed,0.2,5,Unplayed,0.2,10,Trash
Terrible as the Dawn, drawDeck,0.4,10,Unplayed,0.42028985507246375,138,High Play Rate with Average Strength,0.25,4,Trash
Why Shouldn't I Keep It, drawDeck,,1,Unplayed,,,N/A,0.7142857142857143,7,Sleeper or Niche Power Picks
1_329*, site,0.8245614035087719,57,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_342*, site,0.8,45,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_117*, site,0.8125,48,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_361*, site,0.7894736842105263,38,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_131*, drawDeck,0.8,10,Unplayed,,,N/A,,,N/A
1_133*, drawDeck,0.8157894736842105,38,Sleeper or Niche Power Picks,1,1,Unplayed,,,N/A
1_136*, drawDeck,0.8205128205128205,39,Sleeper or Niche Power Picks,0.625,24,Sleeper or Niche Power Picks,0.8,5,Sleeper or Niche Power Picks
1_143*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_148*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_30*, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_365*, drawDeck,0.7857142857142857,56,Sleeper or Niche Power Picks,0.2857142857142857,7,Unplayed,,,N/A
1_48*, drawDeck,0.625,8,Unplayed,,,N/A,,,N/A
2_20*, drawDeck,0.8076923076923077,52,Sleeper or Niche Power Picks,0.4642857142857143,28,Low Play Rate with Average Strength,,,N/A
2_39*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_46*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_49*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_66*, drawDeck,0.8108108108108109,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
Lurtz: Servant of Isengard , drawDeck,0.8055555555555556,36,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_75*, drawDeck,0.8055555555555556,36,Sleeper or Niche Power Picks,,,N/A,,,N/A
Uruk Spy, drawDeck,0.48484848484848486,33,Low Play Rate with Average Strength,1,1,Unplayed,0.3333333333333333,15,Redeemable
Orc Chieftain, drawDeck,0.2,5,Unplayed,0.5,2,Unplayed,,4,Trash
Orc Scimitar, drawDeck,0.43478260869565216,23,Low Play Rate with Average Strength,0.42857142857142855,7,Unplayed,0.08333333333333333,12,Trash
101_4, drawDeck,0.42105263157894735,19,Low Play Rate with Average Strength,0.2857142857142857,14,Trash,0.25,8,Trash
Something Draws Near, drawDeck,,4,Unplayed,,,N/A,,,N/A
Meant to Be Alone, drawDeck,,1,Unplayed,,,N/A,0.22580645161290322,31,Trash
1_339*, site,0.8333333333333334,12,Unplayed,,,N/A,,,N/A
1_153*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_161*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_291*, drawDeck,1,1,Unplayed,1,1,Unplayed,,,N/A
1_308*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_110*, drawDeck,1,1,Unplayed,1,1,Unplayed,,,N/A
3_111*, drawDeck,1,1,Unplayed,1,1,Unplayed,,,N/A
1_313*, drawDeck,0.7959183673469388,49,Sleeper or Niche Power Picks,0.8333333333333334,6,Unplayed,,,N/A
2_108*, drawDeck,0.9166666666666666,12,Unplayed,1,1,Unplayed,,,N/A
3_106*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_68*, drawDeck,0.8,30,Sleeper or Niche Power Picks,,,N/A,,,N/A
Voice of Nimrodel, drawDeck,0.375,8,Unplayed,0.5,6,Unplayed,0.42857142857142855,14,Average
Power and Terror, drawDeck,1,1,Unplayed,0.5,4,Unplayed,0.34782608695652173,23,Redeemable
Dangerous Gamble, drawDeck,0.5,2,Unplayed,,2,Unplayed,1,1,Unplayed
1_340*, site,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_345*, site,0.6875,16,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_350*, site,0.75,24,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_363*, site,0.7857142857142857,14,Unplayed,,,N/A,,,N/A
0_13*, drawDeck,0.7833333333333333,60,Sleeper or Niche Power Picks,0.2608695652173913,23,Trash,,,N/A
1_185*, drawDeck,0.6666666666666666,15,Unplayed,,,N/A,,,N/A
1_196*, drawDeck,0.6875,16,Sleeper or Niche Power Picks,0.5,2,Unplayed,,,N/A
1_261*, drawDeck,0.7333333333333333,15,Unplayed,,,N/A,,,N/A
Servant of the Secret Fire , drawDeck,0.75,4,Unplayed,0.7403846153846154,104,Standard Power Picks,0.5,2,Unplayed
1_87*, drawDeck,0.6666666666666666,3,Unplayed,0.8125,32,Sleeper or Niche Power Picks,0.7049180327868853,61,Meta Dominating Power Picks
3_34*, drawDeck,0.4,5,Unplayed,0.8125,32,Sleeper or Niche Power Picks,,,N/A
1_325*, site,0.8333333333333334,6,Unplayed,,,N/A,,,N/A
0_8*, site,0.8,5,Unplayed,,,N/A,,,N/A
Mithril-coat , drawDeck,0.8,5,Unplayed,,,N/A,,,N/A
3_108*, drawDeck,0.8275862068965517,29,Sleeper or Niche Power Picks,,,N/A,,,N/A
Voice of Rauros, drawDeck,0.4444444444444444,9,Unplayed,,,N/A,0.2857142857142857,7,Trash
Saruman's Reach, drawDeck,0.4411764705882353,34,Low Play Rate with Average Strength,,3,Unplayed,0.16666666666666666,6,Trash
101_17*, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
101_40*, drawDeck,0.42857142857142855,7,Unplayed,0.7,10,Sleeper or Niche Power Picks,0.6774193548387096,31,Standard Power Picks
101_53*, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
1_12*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
1_311*, drawDeck,0.7894736842105263,57,Sleeper or Niche Power Picks,0.7162162162162162,74,Standard Power Picks,,,N/A
1_335*, site,1,3,Unplayed,,,N/A,,,N/A
101_61*, site,0.8888888888888888,27,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_356*, site,0.8,5,Unplayed,,,N/A,,,N/A
1_360*, site,0.7222222222222222,18,Sleeper or Niche Power Picks,,,N/A,,,N/A
101_20*, drawDeck,1,9,Unplayed,,,N/A,,,N/A
101_24*, drawDeck,0.8695652173913043,23,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_17*, drawDeck,0.825,40,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_327*, site,0.5,2,Unplayed,,,N/A,,,N/A
3_119*, site,0.5,2,Unplayed,,,N/A,,,N/A
12_19*, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
15_13*, drawDeck,0.6666666666666666,3,Unplayed,,1,Unplayed,,,N/A
1_33*, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_150*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
1_154*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
1_160*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
1_68*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
11_166*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_101*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_294*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_80*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_139*, drawDeck,0.8148148148148148,27,Sleeper or Niche Power Picks,,,N/A,,,N/A
Orc Slayer, drawDeck,0.09090909090909091,11,Unplayed,0.3333333333333333,3,Unplayed,,,N/A
The Eye of Sauron, drawDeck,,3,Unplayed,0.3333333333333333,3,Unplayed,0.1,10,Trash
101_8, drawDeck,0.4,5,Unplayed,,,N/A,0.5,2,Unplayed
Lost to the Goblins, drawDeck,1,2,Unplayed,0.5652173913043478,23,Low Play Rate with Average Strength,0.3333333333333333,9,Redeemable
Extraordinary Resilience, drawDeck,,1,Unplayed,,8,Unplayed,0.4375,16,Average
1_336*, site,1,1,Unplayed,,,N/A,,,N/A
1_207*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_213*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_220*, drawDeck,1,1,Unplayed,0.8,5,Unplayed,,,N/A
1_221*, drawDeck,1,1,Unplayed,0.7391304347826086,23,Sleeper or Niche Power Picks,0.8,5,Sleeper or Niche Power Picks
1_229*, drawDeck,1,1,Unplayed,0.9166666666666666,12,Sleeper or Niche Power Picks,,,N/A
1_230*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
1_235*, drawDeck,0.3333333333333333,6,Unplayed,,,N/A,,,N/A
1_238*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_165*, drawDeck,0.375,16,Redeemable,,,N/A,,,N/A
Cave Troll of Moria: Scourge of the Black Pit , drawDeck,0.48,25,Low Play Rate with Average Strength,,1,Unplayed,,,N/A
1_166*, drawDeck,0.35294117647058826,17,Redeemable,,,N/A,,,N/A
1_382, drawDeck,0.46835443037974683,79,Average,0.564935064935065,154,High Play Rate with Average Strength,0.4,5,Low Play Rate with Average Strength
0_1*, site,0.7741935483870968,31,Sleeper or Niche Power Picks,,,N/A,,,N/A
0_41*, drawDeck,0.7857142857142857,42,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_30T*, drawDeck,0.8095238095238095,42,Sleeper or Niche Power Picks,,1,Unplayed,,,N/A
Orc Butchery, drawDeck,,1,Unplayed,,,N/A,,,N/A
3_43*, drawDeck,1,1,Unplayed,,1,Unplayed,,,N/A
2_116*, site,,1,Unplayed,,,N/A,,,N/A
2_10*, drawDeck,0.3333333333333333,3,Unplayed,0.59375,32,Low Play Rate with Average Strength,,,N/A
2_14*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_2*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_5*, drawDeck,,2,Unplayed,,,N/A,,,N/A
3_5*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_16*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_6*, drawDeck,,2,Unplayed,,,N/A,,,N/A
Morgul Slayer, drawDeck,0.16666666666666666,6,Unplayed,,1,Unplayed,,,N/A
Pinned Down, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
101_3*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_14*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_24*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_5*, drawDeck,,1,Unplayed,,,N/A,,,N/A
3_1*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_11*, drawDeck,,1,Unplayed,0.5,2,Unplayed,,,N/A
1_9*, drawDeck,,1,Unplayed,0.5757575757575758,33,Low Play Rate with Average Strength,,,N/A
2_12*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_7*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_209*, drawDeck,0.16666666666666666,6,Unplayed,,,N/A,,,N/A
Strength Born of Fear, drawDeck,0.5,2,Unplayed,,,N/A,0.26666666666666666,15,Trash
3_57*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
Coming for the Ring, drawDeck,0.3333333333333333,6,Unplayed,0.25,4,Unplayed,,2,Unplayed
0_14*, drawDeck,0.3333333333333333,6,Unplayed,0.45,20,Low Play Rate with Average Strength,,,N/A
1_382*, drawDeck,0.7142857142857143,28,Sleeper or Niche Power Picks,0.5416666666666666,48,Average,0.64,25,Standard Power Picks
2_125*, drawDeck,0.3333333333333333,6,Unplayed,,,N/A,,,N/A
1_121*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_34*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_44*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_89*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
2_122*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
Demands of the Sackville-Bagginses, drawDeck,,2,Unplayed,,,N/A,,,N/A
Mithril Shaft, drawDeck,0.6363636363636364,11,Unplayed,,,N/A,0.7,30,Standard Power Picks
1_351*, site,0.2,5,Unplayed,,,N/A,,,N/A
1_37*, drawDeck,0.2,5,Unplayed,0.2857142857142857,7,Unplayed,,,N/A
1_42*, drawDeck,0.2,5,Unplayed,,,N/A,,,N/A
2_83*, drawDeck,0.2,5,Unplayed,,,N/A,,,N/A
101_10, drawDeck,1,3,Unplayed,,1,Unplayed,,,N/A
1_352*, site,0.75,12,Unplayed,,,N/A,,,N/A
1_57*, drawDeck,0.6666666666666666,12,Unplayed,0.2857142857142857,14,Trash,,,N/A
1_96T*, drawDeck,0.7368421052631579,19,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_72*, drawDeck,0.6,5,Unplayed,,,N/A,,,N/A
3_62*, drawDeck,0.3333333333333333,3,Unplayed,,,N/A,,,N/A
3_64*, drawDeck,0.3333333333333333,3,Unplayed,,,N/A,,,N/A
2_115*, site,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
1_199*, drawDeck,,1,Unplayed,0.5,2,Unplayed,,,N/A
2_96*, drawDeck,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
1_108*, drawDeck,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
1_195*, drawDeck,0.75,12,Unplayed,,,N/A,,,N/A
1_334*, site,0.5,2,Unplayed,,,N/A,,,N/A
1_183*, drawDeck,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
2_59*, drawDeck,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
Natural Cover, drawDeck,,2,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
1_114*, drawDeck,1,6,Unplayed,,,N/A,,,N/A
1_314*, drawDeck,1,6,Unplayed,,,N/A,,,N/A
1_231T*, drawDeck,,2,Unplayed,,,N/A,,,N/A
2_126*, drawDeck,,2,Unplayed,,,N/A,,,N/A
The End Comes, drawDeck,,1,Unplayed,,,N/A,,,N/A
Golden Light on the Land, drawDeck,,1,Unplayed,,,N/A,,,N/A
12_127*, drawDeck,1,4,Unplayed,,,N/A,,,N/A
1_128*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
1_367*, site,0.9230769230769231,13,Unplayed,,,N/A,,,N/A
1_377*, drawDeck,0.9230769230769231,13,Unplayed,,,N/A,,,N/A
Alive and Unspoiled, drawDeck,0.6666666666666666,6,Unplayed,,,N/A,,,N/A
Erland: Advisor to Brand, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
1_373*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_332*, site,1,1,Unplayed,,,N/A,,,N/A
0_42*, drawDeck,1,4,Unplayed,,,N/A,,,N/A
2_73*, drawDeck,0.8888888888888888,9,Unplayed,,,N/A,,,N/A
A Royal Welcome, drawDeck,0.6666666666666666,3,Unplayed,0.6956521739130435,23,Sleeper or Niche Power Picks,0.1,10,Trash
1_330*, site,,1,Unplayed,,,N/A,,,N/A
1_355*, site,,1,Unplayed,,,N/A,,,N/A
2_61*, drawDeck,,1,Unplayed,,,N/A,,,N/A
A Host Avails Little, drawDeck,1,2,Unplayed,0.6190476190476191,42,Sleeper or Niche Power Picks,0.6666666666666666,3,Sleeper or Niche Power Picks
Answering the Cries, drawDeck,1,2,Unplayed,,,N/A,,1,Unplayed
101_59*, site,1,2,Unplayed,,,N/A,,,N/A
101_33*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
